rank,player_name,nation,position,squad,competition,age,birth_year,nineties_played,passes_completed,passes_attempted,pass_completion_pct,total_distance,progressive_distance,assists,expected_assists,expected_assists_minus_xag,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,expected_assists_xa,season,table_type,processed_at
666,Mateus Fernandes,POR,"MF,FW",West Ham,Premier League,0.0,2004.0,4.4,151,167,90.4,2506,511,0,0.5,-0.5,4,11,2,0,12,0.3,2025-2026,stats_passing,2025-10-18 04:36:54.414223
667,Enzo Fernández,ARG,MF,Chelsea,Premier League,0.0,2001.0,6.9,332,404,82.2,5263,1244,1,0.8,0.2,8,39,10,1,44,0.5,2025-2026,stats_passing,2025-10-18 04:36:54.414223
668,Ezequiél Fernández,ARG,MF,Leverkusen,Bundesliga,0.0,2002.0,1.6,125,138,90.6,1844,519,0,0.0,0.0,0,8,1,0,5,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
669,Manu Fernández,ESP,DF,Celta Vigo,La Liga,0.0,2001.0,3.7,238,262,90.8,4401,1563,0,0.0,0.0,0,20,1,0,23,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
670,Pedro Fernandez,ESP,MF,Barcelona,La Liga,0.0,2008.0,0.5,23,25,92.0,261,41,0,0.1,-0.1,2,1,0,0,2,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
671,Pelayo Fernandez,ESP,DF,Rayo Vallecano,La Liga,0.0,2003.0,0.5,30,35,85.7,565,148,0,0.0,0.0,0,3,0,0,1,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
672,Roberto Férnandez,ESP,"FW,MF",Espanyol,La Liga,0.0,2002.0,5.9,61,89,68.5,776,104,2,1.7,0.3,7,2,0,0,5,1.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
673,Matias Fernandez-Pardo,BEL,FW,Lille,Ligue 1,0.0,2005.0,5.5,126,161,78.3,1857,485,1,1.9,-0.9,9,5,13,3,19,1.7,2025-2026,stats_passing,2025-10-18 04:36:54.414223
674,Junior Firpo,DOM,DF,Betis,La Liga,0.0,1996.0,3.5,172,218,78.9,2358,934,1,0.4,0.6,5,5,4,2,16,0.3,2025-2026,stats_passing,2025-10-18 04:36:54.414223
675,Jonathan Fischer,DEN,GK,Metz,Ligue 1,0.0,2001.0,7.0,253,288,87.8,5723,3232,0,0.0,0.0,1,4,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
676,Kilian Fischer,GER,DF,Wolfsburg,Bundesliga,0.0,2000.0,6.0,267,329,81.2,4934,1677,0,0.6,-0.6,3,15,3,2,15,0.3,2025-2026,stats_passing,2025-10-18 04:36:54.414223
677,Mark Flekken,NED,GK,Leverkusen,Bundesliga,0.0,1993.0,6.0,169,227,74.4,4193,2862,0,0.2,-0.2,1,7,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
678,Zian Flemming,NED,"FW,MF",Burnley,Premier League,0.0,1998.0,0.4,2,8,25.0,23,14,0,0.1,-0.1,1,0,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
679,Romano Floriani,ITA,DF,Cremonese,Serie A,0.0,2003.0,1.8,23,40,57.5,317,55,0,0.3,-0.3,2,2,0,0,2,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
680,Phil Foden,ENG,MF,Manchester City,Premier League,0.0,2000.0,3.9,192,237,81.0,2686,653,0,0.2,-0.2,7,13,5,0,19,0.4,2025-2026,stats_passing,2025-10-18 04:36:54.414223
681,Malick Fofana,BEL,FW,Lyon,Ligue 1,0.0,2005.0,6.4,146,189,77.2,2023,486,1,1.9,-0.9,8,5,8,3,13,1.8,2025-2026,stats_passing,2025-10-18 04:36:54.414223
682,Rayan Fofana,FRA,FW,Lens,Ligue 1,0.0,2006.0,4.2,47,67,70.1,577,48,0,0.1,-0.1,2,0,0,0,2,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
683,Seko Fofana,CIV,MF,Rennes,Ligue 1,0.0,1995.0,5.4,260,290,89.7,4129,891,0,0.5,-0.5,11,32,9,1,37,0.7,2025-2026,stats_passing,2025-10-18 04:36:54.414223
684,Wesley Fofana,FRA,DF,Chelsea,Premier League,0.0,2000.0,1.4,96,105,91.4,1478,359,0,0.0,0.0,0,10,0,0,4,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
685,Youssouf Fofana,FRA,MF,Milan,Serie A,0.0,1999.0,5.0,145,167,86.8,2380,583,1,0.7,0.3,8,14,4,2,12,0.7,2025-2026,stats_passing,2025-10-18 04:36:54.414223
686,Jonas Föhrenbach,GER,DF,Heidenheim,Bundesliga,0.0,1996.0,5.6,145,198,73.2,2643,940,0,0.6,-0.6,4,13,6,3,12,0.6,2025-2026,stats_passing,2025-10-18 04:36:54.414223
687,Michael Folorunsho,ITA,"MF,FW",Cagliari,Serie A,0.0,1998.0,5.7,92,139,66.2,1361,352,0,0.1,-0.1,3,6,1,0,4,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
688,Álex Forés,ESP,FW,Oviedo,La Liga,0.0,2001.0,1.1,14,22,63.6,161,18,0,0.0,0.0,0,0,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
689,Pablo Fornals,ESP,MF,Betis,La Liga,0.0,1996.0,7.4,382,450,84.9,6699,2291,2,1.5,0.5,14,60,11,2,60,1.5,2025-2026,stats_passing,2025-10-18 04:36:54.414223
690,Héctor Fort,ESP,DF,Elche,La Liga,0.0,2006.0,1.0,31,39,79.5,408,96,0,0.0,0.0,0,1,0,0,3,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
691,Niccolò Fortini,ITA,"MF,DF",Fiorentina,Serie A,0.0,2006.0,0.9,24,33,72.7,431,201,0,0.3,-0.3,1,2,2,1,3,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
692,Lyle Foster,RSA,FW,Burnley,Premier League,0.0,2000.0,6.3,66,106,62.3,909,133,1,0.6,0.4,5,6,1,0,6,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
693,Dimitri Foulquier,FRA,DF,Valencia,La Liga,0.0,1993.0,7.0,309,362,85.4,5020,1762,0,0.1,-0.1,1,21,3,1,20,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
694,Juan Foyth,ARG,DF,Villarreal,La Liga,0.0,1998.0,4.0,220,235,93.6,4050,1861,0,0.0,0.0,0,18,0,0,22,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
695,Alejandro Francés,ESP,DF,Girona,La Liga,0.0,2002.0,2.9,119,159,74.8,2553,967,0,0.4,-0.4,2,14,2,2,11,0.3,2025-2026,stats_passing,2025-10-18 04:36:54.414223
696,Przemysław Frankowski,POL,DF,Rennes,Ligue 1,0.0,1995.0,3.4,149,201,74.1,2600,576,0,0.1,-0.1,3,9,7,2,12,0.3,2025-2026,stats_passing,2025-10-18 04:36:54.414223
697,Davide Frattesi,ITA,"MF,FW",Inter,Serie A,0.0,1999.0,1.6,26,33,78.8,339,125,0,0.3,-0.3,4,1,1,0,4,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
698,Oscar Fraulo,DEN,MF,Gladbach,Bundesliga,0.0,2003.0,0.2,10,10,100.0,188,43,0,0.0,0.0,0,0,1,0,3,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
699,Morten Frendrup,DEN,MF,Genoa,Serie A,0.0,2001.0,5.8,141,181,77.9,2197,548,0,0.3,-0.3,2,11,2,0,11,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
700,Martin Frese,DEN,DF,Hellas Verona,Serie A,0.0,1998.0,5.3,171,248,69.0,3120,1235,0,0.3,-0.3,8,17,2,2,8,0.4,2025-2026,stats_passing,2025-10-18 04:36:54.414223
701,Remo Freuler,SUI,MF,Bologna,Serie A,0.0,1992.0,4.9,222,267,83.1,3703,952,0,0.2,-0.2,3,29,0,0,19,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
702,Marco Friedl,AUT,DF,Werder Bremen,Bundesliga,0.0,1998.0,4.9,274,299,91.6,5945,2173,0,0.1,-0.1,1,24,0,0,26,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
703,Jeremie Frimpong,NED,DF,Liverpool,Premier League,0.0,2000.0,0.9,31,41,75.6,445,115,0,0.0,0.0,0,2,1,1,3,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
704,Jorge de Frutos,ESP,"FW,MF",Rayo Vallecano,La Liga,0.0,1997.0,6.2,72,106,67.9,1114,291,1,1.4,-0.4,9,4,5,1,12,1.4,2025-2026,stats_passing,2025-10-18 04:36:54.414223
705,Chris Führich,GER,FW,Stuttgart,Bundesliga,0.0,1998.0,1.8,87,111,78.4,1300,298,1,0.3,0.7,5,3,6,2,9,0.4,2025-2026,stats_passing,2025-10-18 04:36:54.414223
706,Joel Fujita,JPN,MF,St. Pauli,Bundesliga,0.0,2002.0,5.9,261,330,79.1,4079,1316,1,1.2,-0.2,11,35,7,0,43,1.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
707,Niclas Füllkrug,GER,FW,West Ham,Premier League,0.0,1993.0,4.2,53,87,60.9,654,107,0,0.6,-0.6,6,2,3,0,5,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
708,Matteo Gabbia,ITA,DF,Milan,Serie A,0.0,1999.0,6.0,270,295,91.5,5647,1693,0,0.1,-0.1,2,8,0,0,9,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
709,Tiago Gabriel,POR,DF,Lecce,Serie A,0.0,2004.0,5.1,190,213,89.2,3691,1250,0,0.0,0.0,0,10,0,0,9,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
710,Gianluca Gaetano,ITA,"MF,FW",Cagliari,Serie A,0.0,2000.0,1.8,62,86,72.1,1082,367,1,0.2,0.8,3,4,1,0,11,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
711,Roberto Gagliardini,ITA,MF,Hellas Verona,Serie A,0.0,1994.0,1.5,88,100,88.0,1545,453,0,0.1,-0.1,2,12,0,0,11,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
712,Cody Gakpo,NED,FW,Liverpool,Premier League,0.0,1999.0,6.2,146,202,72.3,2038,567,2,2.2,-0.2,14,8,11,1,24,1.3,2025-2026,stats_passing,2025-10-18 04:36:54.414223
713,Javi Galán,ESP,DF,Atlético Madrid,La Liga,0.0,1994.0,1.5,56,70,80.0,810,165,0,0.1,-0.1,2,1,2,2,1,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
714,Iñigo Ruiz de Galarreta,ESP,MF,Athletic Club,La Liga,0.0,1993.0,5.1,207,256,80.9,3775,1136,0,0.5,-0.5,4,36,5,0,36,0.3,2025-2026,stats_passing,2025-10-18 04:36:54.414223
715,Conor Gallagher,ENG,MF,Atlético Madrid,La Liga,0.0,2000.0,2.7,127,144,88.2,1809,398,0,0.4,-0.4,2,12,3,1,14,0.3,2025-2026,stats_passing,2025-10-18 04:36:54.414223
716,Antonino Gallo,ITA,DF,Lecce,Serie A,0.0,2000.0,5.3,162,244,66.4,3013,1400,1,0.3,0.7,8,23,7,4,26,0.3,2025-2026,stats_passing,2025-10-18 04:36:54.414223
717,Idrissa Gana Gueye,SEN,MF,Everton,Premier League,0.0,1989.0,6.8,283,327,86.5,4580,1149,0,0.1,-0.1,2,21,6,2,38,0.3,2025-2026,stats_passing,2025-10-18 04:36:54.414223
718,Ismaëlo Ganiou,BFA,DF,Lens,Ligue 1,0.0,2005.0,0.8,38,45,84.4,588,293,0,0.0,0.0,0,3,0,0,1,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
719,Ben Gannon-Doak,SCO,FW,Bournemouth,Premier League,0.0,2005.0,0.3,11,13,84.6,134,7,1,0.6,0.4,1,0,0,0,0,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
720,Facundo Garcés,MAS,DF,Alavés,La Liga,0.0,1999.0,6.0,178,214,83.2,3390,1107,0,0.0,0.0,0,7,1,0,4,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
721,Aleix García,ESP,MF,Leverkusen,Bundesliga,0.0,1997.0,5.5,509,561,90.7,8370,2388,0,0.3,-0.3,3,55,3,0,36,1.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
722,Álvaro García,ESP,"MF,FW",Rayo Vallecano,La Liga,0.0,1992.0,6.4,113,203,55.7,1909,472,1,2.0,-1.0,8,8,3,2,10,1.6,2025-2026,stats_passing,2025-10-18 04:36:54.414223
723,Eric García,ESP,DF,Barcelona,La Liga,0.0,2001.0,6.6,497,555,89.5,8410,3383,0,0.5,-0.5,10,88,8,0,51,0.6,2025-2026,stats_passing,2025-10-18 04:36:54.414223
724,Fran Garcia,ESP,"DF,MF",Real Madrid,La Liga,0.0,1999.0,1.3,63,78,80.8,879,139,0,0.0,0.0,1,0,0,0,0,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
725,Gonzalo García,ESP,"FW,MF",Real Madrid,La Liga,0.0,2004.0,1.0,31,34,91.2,429,76,0,0.2,-0.2,2,1,0,0,2,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
726,Joan García,ESP,GK,Barcelona,La Liga,0.0,2001.0,6.0,169,181,93.4,3932,2602,0,0.0,0.0,0,0,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
727,Pablo Garcia,ESP,FW,Betis,La Liga,0.0,2006.0,2.0,41,50,82.0,576,63,0,0.0,0.0,0,2,1,0,4,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
728,Rubén García,ESP,"MF,FW",Osasuna,La Liga,0.0,1993.0,2.7,101,120,84.2,1882,443,1,0.6,0.4,3,6,1,1,9,0.6,2025-2026,stats_passing,2025-10-18 04:36:54.414223
729,Ulisses Garcia,SUI,DF,Marseille,Ligue 1,0.0,1996.0,1.6,63,71,88.7,1009,210,0,0.0,0.0,0,3,0,0,3,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
730,Víctor García,ESP,"MF,DF",Levante,La Liga,0.0,1997.0,1.0,22,33,66.7,372,139,0,0.0,0.0,0,1,0,0,2,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
731,Alejandro Garnacho,ARG,FW,Chelsea,Premier League,0.0,2004.0,1.0,22,28,78.6,290,27,0,0.1,-0.1,1,0,0,0,1,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
732,James Garner,ENG,"MF,DF",Everton,Premier League,0.0,2001.0,7.0,319,387,82.4,5702,1815,1,0.8,0.2,8,30,10,4,38,0.7,2025-2026,stats_passing,2025-10-18 04:36:54.414223
733,Federico Gatti,ITA,DF,Juventus,Serie A,0.0,1998.0,5.2,268,300,89.3,4749,1688,0,0.0,0.0,0,24,2,0,26,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
734,Gavi,ESP,"MF,DF",Barcelona,La Liga,0.0,2004.0,0.7,63,68,92.6,1196,338,1,0.2,0.8,3,15,2,0,11,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
735,Jusuf Gazibegović,BIH,DF,Köln,Bundesliga,0.0,2000.0,0.3,8,10,80.0,130,67,0,0.0,0.0,0,0,1,1,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
736,Paulo Gazzaniga,ARG,GK,Girona,La Liga,0.0,1992.0,6.5,150,231,64.9,3700,2452,0,0.0,0.0,0,0,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
737,Jean-Philippe Gbamin,CIV,DF,Metz,Ligue 1,0.0,1995.0,6.2,405,449,90.2,7843,3195,0,0.3,-0.3,4,17,0,0,12,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
738,Yann Gboho,FRA,"FW,MF",Toulouse,Ligue 1,0.0,2001.0,6.2,97,134,72.4,1655,533,0,0.6,-0.6,10,11,12,3,21,1.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
739,David de Gea,ESP,GK,Fiorentina,Serie A,0.0,1990.0,6.0,151,198,76.3,4031,2986,0,0.0,0.0,0,6,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
740,Lutsharel Geertruida,NED,"DF,MF",Sunderland,Premier League,0.0,2000.0,0.7,16,25,64.0,260,79,0,0.0,0.0,0,0,0,0,1,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
741,Tyrique George,ENG,FW,Chelsea,Premier League,0.0,2006.0,1.5,19,22,86.4,326,83,0,0.0,0.0,0,3,2,1,4,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
742,Yannick Gerhardt,GER,DF,Wolfsburg,Bundesliga,0.0,1994.0,0.0,1,1,100.0,15,13,0,0.0,0.0,0,0,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
743,Willem Geubbels,FRA,FW,Paris FC,Ligue 1,0.0,2001.0,3.7,53,73,72.6,681,104,0,0.4,-0.4,3,2,0,0,4,0.6,2025-2026,stats_passing,2025-10-18 04:36:54.414223
744,Ismaël Gharbi,TUN,MF,Augsburg,Bundesliga,0.0,2004.0,0.1,2,3,66.7,25,0,0,0.0,0.0,0,0,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
745,Mourad El Ghezouani,MAR,FW,Elche,La Liga,0.0,1998.0,0.6,11,15,73.3,85,20,0,0.0,0.0,1,0,0,0,1,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
746,Rachid Ghezzal,ALG,"FW,MF",Lyon,Ligue 1,0.0,1992.0,0.3,11,15,73.3,134,26,0,0.0,0.0,0,1,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
747,Andrea Ghion,ITA,"FW,MF",Sassuolo,Serie A,0.0,2000.0,0.1,1,2,50.0,12,4,0,0.0,0.0,0,0,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
748,Dimitris Giannoulis,GRE,"DF,MF",Augsburg,Bundesliga,0.0,1995.0,2.5,74,110,67.3,1184,470,0,0.1,-0.1,1,7,3,2,7,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
749,Morgan Gibbs-White,ENG,"MF,FW",Nott'ham Forest,Premier League,0.0,2000.0,6.1,265,328,80.8,4033,926,1,0.4,0.6,7,33,12,4,48,0.7,2025-2026,stats_passing,2025-10-18 04:36:54.414223
750,Bryan Gil,ESP,"FW,MF",Girona,La Liga,0.0,2001.0,1.6,38,55,69.1,605,101,1,0.2,0.8,4,0,4,0,4,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
751,Mario Gila,ESP,DF,Lazio,Serie A,0.0,2000.0,5.9,325,364,89.3,6482,2718,0,0.1,-0.1,1,26,1,0,21,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
752,Billy Gilmour,SCO,MF,Napoli,Serie A,0.0,2001.0,1.3,122,133,91.7,2152,588,0,0.0,0.0,1,13,0,0,13,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
753,Benedikt Gimber,GER,"DF,MF",Heidenheim,Bundesliga,0.0,1997.0,3.3,117,142,82.4,2323,745,0,0.0,0.0,0,10,0,0,10,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
754,Santiago Giménez,MEX,FW,Milan,Serie A,0.0,2001.0,5.0,48,63,76.2,592,90,0,0.1,-0.1,2,1,4,1,3,0.3,2025-2026,stats_passing,2025-10-18 04:36:54.414223
755,Gvidas Gineitis,LTU,"MF,FW",Torino,Serie A,0.0,2004.0,1.3,25,39,64.1,408,84,0,0.0,0.0,0,2,0,0,2,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
756,Matthias Ginter,GER,DF,Freiburg,Bundesliga,0.0,1994.0,6.0,268,321,83.5,5381,2332,0,0.0,0.0,0,26,2,0,34,0.4,2025-2026,stats_passing,2025-10-18 04:36:54.414223
757,Giovane,BRA,FW,Hellas Verona,Serie A,0.0,2003.0,5.4,78,120,65.0,1120,205,1,0.9,0.1,7,5,2,0,15,0.4,2025-2026,stats_passing,2025-10-18 04:36:54.414223
758,Olivier Giroud,FRA,FW,Lille,Ligue 1,0.0,1986.0,5.7,76,112,67.9,953,105,0,0.6,-0.6,6,3,0,0,1,0.8,2025-2026,stats_passing,2025-10-18 04:36:54.414223
759,Jamie Gittens,ENG,FW,Chelsea,Premier League,0.0,2004.0,1.8,38,43,88.4,577,63,0,0.1,-0.1,3,0,1,0,2,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
760,Robert Glatzel,GER,FW,Hamburger SV,Bundesliga,0.0,1994.0,0.7,12,16,75.0,201,40,0,0.1,-0.1,1,2,0,0,1,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
761,Serge Gnabry,GER,MF,Bayern Munich,Bundesliga,0.0,1995.0,4.0,178,206,86.4,2462,694,3,0.9,2.1,6,14,6,1,22,1.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
762,Wilfried Gnonto,ITA,FW,Leeds United,Premier League,0.0,2003.0,2.1,55,71,77.5,693,80,0,0.1,-0.1,1,1,1,0,4,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
763,Giorgi Gocholeishvili,GEO,MF,Hamburger SV,Bundesliga,0.0,2001.0,4.6,122,156,78.2,2049,549,1,0.2,0.8,4,3,4,1,5,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
764,Martial Godo,ENG,"MF,FW",Strasbourg,Ligue 1,0.0,2003.0,1.6,49,58,84.5,703,88,0,0.0,0.0,0,0,1,0,4,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
765,Maxima Goffi,FRA,DF,Lille,Ligue 1,0.0,2008.0,0.4,22,28,78.6,407,171,0,0.0,0.0,0,1,1,1,2,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
766,Saba Goglichidze,GEO,DF,Udinese,Serie A,0.0,2004.0,1.7,62,76,81.6,1520,494,0,0.0,0.0,1,10,2,0,12,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
767,Edoardo Goldaniga,ITA,DF,Como,Serie A,0.0,1993.0,0.0,0,1,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
768,Aleksandr Golovin,RUS,"FW,MF",Monaco,Ligue 1,0.0,1996.0,2.7,96,122,78.7,1428,273,0,0.0,0.0,0,6,2,0,10,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
769,Angel Gomes,ENG,MF,Marseille,Ligue 1,0.0,2000.0,5.6,345,380,90.8,5372,1052,0,0.3,-0.3,10,34,6,0,27,0.6,2025-2026,stats_passing,2025-10-18 04:36:54.414223
770,João Gomes,BRA,MF,Wolves,Premier League,0.0,2001.0,6.7,280,325,86.2,4601,1041,0,0.2,-0.2,4,29,9,3,36,0.3,2025-2026,stats_passing,2025-10-18 04:36:54.414223
771,Rodrigo Gomes,POR,"DF,MF",Wolves,Premier League,0.0,2003.0,1.8,40,52,76.9,707,78,0,0.1,-0.1,1,1,1,1,2,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
772,Toti Gomes,POR,DF,Wolves,Premier League,0.0,1999.0,4.3,250,295,84.7,4590,1472,0,0.0,0.0,2,19,0,0,10,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
773,Diego Gómez,PAR,MF,Brighton,Premier League,0.0,2003.0,3.5,69,94,73.4,1120,225,0,0.4,-0.4,2,11,2,1,8,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
774,Joe Gomez,ENG,DF,Liverpool,Premier League,0.0,1997.0,0.3,14,19,73.7,231,96,0,0.0,0.0,0,1,0,0,1,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
775,Moi Gómez,ESP,MF,Osasuna,La Liga,0.0,1994.0,4.5,252,291,86.6,4622,1337,0,0.1,-0.1,3,32,4,1,37,0.3,2025-2026,stats_passing,2025-10-18 04:36:54.414223
776,Sergio Gómez,ESP,DF,Real Sociedad,La Liga,0.0,2000.0,5.3,344,422,81.5,5714,2085,0,0.6,-0.6,7,32,3,3,36,0.7,2025-2026,stats_passing,2025-10-18 04:36:54.414223
777,Unai Gómez,ESP,"FW,MF",Athletic Club,La Liga,0.0,2003.0,1.0,34,49,69.4,528,92,0,0.1,-0.1,2,3,3,2,3,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
778,Valentín Gómez,ARG,DF,Betis,La Liga,0.0,2003.0,3.5,164,184,89.1,2933,1117,0,0.0,0.0,1,9,0,0,10,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
779,Rafael Gonçalves,POR,MF,Strasbourg,Ligue 1,0.0,2005.0,2.1,107,121,88.4,1798,472,0,0.1,-0.1,3,11,0,0,11,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
780,Nicolás González,ESP,MF,Manchester City,Premier League,0.0,2002.0,3.9,263,292,90.1,3718,951,0,0.3,-0.3,2,28,0,0,23,0.3,2025-2026,stats_passing,2025-10-18 04:36:54.414223
781,Nicolás González,ARG,"MF,DF",Juventus,Serie A,0.0,1998.0,0.2,4,9,44.4,92,50,0,0.1,-0.1,1,1,0,0,1,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
782,Nicolás González,ARG,MF,Atlético Madrid,La Liga,0.0,1998.0,4.0,123,161,76.4,1852,345,0,1.2,-1.2,4,4,8,1,12,0.7,2025-2026,stats_passing,2025-10-18 04:36:54.414223
783,Urko González,ESP,MF,Espanyol,La Liga,0.0,2001.0,3.6,104,127,81.9,1605,400,0,0.1,-0.1,2,7,1,0,12,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
784,Urko González,ESP,MF,Real Sociedad,La Liga,0.0,2001.0,0.1,4,4,100.0,51,29,0,0.0,0.0,0,1,0,0,1,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
785,Anthony Gordon,ENG,FW,Newcastle Utd,Premier League,0.0,2001.0,3.0,51,76,67.1,765,158,0,0.1,-0.1,3,7,0,0,7,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
786,Leon Goretzka,GER,MF,Bayern Munich,Bundesliga,0.0,1995.0,3.4,202,224,90.2,3143,845,0,0.4,-0.4,2,17,2,0,20,1.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
787,Andoni Gorosabel,ESP,DF,Athletic Club,La Liga,0.0,1996.0,0.8,39,48,81.3,583,151,0,0.1,-0.1,2,3,1,0,3,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
788,Jon Gorrotxategi,ESP,MF,Real Sociedad,La Liga,0.0,2002.0,5.7,243,287,84.7,3778,846,0,0.2,-0.2,3,26,1,0,26,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
789,Alimami Gory,MLI,"FW,MF",Paris FC,Ligue 1,0.0,1996.0,1.5,29,32,90.6,382,77,0,0.0,0.0,0,0,0,0,1,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
790,Robin Gosens,GER,DF,Fiorentina,Serie A,0.0,1994.0,5.8,162,232,69.8,2307,680,0,0.5,-0.5,6,11,5,3,17,0.6,2025-2026,stats_passing,2025-10-18 04:36:54.414223
791,Mikel Goti,ESP,MF,Real Sociedad,La Liga,0.0,2002.0,0.6,11,23,47.8,197,65,0,0.0,0.0,0,1,1,0,5,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
792,Mario Götze,GER,"MF,FW",Eint Frankfurt,Bundesliga,0.0,1992.0,0.7,24,27,88.9,328,52,0,0.0,0.0,0,0,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
