rank,player_name,nation,position,squad,competition,age,birth_year,nineties_played,goals,shots,shots_on_target,shots_on_target_pct,shots_per_90,shots_on_target_per_90,goals_per_shot,goals_per_shot_on_target,avg_distance,free_kicks,penalty_goals,penalty_attempts,expected_goals,non_penalty_xg,npxg_per_shot,goals_minus_xg,non_penalty_goals_minus_xg,shot_creating_actions_shot,passes_free_kick,season,table_type,processed_at
437,Diego Coppola,ITA,DF,Brighton,Premier League,0.0,2003.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
438,Francis Coquelin,FRA,MF,Nantes,Ligue 1,0.0,1991.0,1.7,0,0,1,33.3,1.81,0.6,0.0,0.0,24.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
439,Derek Cornelius,CAN,DF,Marseille,Ligue 1,0.0,1997.0,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
440,Félix Correia,POR,FW,Lille,Ligue 1,0.0,2001.0,5.3,0,0,2,28.6,1.33,0.38,0.0,0.0,16.6,0,0,0,1.3,1.3,0.19,-1.3,-1.3,7,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
441,Thierry Correia,POR,DF,Valencia,La Liga,0.0,1999.0,1.3,0,0,1,100.0,0.77,0.77,0.0,0.0,27.6,0,0,0,0.0,0.0,0.02,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
442,Coba da Costa,ESP,"MF,FW",Getafe,La Liga,0.0,2002.0,1.5,0,0,1,33.3,2.06,0.69,0.0,0.0,22.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
443,Danny da Costa,GER,DF,Mainz 05,Bundesliga,0.0,1993.0,6.0,0,0,0,0.0,0.17,0.0,0.0,0.0,32.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
444,Samu Costa,POR,MF,Mallorca,La Liga,0.0,2000.0,3.8,1,0,2,40.0,1.32,0.53,0.2,0.5,19.7,0,0,0,0.2,0.2,0.03,0.8,0.8,5,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
445,David Costas,ESP,DF,Oviedo,La Liga,0.0,1995.0,2.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
446,Grégoire Coudert,FRA,GK,Brest,Ligue 1,0.0,1999.0,2.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
447,Vladimír Coufal,CZE,DF,Hoffenheim,Bundesliga,0.0,1992.0,5.9,1,0,2,40.0,0.85,0.34,0.2,0.5,25.5,0,0,0,0.1,0.1,0.03,0.9,0.9,5,1,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
448,Abdoul Coulibaly,GER,DF,Werder Bremen,Bundesliga,0.0,2007.0,5.1,1,0,1,33.3,0.58,0.19,0.33,1.0,8.2,0,0,0,0.5,0.5,0.17,0.5,0.5,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
449,Lassana Coulibaly,MLI,MF,Lecce,Serie A,0.0,1996.0,5.7,1,0,2,66.7,0.52,0.35,0.33,0.5,15.3,0,0,0,0.9,0.9,0.3,0.1,0.1,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
450,Lasso Coulibaly,CIV,"MF,FW",Auxerre,Ligue 1,0.0,2002.0,1.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
451,Mamadou Coulibaly,FRA,MF,Monaco,Ligue 1,0.0,2004.0,1.4,0,0,0,0.0,0.71,0.0,0.0,0.0,27.5,0,0,0,0.0,0.0,0.03,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
452,Woyo Coulibaly,MLI,DF,Sassuolo,Serie A,0.0,1999.0,1.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
453,Marius Courcoul,FRA,MF,Angers,Ligue 1,0.0,2007.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
454,Thibaut Courtois,BEL,GK,Real Madrid,La Liga,0.0,1992.0,8.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
455,Yan Couto,BRA,"DF,MF",Dortmund,Bundesliga,0.0,2002.0,4.4,1,0,1,20.0,1.13,0.23,0.2,1.0,18.8,0,0,0,0.5,0.5,0.1,0.5,0.5,5,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
456,Patrice Čović,CRO,"MF,FW",Werder Bremen,Bundesliga,0.0,2007.0,1.5,0,0,1,100.0,0.65,0.65,0.0,0.0,12.6,0,0,0,0.7,0.7,0.7,-0.7,-0.7,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
457,Nicolas Cozza,FRA,DF,Nantes,Ligue 1,0.0,1999.0,4.9,0,0,0,0.0,0.2,0.0,0.0,0.0,24.5,0,0,0,0.0,0.0,0.03,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
458,Charlie Cresswell,ENG,DF,Toulouse,Ligue 1,0.0,2002.0,7.0,1,0,3,37.5,1.14,0.43,0.13,0.33,8.4,0,0,0,0.9,0.9,0.12,0.1,0.1,8,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
459,Bryan Cristante,ITA,MF,Roma,Serie A,0.0,1995.0,5.6,1,0,3,33.3,1.61,0.54,0.11,0.33,11.9,0,0,0,0.3,0.3,0.04,0.7,0.7,9,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
460,Juan Cruz Armada,ESP,DF,Osasuna,La Liga,0.0,1992.0,5.3,0,0,0,0.0,0.19,0.0,0.0,0.0,5.7,0,0,0,0.4,0.4,0.39,-0.4,-0.4,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
461,Juan Cuadrado,COL,"MF,DF",Pisa,Serie A,0.0,1988.0,1.5,0,0,1,50.0,1.29,0.65,0.0,0.0,23.5,0,0,0,0.0,0.0,0.01,0.0,0.0,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
462,Pau Cubarsí,ESP,DF,Barcelona,La Liga,0.0,2007.0,4.8,0,0,0,0.0,0.42,0.0,0.0,0.0,18.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
463,Cucho,COL,FW,Betis,La Liga,0.0,1999.0,7.6,4,0,6,23.1,3.43,0.79,0.15,0.67,16.9,0,0,0,1.8,1.8,0.07,2.2,2.2,26,1,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
464,Marc Cucurella,ESP,DF,Chelsea,Premier League,0.0,1998.0,6.0,0,0,1,20.0,0.84,0.17,0.0,0.0,15.0,0,0,0,0.2,0.2,0.05,-0.2,-0.2,5,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
465,Jorge Cuenca,ESP,DF,Fulham,Premier League,0.0,1999.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
466,Josh Cullen,IRL,MF,Burnley,Premier League,0.0,1996.0,6.6,1,0,2,100.0,0.31,0.31,0.5,0.5,18.6,0,0,0,0.1,0.1,0.07,0.9,0.9,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
467,Pablo Cuñat,ESP,GK,Levante,La Liga,0.0,2002.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
468,Jair Cunha,BRA,DF,Nott'ham Forest,Premier League,0.0,2005.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
469,Matheus Cunha,BRA,"MF,FW",Manchester Utd,Premier League,0.0,1999.0,3.9,0,0,7,46.7,3.84,1.79,0.0,0.0,19.2,0,0,0,1.3,1.3,0.09,-1.3,-1.3,15,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
470,Patrick Cutrone,ITA,FW,Parma,Serie A,0.0,1998.0,3.9,1,0,4,28.6,3.6,1.03,0.07,0.25,14.9,0,0,0,1.9,1.9,0.13,-0.9,-0.9,14,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
471,Lucas Da Cunha,FRA,MF,Como,Serie A,0.0,2001.0,4.4,0,0,3,60.0,1.15,0.69,0.0,0.0,22.5,0,0,0,0.9,0.9,0.18,-0.9,-0.9,5,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
472,Adam Daghim,DEN,FW,Wolfsburg,Bundesliga,0.0,2005.0,2.0,1,0,1,16.7,2.97,0.49,0.17,1.0,14.1,0,0,0,0.5,0.5,0.08,0.5,0.5,6,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
473,Finn Dahmen,GER,GK,Augsburg,Bundesliga,0.0,1998.0,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
474,Mahmoud Dahoud,GER,MF,Eint Frankfurt,Bundesliga,0.0,1996.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
475,Ameen Al-Dakhil,BEL,DF,Stuttgart,Bundesliga,0.0,2002.0,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
476,Thijs Dallinga,NED,"FW,MF",Bologna,Serie A,0.0,2000.0,2.1,0,0,1,16.7,2.9,0.48,0.0,0.0,14.8,0,0,0,0.7,0.7,0.12,-0.7,-0.7,6,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
477,Diogo Dalot,POR,DF,Manchester Utd,Premier League,0.0,1999.0,3.7,0,0,0,0.0,0.54,0.0,0.0,0.0,16.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
478,Muhammed Damar,GER,"FW,MF",Hoffenheim,Bundesliga,0.0,2004.0,2.3,0,0,3,42.9,3.1,1.33,0.0,0.0,21.0,0,0,0,0.4,0.4,0.06,-0.4,-0.4,7,1,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
479,Mikkel Damsgaard,DEN,MF,Brentford,Premier League,0.0,2000.0,4.6,1,0,1,33.3,0.65,0.22,0.33,1.0,15.4,0,0,0,0.2,0.2,0.08,0.8,0.8,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
480,Arnaut Danjuma,NED,"FW,MF",Valencia,La Liga,0.0,1997.0,6.1,3,0,5,41.7,1.97,0.82,0.25,0.6,18.5,0,0,1,2.2,1.5,0.12,0.8,1.5,12,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
481,Kévin Danois,FRA,MF,Auxerre,Ligue 1,0.0,2004.0,6.8,0,0,2,33.3,0.88,0.29,0.0,0.0,22.7,0,0,0,0.7,0.7,0.11,-0.7,-0.7,6,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
482,Kevin Danso,AUT,DF,Tottenham,Premier League,0.0,1998.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
483,Dante,BRA,DF,Nice,Ligue 1,0.0,1983.0,0.8,0,0,1,50.0,2.43,1.22,0.0,0.0,24.2,0,0,0,0.0,0.0,0.02,0.0,0.0,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
484,Aiman Dardari,LUX,MF,Augsburg,Bundesliga,0.0,2005.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
485,Sergi Darder,ESP,"MF,FW",Mallorca,La Liga,0.0,1993.0,7.2,0,0,1,14.3,0.98,0.14,0.0,0.0,27.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3,7,1,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
486,Karl Darlow,WAL,GK,Leeds United,Premier League,0.0,1990.0,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
487,Matteo Darmian,ITA,DF,Inter,Serie A,0.0,1989.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
488,Juan David Cabal,COL,DF,Juventus,Serie A,0.0,2001.0,0.4,1,0,1,50.0,5.63,2.81,0.5,1.0,18.7,0,0,0,0.1,0.1,0.07,0.9,0.9,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
489,Jonathan David,CAN,FW,Juventus,Serie A,0.0,2000.0,2.7,1,0,1,20.0,1.87,0.37,0.2,1.0,6.9,0,0,0,0.9,0.9,0.18,0.1,0.1,5,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
490,Davinchi,ESP,DF,Getafe,La Liga,0.0,2007.0,4.8,0,0,1,33.3,0.63,0.21,0.0,0.0,17.0,0,0,0,0.2,0.2,0.06,-0.2,-0.2,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
491,Keinan Davis,ENG,FW,Udinese,Serie A,0.0,1998.0,4.9,2,0,5,45.5,2.25,1.02,0.09,0.2,13.9,0,1,1,2.8,2.0,0.19,-0.8,-1.0,11,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
492,Kevin De Bruyne,BEL,MF,Napoli,Serie A,0.0,1991.0,4.9,3,0,3,33.3,1.84,0.61,0.11,0.33,26.2,0,2,2,2.1,0.6,0.06,0.9,0.4,9,2,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
493,Mathys De Carvalho,FRA,"MF,FW",Lyon,Ligue 1,0.0,2005.0,0.1,0,0,0,0.0,8.18,0.0,0.0,0.0,12.4,0,0,0,0.0,0.0,0.02,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
494,Maxim De Cuyper,BEL,DF,Brighton,Premier League,0.0,2000.0,3.3,1,0,2,100.0,0.61,0.61,0.5,0.5,20.7,0,0,0,0.7,0.7,0.34,0.3,0.3,2,1,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
495,Charles De Ketelaere,BEL,MF,Atalanta,Serie A,0.0,2001.0,3.1,2,0,2,33.3,1.95,0.65,0.33,1.0,15.9,0,0,0,0.7,0.7,0.12,1.3,1.3,6,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
496,Jeffrey De Lange,NED,GK,Marseille,Ligue 1,0.0,1998.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
497,Manuel De Luca,ITA,FW,Cremonese,Serie A,0.0,1998.0,0.2,1,0,1,100.0,5.63,5.63,0.0,0.0,31.6,0,1,1,1.1,0.3,0.26,-0.1,-0.3,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
498,Théo De Percin,MTQ,GK,Auxerre,Ligue 1,0.0,2001.0,2.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
499,Lorenzo De Silvestri,ITA,DF,Bologna,Serie A,0.0,1988.0,1.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
500,Thibault De Smet,BEL,DF,Paris FC,Ligue 1,0.0,1998.0,4.1,0,0,0,0.0,0.49,0.0,0.0,0.0,16.9,0,0,0,0.2,0.2,0.08,-0.2,-0.2,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
501,Koni De Winter,BEL,DF,Milan,Serie A,0.0,2002.0,0.9,0,0,0,0.0,1.14,0.0,0.0,0.0,13.3,0,0,0,0.0,0.0,0.02,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
502,Alessandro Deiola,ITA,"MF,DF",Cagliari,Serie A,0.0,1995.0,4.8,0,0,1,50.0,0.42,0.21,0.0,0.0,12.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
503,Romain Del Castillo,FRA,"FW,MF",Brest,Ligue 1,0.0,1996.0,5.3,3,0,3,37.5,1.5,0.56,0.13,0.33,27.0,0,2,2,2.0,0.4,0.05,1.0,0.6,8,2,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
504,Enrico Del Prato,ITA,DF,Parma,Serie A,0.0,1999.0,6.0,0,0,3,50.0,1.0,0.5,0.0,0.0,12.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3,6,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
505,Thomas Delaine,FRA,DF,Le Havre,Ligue 1,0.0,1992.0,1.4,0,0,0,0.0,0.73,0.0,0.0,0.0,28.2,0,0,0,0.0,0.0,0.02,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
506,Liam Delap,ENG,FW,Chelsea,Premier League,0.0,2003.0,1.0,0,0,2,66.7,2.93,1.96,0.0,0.0,13.9,0,0,0,0.2,0.2,0.08,-0.2,-0.2,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
507,Fisayo Dele-Bashiru,NGA,MF,Lazio,Serie A,0.0,2001.0,2.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
508,Ali Dembélé,FRA,DF,Torino,Serie A,0.0,2004.0,0.1,0,0,0,0.0,6.92,0.0,0.0,0.0,12.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
509,Ousmane Dembélé,FRA,FW,Paris S-G,Ligue 1,0.0,1997.0,2.0,2,0,0,0.0,2.01,0.0,0.0,0.0,26.7,0,2,3,2.6,0.2,0.05,-0.6,-0.2,4,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
510,Jessy Deminguet,FRA,MF,Metz,Ligue 1,0.0,1998.0,3.5,0,0,0,0.0,0.28,0.0,0.0,0.0,32.3,0,0,0,0.0,0.0,0.02,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
511,Ermedin Demirović,BIH,FW,Stuttgart,Bundesliga,0.0,1998.0,5.5,3,0,3,33.3,1.65,0.55,0.22,0.67,12.2,0,1,1,2.2,1.4,0.16,0.8,0.6,9,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
512,Rav van den Berg,NED,DF,Köln,Bundesliga,0.0,2004.0,1.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
513,Sepp van den Berg,NED,DF,Brentford,Premier League,0.0,2001.0,7.0,0,0,3,75.0,0.57,0.43,0.0,0.0,7.2,0,0,0,0.9,0.9,0.22,-0.9,-0.9,4,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
514,Leander Dendoncker,BEL,MF,Oviedo,La Liga,0.0,1995.0,6.9,1,0,2,40.0,0.73,0.29,0.2,0.5,19.4,0,0,0,0.5,0.5,0.11,0.5,0.5,5,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
515,Daniel Denoon,SUI,DF,Pisa,Serie A,0.0,2004.0,0.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
516,Nelson Deossa,COL,MF,Betis,La Liga,0.0,2000.0,0.7,0,0,0,0.0,2.86,0.0,0.0,0.0,23.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
517,Rémy Descamps,FRA,GK,Lyon,Ligue 1,0.0,1996.0,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
518,Bahmed Deuff,MTN,MF,Nantes,Ligue 1,0.0,2006.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
519,Justin Devenny,NIR,"MF,FW",Crystal Palace,Premier League,0.0,2003.0,1.7,0,0,2,40.0,3.02,1.21,0.0,0.0,14.7,0,0,0,0.4,0.4,0.09,-0.4,-0.4,5,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
520,Kiernan Dewsbury-Hall,ENG,MF,Everton,Premier League,0.0,1998.0,6.0,1,0,1,16.7,1.0,0.17,0.17,1.0,14.1,0,0,0,0.4,0.4,0.07,0.6,0.6,6,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
521,Michele Di Gregorio,ITA,GK,Juventus,Serie A,0.0,1997.0,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
522,Giovanni Di Lorenzo,ITA,DF,Napoli,Serie A,0.0,1993.0,6.0,0,0,4,57.1,1.17,0.67,0.0,0.0,8.8,0,0,0,0.9,0.9,0.13,-0.9,-0.9,7,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
523,Alessandro Di Pardo,ITA,DF,Cagliari,Serie A,0.0,1999.0,0.6,0,0,0,0.0,1.7,0.0,0.0,0.0,8.4,0,0,0,0.2,0.2,0.16,-0.2,-0.2,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
524,Boulaye Dia,SEN,"MF,FW",Lazio,Serie A,0.0,1996.0,3.2,1,0,2,50.0,1.24,0.62,0.25,0.5,8.6,0,0,0,1.6,1.6,0.4,-0.6,-0.6,4,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
525,Bambo Diaby,SEN,DF,Elche,La Liga,0.0,1997.0,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
526,Mouctar Diakhaby,GUI,DF,Valencia,La Liga,0.0,1996.0,5.0,1,0,3,75.0,0.79,0.6,0.25,0.33,8.7,0,0,0,0.5,0.5,0.13,0.5,0.5,4,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
527,Bafodé Diakité,FRA,DF,Bournemouth,Premier League,0.0,2001.0,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
528,Amad Diallo,CIV,"DF,MF",Manchester Utd,Premier League,0.0,2002.0,5.0,0,0,4,36.4,2.21,0.81,0.0,0.0,14.5,0,0,0,1.9,1.9,0.17,-1.9,-1.9,11,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
529,Habib Diallo,SEN,FW,Metz,Ligue 1,0.0,1995.0,3.9,1,0,2,33.3,1.55,0.52,0.17,0.5,15.2,0,0,1,1.8,1.1,0.18,-0.8,-0.1,6,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
530,Grady Diangana,COD,"MF,FW",Elche,La Liga,0.0,1998.0,1.6,0,0,0,0.0,0.63,0.0,0.0,0.0,15.3,0,0,0,0.1,0.1,0.1,-0.1,-0.1,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
531,Habib Diarra,SEN,MF,Sunderland,Premier League,0.0,2004.0,3.8,0,0,1,16.7,1.57,0.26,0.0,0.0,19.4,0,0,0,0.6,0.6,0.1,-0.6,-0.6,6,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
532,Moussa Diarra,MLI,DF,Alavés,La Liga,0.0,2000.0,2.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
533,Rúben Dias,POR,DF,Manchester City,Premier League,0.0,1997.0,6.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
534,Krépin Diatta,SEN,DF,Monaco,Ligue 1,0.0,1999.0,2.1,0,0,0,0.0,0.47,0.0,0.0,0.0,22.6,0,0,0,0.1,0.1,0.08,-0.1,-0.1,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
535,Mory Diaw,SEN,GK,Le Havre,Ligue 1,0.0,1993.0,7.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
536,Brahim Díaz,MAR,FW,Real Madrid,La Liga,0.0,1999.0,2.2,0,0,1,33.3,1.38,0.46,0.0,0.0,14.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
537,Junior Diaz,CIV,DF,Brest,Ligue 1,0.0,2003.0,5.2,0,0,0,0.0,0.58,0.0,0.0,0.0,10.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
538,Luis Díaz,COL,FW,Bayern Munich,Bundesliga,0.0,1997.0,5.7,5,0,9,42.9,3.67,1.57,0.24,0.56,14.0,0,0,0,3.4,3.4,0.17,1.6,1.6,21,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
539,Pedro Díaz,ESP,"MF,FW",Rayo Vallecano,La Liga,0.0,1998.0,5.4,0,0,1,12.5,1.48,0.19,0.0,0.0,26.5,0,0,0,0.3,0.3,0.03,-0.3,-0.3,8,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
