Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Comp,Unnamed: 6_level_0_Age,Unnamed: 7_level_0_Born,Unnamed: 8_level_0_90s,Unnamed: 9_level_0_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Unnamed: 24_level_0_Matches
2096,Nehuén Pérez,ar ARG,DF,Udinese,it Serie A,24,2000,2.0,60,51,9,7,0,2,0,0,0,0,0,0,49,0,1,Matches
2097,Simone Perilli,it ITA,GK,Hellas Verona,it Serie A,29,1995,2.0,49,24,24,10,0,0,0,0,0,0,0,0,13,1,0,Matches
2098,Mattia Perin,it ITA,GK,Juventus,it Serie A,31,1992,5.0,182,165,17,5,0,0,0,0,0,0,0,0,145,0,0,Matches
2099,Romain Perraud,fr FRA,DF,Betis,es La Liga,26,1997,22.2,1157,916,236,31,0,5,71,205,0,0,0,0,921,5,45,Matches
2100,Lucas Perri,br BRA,GK,Lyon,fr Ligue 1,26,1997,33.0,1040,831,205,53,0,3,0,0,0,0,0,0,799,4,2,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
2101,Gaëtan Perrin,fr FRA,"MF,FW",Auxerre,fr Ligue 1,28,1996,29.9,1031,820,204,57,9,12,162,7,110,40,54,0,728,7,43,Matches
2102,Máximo Perrone,ar ARG,MF,Como,it Serie A,21,2003,20.6,1343,1296,42,38,7,6,4,3,1,0,0,0,1214,5,14,Matches
2103,Noah Pesch,hr CRO,FW,Gladbach,de Bundesliga,19,2005,0.1,4,3,1,0,0,0,0,1,0,0,0,0,2,0,0,Matches
2104,Matteo Pessina,it ITA,MF,Monza,it Serie A,27,1997,9.5,490,462,26,14,0,1,6,0,0,0,0,0,424,2,3,Matches
2105,Andrea Petagna,it ITA,FW,Monza,it Serie A,29,1995,3.7,70,63,7,0,0,1,1,0,0,0,0,0,45,0,2,Matches
2106,Prosper Peter,ng NGA,"MF,FW",Angers,fr Ligue 1,16,2007,0.3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
2107,Léo Pétrot,fr FRA,DF,Saint-Étienne,fr Ligue 1,27,1997,29.3,1385,1163,220,18,1,2,51,196,6,5,0,0,1114,2,28,Matches
2108,Đorđe Petrović,rs SRB,GK,Strasbourg,fr Ligue 1,24,1999,31.0,1547,1371,174,67,0,1,0,0,0,0,0,0,1244,2,1,Matches
2109,Giuseppe Pezzella,it ITA,"DF,FW",Empoli,it Serie A,26,1997,32.0,1246,912,329,21,2,0,178,285,20,6,10,0,829,5,60,Matches
2110,Valentín Pezzolesi,es ESP,DF,Las Palmas,es La Liga,17,2007,0.1,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
2111,Luca Philipp,de GER,GK,Hoffenheim,de Bundesliga,23,2000,6.0,194,135,58,22,0,0,0,0,0,0,0,0,123,1,0,Matches
2112,Maximilian Philipp,de GER,"MF,FW",Freiburg,de Bundesliga,30,1994,0.2,7,7,0,0,0,0,0,0,0,0,0,0,3,0,1,Matches
2113,Kalvin Phillips,eng ENG,MF,Ipswich Town,eng Premier League,28,1995,13.7,551,510,40,27,1,6,20,2,11,8,2,1,436,1,9,Matches
2114,Jaden Philogene Bidace,eng ENG,"FW,MF",Aston Villa,eng Premier League,22,2002,3.7,86,85,1,0,1,0,4,1,0,0,0,0,63,0,9,Matches
2115,Jaden Philogene Bidace,eng ENG,"FW,DF",Ipswich Town,eng Premier League,22,2002,5.3,131,129,1,0,0,1,13,1,0,0,0,0,95,1,5,Matches
2116,Pica,es ESP,DF,Alavés,es La Liga,22,2002,5.5,201,188,12,4,0,1,2,1,0,0,0,0,155,1,2,Matches
2117,Roberto Piccoli,it ITA,FW,Cagliari,it Serie A,23,2001,34.7,517,447,66,0,0,4,8,3,0,0,0,0,343,4,17,Matches
2118,Benedikt Pichler,at AUT,FW,Holstein Kiel,de Bundesliga,27,1997,8.7,212,195,17,0,2,0,11,0,0,0,0,0,134,0,9,Matches
2119,Jordan Pickford,eng ENG,GK,Everton,eng Premier League,30,1994,38.0,1595,1167,419,188,0,7,0,0,0,0,0,0,1057,9,0,Matches
2120,Amos Pieper,de GER,DF,Werder Bremen,de Bundesliga,26,1998,16.6,932,837,92,27,2,13,4,10,0,0,0,0,790,3,7,Matches
2121,Marvin Pieringer,de GER,"FW,MF",Heidenheim,de Bundesliga,24,1999,24.5,552,531,19,1,5,1,11,4,0,0,0,0,363,2,22,Matches
2122,Nicholas Pierini,it ITA,MF,Venezia,it Serie A,25,1998,0.9,20,18,2,0,0,0,3,0,2,0,2,0,15,0,0,Matches
2123,Santiago Pierotti,ar ARG,FW,Lecce,it Serie A,23,2001,21.5,436,421,12,3,2,2,17,8,0,0,0,0,311,3,24,Matches
2124,Balthazar Pierret,fr FRA,MF,Lecce,it Serie A,24,2000,19.1,833,810,21,17,0,7,9,0,4,3,1,0,696,2,6,Matches
2125,Andrea Pinamonti,it ITA,FW,Genoa,it Serie A,25,1999,31.7,667,609,53,1,4,2,17,1,0,0,0,0,419,5,28,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
2126,Ethan Pinnock,jm JAM,DF,Brentford,eng Premier League,31,1993,21.3,1080,954,126,15,0,0,9,39,0,0,0,0,924,0,8,Matches
2127,Yeremi Pino,es ESP,"MF,FW",Villarreal,es La Liga,21,2002,21.5,708,699,9,1,6,1,47,7,1,0,0,0,523,0,43,Matches
2128,Nicola Pintus,it ITA,DF,Cagliari,it Serie A,19,2005,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
2129,Niccolò Pisilli,it ITA,MF,Roma,it Serie A,19,2004,13.6,564,555,5,3,3,3,10,1,1,0,0,0,471,4,7,Matches
2130,Damián Pizarro,cl CHI,"FW,MF",Udinese,it Serie A,19,2005,0.2,3,1,2,0,0,0,0,0,0,0,0,0,2,0,0,Matches
2131,Semuel Pizzignacco,it ITA,GK,Monza,it Serie A,22,2001,8.2,322,254,68,18,0,1,0,1,0,0,0,0,239,0,0,Matches
2132,Alassane Pléa,fr FRA,"MF,FW",Gladbach,de Bundesliga,31,1993,21.1,795,747,40,1,15,8,45,12,1,0,0,0,573,8,40,Matches
2133,Tommaso Pobega,it ITA,MF,Bologna,it Serie A,25,1999,13.1,468,450,13,8,1,4,8,3,0,0,0,0,384,5,4,Matches
2134,Daniel Podence,pt POR,"MF,FW",Wolves,eng Premier League,28,1995,0.5,16,15,1,1,0,0,1,0,0,0,0,0,11,0,2,Matches
2135,Joel Pohjanpalo,fi FIN,FW,Venezia,it Serie A,29,1994,17.8,350,315,32,0,3,1,3,0,0,0,0,0,211,3,5,Matches
2136,Matteo Politano,it ITA,"FW,MF",Napoli,it Serie A,30,1993,31.2,1261,1131,123,18,1,10,229,26,78,66,3,1,873,7,57,Matches
2137,Alfie Pond,eng ENG,DF,Wolves,eng Premier League,20,2004,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
2138,Marin Pongračić,hr CRO,DF,Fiorentina,it Serie A,26,1997,15.2,775,717,58,49,1,5,1,6,1,0,0,0,691,0,4,Matches
2139,Nick Pope,eng ENG,GK,Newcastle Utd,eng Premier League,32,1992,28.0,782,528,254,67,0,0,0,0,0,0,0,0,575,0,0,Matches
2140,Finn Porath,de GER,"DF,MF",Holstein Kiel,de Bundesliga,27,1997,21.9,731,590,136,19,0,4,84,96,9,5,1,0,489,5,27,Matches
2141,Pedro Porro,es ESP,DF,Tottenham,eng Premier League,24,1999,29.0,1892,1530,355,53,4,16,196,249,53,4,44,0,1385,7,75,Matches
2142,Portu,es ESP,"FW,MF",Girona,es La Liga,32,1992,8.7,237,218,16,3,1,0,26,1,10,7,2,0,169,3,8,Matches
2143,Stefan Posch,at AUT,DF,Bologna,it Serie A,27,1997,7.9,505,406,97,23,0,4,18,74,0,0,0,0,396,2,12,Matches
2144,Stefan Posch,at AUT,DF,Atalanta,it Serie A,27,1997,4.3,245,235,10,7,0,0,5,3,0,0,0,0,205,0,6,Matches
2145,Tom Pouilly,fr FRA,"DF,MF",Lens,fr Ligue 1,21,2003,3.0,218,188,29,4,0,1,11,24,1,0,1,0,171,1,4,Matches
2146,Yussuf Poulsen,dk DEN,"FW,MF",RB Leipzig,de Bundesliga,30,1994,4.2,141,139,1,1,0,0,2,0,0,0,0,0,84,1,8,Matches
2147,Beñat Prados,es ESP,MF,Athletic Club,es La Liga,23,2001,19.1,789,774,14,11,4,3,9,3,0,0,0,0,647,1,10,Matches
2148,Alexander Prass,at AUT,DF,Hoffenheim,de Bundesliga,23,2001,17.4,969,805,159,14,3,2,54,144,1,0,1,0,704,5,30,Matches
2149,Matteo Prati,it ITA,MF,Cagliari,it Serie A,20,2003,6.3,250,239,11,8,1,2,5,1,2,1,1,0,180,0,5,Matches
2150,Abdón Prats,es ESP,"FW,MF",Mallorca,es La Liga,31,1992,5.1,87,82,5,0,0,0,0,0,0,0,0,0,58,0,1,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
2151,David Preu,de GER,"MF,DF",Union Berlin,de Bundesliga,19,2004,1.3,37,29,8,0,0,0,4,8,0,0,0,0,20,0,1,Matches
2152,Grischa Prömel,de GER,MF,Hoffenheim,de Bundesliga,29,1995,1.9,95,89,6,4,0,0,2,1,0,0,0,0,80,0,1,Matches
2153,Ivan Provedel,it ITA,GK,Lazio,it Serie A,30,1994,29.0,1118,946,169,63,0,4,0,0,0,0,0,0,865,3,1,Matches
2154,Ivan Prtajin,hr CRO,FW,Union Berlin,de Bundesliga,28,1996,1.8,48,47,1,0,0,0,3,0,0,0,0,0,18,0,2,Matches
2155,Javi Puado,es ESP,"FW,MF",Espanyol,es La Liga,26,1998,33.0,678,651,23,0,6,6,27,7,1,0,0,0,521,4,19,Matches
2156,Tymoteusz Puchacz,pl POL,DF,Holstein Kiel,de Bundesliga,25,1999,4.4,195,148,47,6,0,1,37,28,13,4,8,0,137,0,6,Matches
2157,Diego Pugno,it ITA,FW,Juventus,it Serie A,18,2006,0.1,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,Matches
2158,Christian Pulisic,us USA,"FW,MF",Milan,it Serie A,25,1998,27.5,1078,960,111,23,15,2,119,16,72,49,6,0,825,7,25,Matches
2159,Jarell Quansah,eng ENG,DF,Liverpool,eng Premier League,21,2003,5.5,392,360,32,10,0,1,2,12,0,0,0,0,356,0,2,Matches
2160,Leopold Querfeld,at AUT,DF,Union Berlin,de Bundesliga,20,2003,19.4,802,749,48,30,1,12,0,1,0,0,0,0,648,5,6,Matches
2161,Dani Raba,es ESP,"FW,MF",Leganés,es La Liga,28,1995,20.9,648,504,134,54,15,3,90,6,46,15,23,0,435,10,16,Matches
2162,Adrien Rabiot,fr FRA,MF,Marseille,fr Ligue 1,29,1995,27.6,1543,1508,32,19,6,0,40,11,0,0,0,0,1309,3,38,Matches
2163,Ionuț Radu,ro ROU,GK,Venezia,it Serie A,27,1997,15.0,546,430,113,40,0,0,0,0,0,0,0,0,315,3,0,Matches
2164,Hamza Rafia,tn TUN,MF,Lecce,it Serie A,25,1999,11.8,527,455,70,28,2,1,45,1,25,9,10,0,409,2,11,Matches
2165,Arnau Rafús,es ESP,GK,Valladolid,es La Liga,21,2003,1.0,43,35,8,3,0,0,0,0,0,0,0,0,33,0,1,Matches
2166,Antonio Raillo,es ESP,DF,Mallorca,es La Liga,32,1991,35.6,1773,1613,157,67,1,4,3,2,0,0,0,0,1572,3,10,Matches
2167,Antonio Raimondo,it ITA,"FW,DF",Venezia,it Serie A,20,2004,1.0,26,24,2,0,1,0,1,1,0,0,0,0,17,0,0,Matches
2168,Ylber Ramadani,al ALB,MF,Lecce,it Serie A,28,1996,20.1,848,822,21,18,2,4,6,1,1,1,0,0,696,5,10,Matches
2169,Benito Ramírez,es ESP,"DF,FW",Las Palmas,es La Liga,29,1995,5.3,326,278,47,8,0,0,39,34,5,0,4,0,259,1,13,Matches
2170,Sandro Ramírez,es ESP,"FW,MF",Las Palmas,es La Liga,29,1995,22.6,682,580,94,26,3,3,122,8,60,17,36,0,438,8,26,Matches
2171,Jacobo Ramón,es ESP,DF,Real Madrid,es La Liga,19,2005,2.3,90,85,5,5,0,0,0,0,0,0,0,0,84,0,2,Matches
2172,Gonçalo Ramos,pt POR,FW,Paris S-G,fr Ligue 1,23,2001,11.8,241,237,3,2,2,0,1,1,0,0,0,0,193,1,8,Matches
2173,Aaron Ramsdale,eng ENG,GK,Southampton,eng Premier League,26,1998,30.0,1223,918,298,108,0,4,0,0,0,0,0,0,774,7,1,Matches
2174,Jacob Ramsey,eng ENG,"FW,MF",Aston Villa,eng Premier League,23,2001,18.0,586,581,2,0,3,3,12,2,0,0,0,0,497,3,15,Matches
2175,Luca Ranieri,it ITA,DF,Fiorentina,it Serie A,25,1999,34.1,1800,1669,116,77,0,8,9,8,0,0,0,0,1538,15,14,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
2176,Grant Ranos,am ARM,FW,Gladbach,de Bundesliga,21,2003,0.2,12,11,1,0,0,0,0,1,0,0,0,0,8,0,0,Matches
2177,Lilian Raolisoa,fr FRA,"DF,FW",Angers,fr Ligue 1,24,2000,14.6,564,457,102,19,4,3,77,61,22,5,11,1,392,5,19,Matches
2178,Raphinha,br BRA,"FW,MF",Barcelona,es La Liga,27,1996,31.5,1497,1260,225,49,11,15,215,19,140,48,41,0,1064,12,36,Matches
2179,Marcus Rashford,eng ENG,"FW,MF",Manchester Utd,eng Premier League,26,1997,10.9,343,334,9,1,6,5,27,4,1,1,0,0,253,0,10,Matches
2180,Marcus Rashford,eng ENG,FW,Aston Villa,eng Premier League,26,1997,4.9,164,134,29,5,3,1,28,1,21,15,0,0,117,1,9,Matches
2181,Giacomo Raspadori,it ITA,"FW,MF",Napoli,it Serie A,24,2000,12.3,410,341,68,15,2,2,67,1,39,25,10,0,280,1,18,Matches
2182,Andrei Ratiu,ro ROU,DF,Rayo Vallecano,es La Liga,26,1998,34.1,1759,1449,302,10,3,2,77,292,0,0,0,0,1435,8,56,Matches
2183,Raúl,es ESP,"FW,MF",Osasuna,es La Liga,23,2000,8.3,168,154,12,1,0,1,6,1,0,0,0,0,116,2,7,Matches
2184,David Raum,de GER,DF,RB Leipzig,de Bundesliga,26,1998,19.8,1212,925,281,46,1,5,188,177,58,27,24,0,841,6,32,Matches
2185,Federico Ravaglia,it ITA,GK,Bologna,it Serie A,24,1999,11.7,473,399,74,27,0,2,0,0,0,0,0,0,371,0,0,Matches
2186,Rayan Raveloson,mg MAD,"MF,DF",Auxerre,fr Ligue 1,27,1997,8.0,313,290,23,15,1,6,8,2,4,1,3,0,271,0,9,Matches
2187,David Raya,es ESP,GK,Arsenal,eng Premier League,28,1995,38.0,1413,1172,238,91,0,3,0,0,0,0,0,0,1040,3,0,Matches
2188,Abde Rebbach,dz ALG,"FW,MF",Alavés,es La Liga,25,1998,4.3,118,108,10,1,0,1,17,2,7,4,0,0,74,0,6,Matches
2189,Ante Rebić,hr CRO,"FW,MF",Lecce,it Serie A,30,1993,8.8,298,275,22,0,2,0,32,2,8,5,3,0,182,1,24,Matches
2190,Harrison Reed,eng ENG,MF,Fulham,eng Premier League,29,1995,1.2,55,46,8,5,0,0,6,0,1,0,1,0,39,1,3,Matches
2191,Remy Rees-Dottin,eng ENG,FW,Bournemouth,eng Premier League,18,2006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2192,Sergio Reguilón,es ESP,DF,Tottenham,eng Premier League,27,1996,2.2,136,116,19,1,0,0,12,16,2,1,1,0,93,1,4,Matches
2193,Tijjani Reijnders,nl NED,MF,Milan,it Serie A,26,1998,34.8,1549,1432,112,65,14,3,46,7,31,16,6,0,1355,5,16,Matches
2194,Pepe Reina,es ESP,GK,Como,it Serie A,41,1982,11.5,364,301,63,29,0,0,0,0,0,0,0,0,278,0,0,Matches
2195,Vitor Reis,br BRA,DF,Manchester City,eng Premier League,18,2006,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
2196,Rocco Reitz,de GER,MF,Gladbach,de Bundesliga,22,2002,20.3,878,845,29,22,10,3,22,4,0,0,0,0,684,4,22,Matches
2197,Nicolai Remberg,de GER,MF,Holstein Kiel,de Bundesliga,24,2000,26.9,970,951,17,15,2,9,8,2,0,0,0,0,756,2,16,Matches
2198,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,29,1995,36.0,1291,946,341,107,0,3,0,0,0,0,0,0,955,4,1,Matches
2199,Devyne Rensch,nl NED,DF,Roma,it Serie A,21,2003,5.2,260,231,29,4,0,1,11,25,0,0,0,0,213,0,4,Matches
2200,Daniel Requena,es ESP,MF,Villarreal,es La Liga,20,2004,0.1,5,5,0,0,0,0,0,0,0,0,0,0,4,0,1,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
2201,Guillaume Restes,fr FRA,GK,Toulouse,fr Ligue 1,19,2005,28.3,811,602,208,73,0,1,0,0,0,0,0,0,587,1,1,Matches
2202,Mateo Retegui,it ITA,FW,Atalanta,it Serie A,25,1999,26.5,575,527,46,0,2,6,15,2,0,0,0,0,440,2,19,Matches
2203,Elvis Rexhbeçaj,xk KVX,MF,Augsburg,de Bundesliga,26,1997,19.8,670,588,79,27,5,5,71,10,29,12,14,0,469,3,37,Matches
2204,Gio Reyna,us USA,MF,Dortmund,de Bundesliga,21,2002,3.9,212,197,15,2,2,0,15,7,5,3,1,0,167,0,4,Matches
2205,Chadi Riad,ma MAR,DF,Crystal Palace,eng Premier League,21,2003,1.0,82,82,0,0,0,1,0,0,0,0,0,0,70,0,2,Matches
2206,Alexsandro Ribeiro,br BRA,DF,Lille,fr Ligue 1,24,1999,30.0,2417,2266,150,65,3,10,8,12,0,0,0,0,2204,1,9,Matches
2207,Samuele Ricci,it ITA,MF,Torino,it Serie A,22,2001,31.4,1338,1240,95,60,3,6,30,8,9,6,2,0,1177,3,16,Matches
2208,Declan Rice,eng ENG,MF,Arsenal,eng Premier League,25,1999,31.4,1650,1436,208,71,5,17,164,4,108,94,3,0,1376,6,15,Matches
2209,Chris Richards,us USA,DF,Crystal Palace,eng Premier League,24,2000,21.4,857,818,37,18,2,5,5,17,0,0,0,0,684,2,13,Matches
2210,Amir Richardson,ma MAR,MF,Fiorentina,it Serie A,22,2002,12.2,615,601,13,11,1,2,5,2,0,0,0,0,539,1,8,Matches
2211,Richarlison,br BRA,FW,Tottenham,eng Premier League,27,1997,5.6,103,97,6,1,0,3,7,0,0,0,0,0,62,0,6,Matches
2212,Diego Rico,es ESP,DF,Getafe,es La Liga,31,1993,31.3,1564,1097,455,44,0,9,148,399,12,0,12,0,1058,12,44,Matches
2213,Fabian Rieder,ch SUI,"MF,FW",Stuttgart,de Bundesliga,22,2002,9.6,398,349,47,8,2,0,39,8,28,12,10,1,281,2,20,Matches
2214,Lasse Rieß,de GER,GK,Mainz 05,de Bundesliga,23,2001,2.0,84,68,16,4,0,0,0,0,0,0,0,0,53,0,0,Matches
2215,Luis Rioja,es ESP,FW,Alavés,es La Liga,30,1993,0.3,11,9,2,1,0,0,6,1,0,0,0,0,5,0,0,Matches
2216,Luis Rioja,es ESP,"MF,FW",Valencia,es La Liga,30,1993,31.5,1212,1077,132,28,6,14,203,48,56,31,14,0,821,3,61,Matches
2217,Rodrigo Riquelme,es ESP,"MF,DF",Atlético Madrid,es La Liga,24,2000,5.7,269,244,25,3,1,0,34,8,13,6,5,0,210,0,10,Matches
2218,Alberto Risco,es ESP,"MF,FW",Getafe,es La Liga,18,2005,0.8,34,33,0,0,0,0,4,0,0,0,0,0,25,1,1,Matches
2219,Mihailo Ristić,rs SRB,"DF,MF",Celta Vigo,es La Liga,28,1995,4.8,246,186,60,7,0,0,13,46,7,3,3,1,191,0,9,Matches
2220,Lars Ritzka,de GER,"DF,MF",St. Pauli,de Bundesliga,26,1998,10.2,425,351,73,5,0,1,19,63,1,0,0,0,304,1,18,Matches
2221,Gorka Rivera Alonso,es ESP,"DF,MF",Getafe,es La Liga,19,2004,0.2,11,6,5,0,0,0,0,5,0,0,0,0,5,0,0,Matches
2222,Sergi Roberto,es ESP,MF,Como,it Serie A,32,1992,7.7,506,486,19,14,2,0,6,2,3,1,2,0,457,1,10,Matches
2223,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,30,1994,27.6,1885,1579,300,50,4,6,147,191,59,41,11,0,1559,6,35,Matches
2224,Antonee Robinson,us USA,DF,Fulham,eng Premier League,26,1997,35.2,2076,1781,289,17,1,5,170,272,0,0,0,0,1595,6,47,Matches
2225,Jay Robinson,eng ENG,"MF,FW",Southampton,eng Premier League,17,2007,1.5,34,34,0,0,0,0,1,0,0,0,0,0,23,0,2,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
2226,Marc Roca,es ESP,MF,Betis,es La Liga,27,1996,10.1,538,510,26,24,0,4,10,0,1,0,1,0,465,2,10,Matches
2227,Rodri,es ESP,MF,Manchester City,eng Premier League,28,1996,0.8,68,67,1,1,0,0,0,0,0,0,0,0,64,0,0,Matches
2228,Rodri,es ESP,FW,Betis,es La Liga,24,2000,1.3,66,61,5,1,0,1,6,1,3,2,1,0,56,0,3,Matches
2229,Adrian Rodriguez,es ESP,GK,Alavés,es La Liga,23,2000,1.4,50,13,37,13,0,0,0,0,0,0,0,0,19,0,1,Matches
2230,Alejandro Rodriguez,pt POR,MF,Lyon,fr Ligue 1,16,2008,0.2,2,2,0,0,0,0,1,0,0,0,0,0,1,0,1,Matches
2231,Álvaro Rodríguez,uy URU,FW,Getafe,es La Liga,20,2004,9.5,239,233,1,0,2,1,5,0,0,0,0,0,110,5,2,Matches
2232,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Leganés,es La Liga,26,1998,14.8,555,490,60,22,4,13,55,4,29,12,15,0,400,5,13,Matches
2233,Arturo Rodríguez,es ESP,FW,Las Palmas,es La Liga,17,2006,0.2,7,7,0,0,0,0,2,0,0,0,0,0,5,0,0,Matches
2234,Damián Rodríguez,es ESP,MF,Celta Vigo,es La Liga,21,2003,10.3,814,746,66,34,2,6,30,0,31,5,16,0,726,2,10,Matches
2235,Dani Rodríguez,es ESP,"MF,FW",Mallorca,es La Liga,36,1988,24.0,715,608,103,28,8,8,116,4,57,27,28,0,498,4,17,Matches
2236,Daniel Rodriguez,es ESP,FW,Barcelona,es La Liga,18,2005,0.4,20,20,0,0,0,0,3,0,0,0,0,0,15,0,0,Matches
2237,Guido Rodríguez,ar ARG,MF,West Ham,eng Premier League,30,1994,12.8,569,554,15,14,1,5,5,1,0,0,0,0,480,0,13,Matches
2238,James Rodríguez,co COL,"MF,FW",Rayo Vallecano,es La Liga,33,1991,1.6,98,84,14,4,1,0,13,2,6,4,2,0,78,0,0,Matches
2239,Javi Rodríguez,es ESP,DF,Celta Vigo,es La Liga,21,2003,27.9,1716,1607,109,35,2,9,4,74,0,0,0,0,1488,0,18,Matches
2240,Jesus Rodríguez,es ESP,FW,Betis,es La Liga,18,2005,12.3,331,322,8,1,0,0,18,4,3,0,1,0,241,1,16,Matches
2241,Kirian Rodríguez,es ESP,MF,Las Palmas,es La Liga,28,1996,19.5,1204,1154,43,34,8,4,18,2,6,2,3,0,1026,7,15,Matches
2242,Ricardo Rodríguez,ch SUI,DF,Betis,es La Liga,31,1992,14.2,744,611,130,17,0,3,15,113,0,0,0,0,610,3,8,Matches
2243,Rodrygo,br BRA,"FW,MF",Real Madrid,es La Liga,23,2001,21.4,1093,986,102,23,1,3,81,17,57,24,22,0,939,5,15,Matches
2244,Mads Roerslev,dk DEN,DF,Brentford,eng Premier League,25,1999,12.2,536,471,63,2,0,1,31,61,0,0,0,0,422,2,11,Matches
2245,Mads Roerslev,dk DEN,DF,Wolfsburg,de Bundesliga,25,1999,3.3,174,148,26,2,0,0,7,24,0,0,0,0,146,0,6,Matches
2246,Morgan Rogers,eng ENG,"FW,MF",Aston Villa,eng Premier League,22,2002,34.6,907,853,47,2,22,6,27,9,0,0,0,0,664,7,45,Matches
2247,Merlin Röhl,de GER,"MF,FW",Freiburg,de Bundesliga,22,2002,10.7,250,247,2,0,0,0,12,1,0,0,0,0,190,1,12,Matches
2248,Alessio Romagnoli,it ITA,DF,Lazio,it Serie A,29,1995,29.7,1770,1609,156,58,1,0,0,11,0,0,0,0,1624,5,7,Matches
2249,Leo Román,es ESP,GK,Mallorca,es La Liga,24,2000,7.0,240,167,73,21,0,0,0,0,0,0,0,0,137,0,0,Matches
2250,Carlos Romero,es ESP,DF,Espanyol,es La Liga,22,2001,28.4,1007,809,195,20,1,5,92,154,21,5,6,0,719,3,34,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
2251,Cristian Romero,ar ARG,DF,Tottenham,eng Premier League,26,1998,15.7,1223,1120,101,80,4,2,3,7,0,0,0,0,1094,2,7,Matches
2252,Isaac Romero,es ESP,FW,Sevilla,es La Liga,24,2000,24.0,441,388,48,0,1,1,18,3,0,0,0,0,310,5,17,Matches
2253,Luka Romero,ar ARG,"FW,MF",Alavés,es La Liga,19,2004,2.2,49,43,6,1,0,0,10,0,4,0,3,0,34,0,1,Matches
2254,Oriol Romeu,es ESP,MF,Girona,es La Liga,32,1991,15.1,883,871,12,12,2,7,8,0,0,0,0,0,798,0,11,Matches
2255,Valentin Rongier,fr FRA,"MF,DF",Marseille,fr Ligue 1,29,1994,17.4,1408,1373,31,17,1,3,7,14,0,0,0,0,1271,4,25,Matches
2256,Marten de Roon,nl NED,"MF,DF",Atalanta,it Serie A,33,1991,34.0,2258,2137,120,94,1,17,28,25,0,0,0,0,1950,1,17,Matches
2257,Vitor Roque,br BRA,FW,Betis,es La Liga,19,2005,13.7,195,163,32,0,1,0,6,1,1,0,0,0,142,0,7,Matches
2258,Pablo Rosario,do DOM,"MF,DF",Nice,fr Ligue 1,27,1997,19.7,754,739,14,13,3,2,3,0,0,0,0,0,641,1,11,Matches
2259,Lasse Rosenboom,de GER,DF,Holstein Kiel,de Bundesliga,22,2002,19.3,505,412,90,4,1,1,18,86,0,0,0,0,329,3,22,Matches
2260,Max Rosenfelder,de GER,DF,Freiburg,de Bundesliga,21,2003,13.9,675,622,51,11,0,0,9,30,0,0,0,0,576,2,18,Matches
2261,Valentin Rosier,fr FRA,DF,Leganés,es La Liga,27,1996,28.8,1206,977,224,17,0,2,39,207,0,0,0,0,956,5,27,Matches
2262,Tom Rothe,de GER,"DF,MF",Union Berlin,de Bundesliga,19,2004,18.6,803,618,182,5,1,4,46,177,0,0,0,0,547,3,36,Matches
