Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
996,Lautaro Gianetti,ar ARG,DF,Udinese,it Serie A,30,1993,9.8,317,384,82.6,5789,2039,0,0.1,0.3,-0.1,2,13,2,0,19,Matches
997,Dimitris Giannoulis,gr GRE,DF,Augsburg,de Bundesliga,28,1995,29.4,1076,1440,74.7,17973,7355,4,4.2,5.4,-0.2,42,71,55,23,104,Matches
998,Morgan Gibbs-White,eng ENG,MF,Nott'ham Forest,eng Premier League,24,2000,31.1,993,1269,78.3,15389,4754,8,5.0,4.7,+3.0,51,128,41,10,164,Matches
999,Samuel Gigot,fr FRA,DF,Lazio,it Serie A,30,1993,7.6,287,312,92.0,4838,1235,0,0.0,0.1,0.0,0,13,0,0,12,Matches
1000,Armin Gigovic,ba BIH,MF,Holstein Kiel,de Bundesliga,22,2002,21.1,524,674,77.7,8461,2077,1,2.1,1.7,-1.1,16,44,7,0,50,Matches
1001,Bryan Gil,es ESP,"FW,MF",Girona,es La Liga,23,2001,19.1,621,759,81.8,8853,1808,3,2.9,3.2,+0.1,21,27,33,7,74,Matches
1002,Mario Gila,es ESP,DF,Lazio,it Serie A,23,2000,30.5,1877,2049,91.6,36948,12033,0,0.6,1.0,-0.6,15,161,9,1,157,Matches
1003,Billy Gilmour,sct SCO,MF,Brighton,eng Premier League,23,2001,1.1,58,67,86.6,980,346,0,0.0,0.0,0.0,0,12,2,0,11,Matches
1004,Billy Gilmour,sct SCO,MF,Napoli,it Serie A,23,2001,13.1,804,908,88.5,14176,3784,1,1.8,1.9,-0.8,21,65,12,2,67,Matches
1005,Benedikt Gimber,de GER,DF,Heidenheim,de Bundesliga,27,1997,29.7,1058,1282,82.5,21955,7019,0,0.3,0.5,-0.3,3,47,2,0,46,Matches
1006,Santiago Giménez,mx MEX,FW,Milan,it Serie A,23,2001,7.4,79,98,80.6,962,169,2,0.9,0.5,+1.1,6,5,2,1,6,Matches
1007,Gvidas Gineitis,lt LTU,MF,Torino,it Serie A,20,2004,15.9,399,534,74.7,6511,1895,1,2.0,2.2,-1.0,21,38,7,2,36,Matches
1008,Matthias Ginter,de GER,DF,Freiburg,de Bundesliga,30,1994,28.5,1256,1521,82.6,24307,9697,1,0.7,1.5,+0.3,9,97,8,1,113,Matches
1009,Jamie Gittens,eng ENG,"FW,MF",Dortmund,de Bundesliga,19,2004,19.7,427,558,76.5,5844,1011,3,2.5,4.1,+0.5,21,17,24,4,42,Matches
1010,Serge Gnabry,de GER,"FW,MF",Bayern Munich,de Bundesliga,29,1995,13.8,498,597,83.4,7268,1449,5,5.1,4.3,-0.1,24,21,21,2,48,Matches
1011,Ben Godfrey,eng ENG,DF,Ipswich Town,eng Premier League,26,1998,1.8,47,57,82.5,657,255,0,0.0,0.0,0.0,0,5,1,0,4,Matches
1012,Ben Godfrey,eng ENG,DF,Atalanta,it Serie A,26,1998,0.3,8,10,80.0,122,16,0,0.0,0.0,0.0,0,2,0,0,1,Matches
1013,Martial Godo,eng ENG,"FW,DF",Fulham,eng Premier League,21,2003,0.3,12,17,70.6,214,53,0,0.1,0.1,-0.1,1,0,3,0,3,Matches
1014,Saba Goglichidze,ge GEO,DF,Empoli,it Serie A,20,2004,28.2,724,929,77.9,14820,5046,1,0.3,0.2,+0.7,3,48,1,1,45,Matches
1015,Edoardo Goldaniga,it ITA,DF,Como,it Serie A,30,1993,28.1,1310,1517,86.4,24165,9247,0,0.3,0.4,-0.3,4,80,6,1,81,Matches
1016,Michael Golding,eng ENG,MF,Leicester City,eng Premier League,18,2006,0.0,0,0,,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1017,Pierluigi Gollini,it ITA,GK,Genoa,it Serie A,29,1995,7.0,206,250,82.4,5777,4236,0,0.0,0.0,0.0,0,3,0,0,0,Matches
1018,Aleksandr Golovin,ru RUS,"MF,FW",Monaco,fr Ligue 1,28,1996,12.8,523,678,77.1,8301,3070,0,2.4,3.2,-2.4,24,77,31,3,112,Matches
1019,André Gomes,pt POR,MF,Lille,fr Ligue 1,31,1993,14.2,861,963,89.4,14106,3490,0,0.7,1.7,-0.7,10,96,15,1,101,Matches
1020,Angel Gomes,eng ENG,MF,Lille,fr Ligue 1,23,2000,8.2,295,364,81.0,4789,1376,1,2.1,1.6,-1.1,14,32,14,3,49,Matches
1021,João Gomes,br BRA,MF,Wolves,eng Premier League,23,2001,33.0,1380,1623,85.0,19707,4911,1,1.2,1.9,-0.2,23,122,24,1,165,Matches
1022,Rodrigo Gomes,pt POR,"DF,FW",Wolves,eng Premier League,21,2003,9.0,212,309,68.6,3052,1023,0,0.9,0.7,-0.9,12,12,14,4,27,Matches
1023,Toti Gomes,pt POR,DF,Wolves,eng Premier League,25,1999,29.0,1473,1714,85.9,24482,8584,1,0.9,0.6,+0.1,9,87,6,3,86,Matches
1024,Carlos Gómez,co COL,"MF,DF",Rennes,fr Ligue 1,21,2002,4.2,84,115,73.0,1181,285,0,0.2,0.2,-0.2,5,2,4,2,9,Matches
1025,Dani Gómez,es ESP,FW,Valencia,es La Liga,26,1998,5.9,62,83,74.7,741,120,0,0.0,0.1,0.0,1,3,2,0,6,Matches
1026,Diego Gómez,py PAR,MF,Brighton,eng Premier League,21,2003,5.7,243,302,80.5,3715,931,0,0.7,1.2,-0.7,8,14,7,1,27,Matches
1027,Joe Gomez,eng ENG,DF,Liverpool,eng Premier League,27,1997,5.8,377,425,88.7,6689,2299,0,0.1,0.1,-0.1,2,29,0,0,35,Matches
1028,Moi Gómez,es ESP,"MF,FW",Osasuna,es La Liga,30,1994,8.8,398,494,80.6,6612,1756,0,0.8,1.1,-0.8,11,46,13,9,49,Matches
1029,Sergi Gómez,es ESP,DF,Espanyol,es La Liga,32,1992,7.4,311,350,88.9,6125,1932,0,0.0,0.0,0.0,0,3,0,0,8,Matches
1030,Sergio Gómez,es ESP,"MF,DF",Real Sociedad,es La Liga,23,2000,30.4,1076,1439,74.8,17323,4647,5,8.9,7.5,-3.9,56,77,23,11,93,Matches
1031,Unai Gómez,es ESP,"MF,FW",Athletic Club,es La Liga,21,2003,14.3,223,305,73.1,3424,683,3,0.8,0.9,+2.2,10,20,1,0,23,Matches
1032,Tidiam Gomis,fr FRA,"MF,FW",RB Leipzig,de Bundesliga,17,2006,1.7,42,52,80.8,506,89,1,0.9,0.6,+0.1,3,1,2,1,3,Matches
1033,Fabio González,es ESP,MF,Las Palmas,es La Liga,27,1997,0.6,43,53,81.1,756,181,0,0.0,0.0,0.0,0,5,0,0,6,Matches
1034,Nicolás González,es ESP,MF,Manchester City,eng Premier League,22,2002,8.4,575,625,92.0,8643,1985,0,0.1,0.5,-0.1,1,52,4,0,50,Matches
1035,Nicolás González,ar ARG,"FW,MF",Juventus,it Serie A,26,1998,19.4,484,637,76.0,7755,1634,2,1.1,1.2,+0.9,19,28,19,1,69,Matches
1036,Peter González,do DOM,"MF,FW",Getafe,es La Liga,22,2002,5.3,86,131,65.6,1192,347,0,0.1,0.3,-0.1,4,1,5,3,6,Matches
1037,Urko González,es ESP,MF,Espanyol,es La Liga,23,2001,15.3,335,432,77.5,5763,1784,2,0.7,0.8,+1.3,10,37,5,0,62,Matches
1038,Urko González,es ESP,MF,Real Sociedad,es La Liga,23,2001,0.5,10,17,58.8,171,61,0,0.0,0.0,0.0,0,0,0,0,1,Matches
1039,Anthony Gordon,eng ENG,"FW,MF",Newcastle Utd,eng Premier League,23,2001,27.0,720,982,73.3,11128,3642,5,5.0,5.1,0.0,51,65,55,17,98,Matches
1040,Leon Goretzka,de GER,"MF,DF",Bayern Munich,de Bundesliga,29,1995,14.7,1101,1225,89.9,17307,4696,1,1.7,2.4,-0.7,12,147,15,0,127,Matches
1041,Mathieu Gorgelin,fr FRA,GK,Le Havre,fr Ligue 1,33,1990,16.0,417,536,77.8,11316,7296,0,0.0,0.0,0.0,0,3,0,0,0,Matches
1042,Andoni Gorosabel,es ESP,DF,Athletic Club,es La Liga,27,1996,16.5,736,884,83.3,11163,3242,2,1.8,1.7,+0.2,15,57,16,10,51,Matches
1043,Robin Gosens,de GER,DF,Fiorentina,it Serie A,30,1994,28.0,1020,1334,76.5,17177,6592,5,2.4,1.7,+2.6,27,71,32,10,102,Matches
1044,Robin Gosens,de GER,DF,Union Berlin,de Bundesliga,30,1994,1.0,23,42,54.8,381,218,0,0.1,0.1,-0.1,1,3,2,0,4,Matches
1045,Mario Götze,de GER,"MF,FW",Eint Frankfurt,de Bundesliga,32,1992,17.1,656,846,77.5,9147,2783,2,3.1,1.9,-1.1,34,56,19,1,88,Matches
1046,Amine Gouiri,dz ALG,"FW,MF",Marseille,fr Ligue 1,24,2000,11.6,284,351,80.9,3844,846,3,3.6,2.5,-0.6,26,8,8,0,20,Matches
1047,Amine Gouiri,dz ALG,"MF,FW",Rennes,fr Ligue 1,24,2000,11.5,277,354,78.2,3878,899,2,0.4,0.8,+1.6,8,21,9,0,46,Matches
1048,Lucas Gourna-Douath,fr FRA,MF,Roma,it Serie A,20,2003,2.5,104,114,91.2,1637,307,0,0.1,0.1,-0.1,2,11,0,0,9,Matches
1049,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,de Bundesliga,33,1991,32.7,1400,1694,82.6,29407,12623,4,2.2,3.0,+1.8,14,151,22,2,142,Matches
1050,Kamil Grabara,pl POL,GK,Wolfsburg,de Bundesliga,25,1999,28.7,791,1139,69.4,23935,16376,0,0.0,0.1,0.0,2,40,3,0,2,Matches
1051,Jonathan Gradit,fr FRA,DF,Lens,fr Ligue 1,31,1992,23.5,1133,1332,85.1,20473,8262,0,0.7,0.9,-0.7,11,109,10,2,127,Matches
1052,José Gragera,es ESP,MF,Espanyol,es La Liga,23,2000,6.3,190,217,87.6,3436,848,0,0.0,0.1,0.0,1,14,0,0,14,Matches
1053,Samuel Grandsir,fr FRA,"MF,FW",Le Havre,fr Ligue 1,27,1996,0.9,20,32,62.5,357,133,0,0.6,0.3,-0.6,3,8,2,1,6,Matches
1054,Alberto Grassi,it ITA,MF,Empoli,it Serie A,29,1995,24.5,634,850,74.6,10794,3479,0,0.8,0.7,-0.8,7,65,7,0,74,Matches
1055,Ryan Gravenberch,nl NED,MF,Liverpool,eng Premier League,22,2002,35.1,1718,1927,89.2,25904,6528,4,3.1,3.5,+0.9,26,151,35,2,181,Matches
1056,Archie Gray,eng ENG,"DF,MF",Tottenham,eng Premier League,18,2006,19.5,1001,1145,87.4,17440,5370,0,0.1,0.2,-0.1,3,43,0,0,40,Matches
1057,Jack Grealish,eng ENG,"FW,MF",Manchester City,eng Premier League,28,1995,8.0,382,436,87.6,5685,986,1,1.8,1.7,-0.8,24,23,16,0,52,Matches
1058,Jacob Greaves,eng ENG,DF,Ipswich Town,eng Premier League,23,2000,24.5,962,1121,85.8,15937,6129,0,0.3,0.2,-0.3,5,75,2,0,69,Matches
1059,Mason Greenwood,eng ENG,"FW,MF",Marseille,fr Ligue 1,22,2001,31.2,1089,1389,78.4,18128,4250,5,5.7,7.8,-0.7,47,78,70,14,157,Matches
1060,Michael Gregoritsch,at AUT,FW,Freiburg,de Bundesliga,30,1994,7.1,100,158,63.3,1528,375,1,0.4,0.7,+0.6,5,9,4,0,19,Matches
1061,Dominik Greif,sk SVK,GK,Mallorca,es La Liga,27,1997,31.0,735,1047,70.2,22443,17751,0,0.0,0.1,0.0,0,17,2,0,0,Matches
1062,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,es La Liga,33,1991,27.4,1094,1463,74.8,17074,4671,7,7.1,6.5,-0.1,48,105,47,11,143,Matches
1063,Vincenzo Grifo,it ITA,"FW,MF",Freiburg,de Bundesliga,31,1993,27.0,1173,1529,76.7,20566,5422,11,6.9,8.0,+4.1,66,104,48,10,128,Matches
1064,Florian Grillitsch,at AUT,MF,Valladolid,es La Liga,28,1995,6.9,289,349,82.8,5492,1241,0,0.7,0.4,-0.7,8,29,5,0,38,Matches
1065,Florian Grillitsch,at AUT,MF,Hoffenheim,de Bundesliga,28,1995,6.7,361,417,86.6,6978,2150,0,0.2,0.8,-0.2,5,39,4,2,44,Matches
1066,Álex Grimaldo,es ESP,DF,Leverkusen,de Bundesliga,28,1995,29.3,1700,2094,81.2,25433,7214,7,8.1,8.6,-1.1,73,108,50,21,160,Matches
1067,Pascal Groß,de GER,"MF,DF",Dortmund,de Bundesliga,33,1991,25.9,1589,1970,80.7,27293,8030,9,5.1,6.4,+3.9,57,120,44,15,178,Matches
1068,Brajan Gruda,de GER,"MF,FW",Brighton,eng Premier League,20,2004,7.6,187,251,74.5,2759,970,4,2.1,1.9,+1.9,23,12,12,1,26,Matches
1069,Marco Grüll,at AUT,"FW,MF",Werder Bremen,de Bundesliga,26,1998,13.1,251,327,76.8,3274,839,1,1.8,1.5,-0.8,11,22,14,3,38,Matches
1070,Albert Grønbaek,dk DEN,"FW,MF",Southampton,eng Premier League,23,2001,1.6,13,18,72.2,135,43,0,0.0,0.0,0.0,1,2,0,0,1,Matches
1071,Albert Grønbaek,dk DEN,"MF,FW",Rennes,fr Ligue 1,23,2001,9.0,155,247,62.8,2371,825,1,1.0,0.9,0.0,19,9,13,0,30,Matches
1072,Vicente Guaita,es ESP,GK,Celta Vigo,es La Liga,37,1987,34.0,798,972,82.1,18728,11766,0,0.0,0.0,0.0,0,2,0,0,1,Matches
1073,Sergi Guardiola,es ESP,FW,Rayo Vallecano,es La Liga,33,1991,4.0,56,84,66.7,703,192,0,0.1,0.2,-0.1,5,2,3,1,3,Matches
1074,Nemanja Gudelj,rs SRB,"MF,DF",Sevilla,es La Liga,32,1991,27.7,1192,1371,86.9,20321,6020,1,0.6,1.0,+0.4,14,72,7,0,64,Matches
1075,Gabriel Gudmundsson,se SWE,DF,Lille,fr Ligue 1,25,1999,19.8,866,1055,82.1,13909,3879,0,1.4,2.0,-1.4,16,60,18,10,91,Matches
1076,Gonçalo Guedes,pt POR,"MF,FW",Wolves,eng Premier League,27,1996,11.1,259,349,74.2,4193,1060,4,1.3,0.9,+2.7,14,18,17,5,40,Matches
1077,Axel Gueguin,fr FRA,FW,Montpellier,fr Ligue 1,19,2005,0.3,5,6,83.3,75,34,0,0.0,0.1,0.0,0,0,0,0,1,Matches
1078,Marc Guéhi,eng ENG,DF,Crystal Palace,eng Premier League,24,2000,34.0,1473,1765,83.5,28093,11512,2,1.8,2.0,+0.2,16,133,11,3,134,Matches
1079,Mattéo Guendouzi,fr FRA,MF,Lazio,it Serie A,25,1999,36.3,1961,2183,89.8,36189,9790,3,3.2,2.8,-0.2,43,287,33,3,316,Matches
1080,Javier Guerra,es ESP,MF,Valencia,es La Liga,21,2003,28.7,1023,1314,77.9,17160,5349,3,3.2,3.2,-0.2,23,119,23,4,137,Matches
1081,Raphaël Guerreiro,pt POR,"DF,MF",Bayern Munich,de Bundesliga,30,1993,17.5,1206,1359,88.7,16390,4055,4,2.9,4.7,+1.1,27,77,25,2,85,Matches
1082,Evann Guessand,ci CIV,"FW,MF",Nice,fr Ligue 1,23,2001,28.5,421,574,73.3,5792,1599,8,5.4,5.3,+2.6,32,46,27,4,79,Matches
1083,Ander Guevara,es ESP,MF,Alavés,es La Liga,27,1997,21.6,762,995,76.6,13455,3959,1,0.6,0.6,+0.4,12,95,11,1,112,Matches
1084,Pape Gueye,sn SEN,MF,Villarreal,es La Liga,25,1999,24.7,911,1144,79.6,16801,5556,0,1.1,2.1,-1.1,17,118,23,2,156,Matches
1085,Morgan Guilavogui,gn GUI,"FW,MF",St. Pauli,de Bundesliga,26,1998,20.1,362,549,65.9,4657,1289,2,1.9,2.4,+0.1,27,29,10,3,41,Matches
1086,Frederic Guilbert,fr FRA,DF,Lecce,it Serie A,29,1994,27.1,981,1278,76.8,18223,7869,1,1.8,2.1,-0.8,19,81,23,15,88,Matches
1087,Luis Guilherme,br BRA,"MF,FW",West Ham,eng Premier League,18,2006,1.7,58,67,86.6,894,212,0,0.1,0.1,-0.1,3,5,3,2,5,Matches
1088,Hugo Guillamón,es ESP,MF,Valencia,es La Liga,24,2000,4.0,154,188,81.9,2607,748,0,0.0,0.3,0.0,2,11,4,1,15,Matches
1089,Bruno Guimarães,br BRA,MF,Newcastle Utd,eng Premier League,26,1997,36.3,1481,1798,82.4,24436,7860,6,6.1,5.4,-0.1,52,180,77,6,271,Matches
1090,Carlos Guirao,es ESP,MF,Betis,es La Liga,21,2003,1.2,36,46,78.3,539,117,0,0.0,0.0,0.0,0,3,0,0,2,Matches
1091,Bahereba Guirassy,fr FRA,"FW,MF",Nantes,fr Ligue 1,17,2006,3.9,85,120,70.8,1143,279,0,0.1,0.2,-0.1,2,5,1,0,6,Matches
1092,Serhou Guirassy,gn GUI,FW,Dortmund,de Bundesliga,28,1996,28.9,456,627,72.7,5726,933,4,3.9,3.1,+0.1,25,28,14,0,43,Matches
1093,Marc Guiu,es ESP,FW,Chelsea,eng Premier League,18,2006,0.8,11,16,68.8,110,4,0,0.0,0.0,0.0,1,0,0,0,0,Matches
1094,Péter Gulácsi,hu HUN,GK,RB Leipzig,de Bundesliga,34,1990,29.2,742,904,82.1,18391,11161,0,0.0,0.0,0.0,0,4,0,0,0,Matches
1095,Arda Güler,tr TUR,"MF,FW",Real Madrid,es La Liga,19,2005,13.9,763,886,86.1,12391,3189,4,4.5,4.4,-0.5,40,82,31,5,93,Matches
1096,Gerard Gumbau,es ESP,MF,Rayo Vallecano,es La Liga,29,1994,9.4,317,420,75.5,5378,1645,1,1.3,0.8,-0.3,17,37,3,1,41,Matches
1097,Robert Gumny,pl POL,DF,Augsburg,de Bundesliga,26,1998,3.0,105,138,76.1,1618,572,0,0.5,0.4,-0.5,3,6,3,2,10,Matches
1098,İlkay Gündoğan,de GER,MF,Manchester City,eng Premier League,33,1990,24.7,1525,1703,89.5,23600,4511,6,3.5,4.4,+2.5,44,108,23,2,127,Matches
1099,Christian Günter,de GER,DF,Freiburg,de Bundesliga,31,1993,25.7,851,1143,74.5,13929,4242,2,2.5,4.2,-0.5,28,53,30,21,52,Matches
1100,Jon Guridi,es ESP,"MF,FW",Alavés,es La Liga,29,1995,23.1,547,737,74.2,8208,2011,1,1.2,1.1,-0.2,17,55,11,3,79,Matches
1101,Gorka Guruzeta,es ESP,FW,Athletic Club,es La Liga,27,1996,20.4,298,411,72.5,4403,655,2,1.5,0.7,+0.5,15,23,2,0,31,Matches
1102,Malo Gusto,fr FRA,DF,Chelsea,eng Premier League,21,2003,20.7,1198,1385,86.5,19538,4892,1,1.4,1.9,-0.4,22,111,19,7,119,Matches
1103,Miguel Gutiérrez,es ESP,"DF,MF",Girona,es La Liga,23,2001,27.3,1241,1502,82.6,20464,4847,5,4.1,4.6,+0.9,41,59,51,27,103,Matches
1104,Albert Guðmundsson,is ISL,"FW,MF",Fiorentina,it Serie A,27,1997,14.1,415,500,83.0,5921,1164,1,1.8,1.0,-0.8,15,34,2,0,37,Matches
1105,Joško Gvardiol,hr CRO,DF,Manchester City,eng Premier League,22,2002,36.4,2454,2721,90.2,39905,10760,0,2.1,2.9,-2.1,26,247,20,1,264,Matches
1106,Emmanuel Gyasi,gh GHA,"DF,FW",Empoli,it Serie A,30,1994,35.7,836,1084,77.1,12882,4732,1,0.7,1.7,+0.3,17,44,20,8,53,Matches
1107,Christian Gytkjær,dk DEN,FW,Venezia,it Serie A,34,1990,8.4,87,157,55.4,1054,172,1,0.5,0.3,+0.5,7,5,3,0,5,Matches
1108,Erling Haaland,no NOR,FW,Manchester City,eng Premier League,24,2000,30.4,255,381,66.9,3086,593,3,3.0,2.0,0.0,29,10,8,1,20,Matches
1109,Nicolas Haas,ch SUI,MF,Empoli,it Serie A,28,1996,3.2,99,121,81.8,1517,372,0,0.1,0.0,-0.1,2,5,0,0,9,Matches
1110,Janik Haberer,de GER,"MF,DF",Union Berlin,de Bundesliga,30,1994,18.8,570,740,77.0,9150,2503,0,0.8,1.9,-0.8,7,41,10,2,59,Matches
1111,Robin Hack,de GER,"FW,MF",Gladbach,de Bundesliga,25,1998,24.1,684,898,76.2,10640,3174,7,3.6,3.8,+3.4,32,52,34,12,95,Matches
1112,Saad El Haddad,ma MAR,MF,Venezia,it Serie A,19,2005,0.3,11,14,78.6,169,13,0,0.0,0.0,0.0,1,1,0,0,1,Matches
1113,Munir El Haddadi,ma MAR,"FW,MF",Leganés,es La Liga,28,1995,9.6,201,268,75.0,2666,657,0,0.8,0.5,-0.8,8,19,6,1,29,Matches
1114,Amadou Haidara,ml MLI,MF,RB Leipzig,de Bundesliga,26,1998,14.7,723,902,80.2,11273,3363,1,0.9,1.2,+0.1,5,65,13,2,65,Matches
1115,Massadio Haïdara,ml MLI,DF,Brest,fr Ligue 1,31,1992,18.6,693,882,78.6,10603,4219,0,0.5,0.8,-0.5,8,53,11,4,77,Matches
1116,Antoine Hainaut,fr FRA,"DF,FW",Parma,it Serie A,22,2002,13.4,372,496,75.0,5978,2498,0,1.0,1.4,-1.0,9,28,15,8,34,Matches
1117,Mohamed Haj,tn TUN,MF,Parma,it Serie A,19,2005,5.0,118,151,78.1,1736,541,2,1.2,0.7,+0.8,9,12,6,3,13,Matches
1118,Achraf Hakimi,ma MAR,DF,Paris S-G,fr Ligue 1,25,1998,23.0,1898,2140,88.7,26053,7482,6,6.2,5.3,-0.2,50,138,37,9,183,Matches
1119,Lewis Hall,eng ENG,DF,Newcastle Utd,eng Premier League,19,2004,24.3,1300,1592,81.7,21999,8891,4,4.3,3.7,-0.3,34,114,17,5,123,Matches
1120,Sébastien Haller,ci CIV,FW,Leganés,es La Liga,30,1994,4.5,54,90,60.0,648,93,0,0.2,0.2,-0.2,1,4,0,0,4,Matches
1121,Ali Al Hamadi,iq IRQ,FW,Ipswich Town,eng Premier League,22,2002,1.5,25,30,83.3,278,29,0,0.1,0.0,-0.1,2,0,0,0,3,Matches
1122,Andreas Hanche-Olsen,no NOR,DF,Mainz 05,de Bundesliga,27,1997,14.3,530,642,82.6,9209,3287,1,0.3,0.6,+0.7,3,26,0,0,34,Matches
1123,Florent Hanin,dz ALG,DF,Angers,fr Ligue 1,34,1990,29.7,1282,1654,77.5,20970,8837,2,1.9,2.5,+0.1,25,93,37,21,99,Matches
1124,Ridgeciano Haps,sr SUR,DF,Venezia,it Serie A,31,1993,15.2,460,592,77.7,7888,2684,1,0.7,0.8,+0.3,7,33,12,6,52,Matches
1125,Amine Harit,ma MAR,MF,Marseille,fr Ligue 1,27,1997,5.8,213,255,83.5,2938,865,4,2.4,1.5,+1.6,19,18,8,0,35,Matches
1126,Marcus Harness,eng ENG,MF,Ipswich Town,eng Premier League,28,1996,0.5,10,16,62.5,89,23,0,0.0,0.1,0.0,0,0,2,0,2,Matches
1127,Phil Harres,de GER,FW,Holstein Kiel,de Bundesliga,22,2002,17.2,150,265,56.6,2460,482,1,1.3,1.1,-0.3,10,17,4,2,16,Matches
1128,Jack Harrison,eng ENG,FW,Everton,eng Premier League,27,1996,23.1,414,659,62.8,6596,2477,0,3.7,3.1,-3.7,33,28,25,11,51,Matches
1129,Abdou Harroui,nl NED,"MF,FW",Hellas Verona,it Serie A,26,1998,5.1,160,202,79.2,2324,580,2,0.4,0.6,+1.6,4,16,3,2,21,Matches
1130,Taylor Harwood-Bellis,eng ENG,DF,Southampton,eng Premier League,22,2002,31.4,1892,2164,87.4,35252,12592,0,1.0,0.7,-1.0,14,178,10,1,125,Matches
1131,Hans Hateboer,nl NED,DF,Rennes,fr Ligue 1,30,1994,18.7,962,1128,85.3,16725,5848,0,1.5,1.4,-1.5,15,75,12,6,92,Matches
1132,Kjetil Haug,no NOR,GK,Toulouse,fr Ligue 1,26,1998,5.5,82,130,63.1,2380,1676,0,0.0,0.0,0.0,0,3,0,0,0,Matches
1133,Kai Havertz,de GER,"FW,MF",Arsenal,eng Premier League,25,1999,20.8,407,519,78.4,4905,1033,3,2.4,1.7,+0.6,17,27,9,1,61,Matches
1134,Ayden Heaven,eng ENG,DF,Manchester Utd,eng Premier League,17,2006,1.9,90,106,84.9,1542,458,0,0.0,0.0,0.0,1,4,0,0,7,Matches
1135,Jan Paul van Hecke,nl NED,DF,Brighton,eng Premier League,24,2000,32.9,2016,2286,88.2,39486,15217,1,1.5,1.4,-0.5,15,226,17,4,228,Matches
1136,Hwang Hee-chan,kr KOR,"MF,FW",Wolves,eng Premier League,28,1996,7.3,166,204,81.4,2152,420,0,0.1,0.3,-0.1,3,7,4,2,12,Matches
1137,Dean Henderson,eng ENG,GK,Crystal Palace,eng Premier League,27,1997,38.0,745,1216,61.3,20401,13551,0,0.2,0.1,-0.2,3,23,1,0,0,Matches
1138,Liam Henderson,sct SCO,MF,Empoli,it Serie A,28,1996,26.0,730,1002,72.9,13025,4242,4,3.9,3.0,+0.1,33,93,22,11,108,Matches
1139,Ramon Hendriks,nl NED,DF,Stuttgart,de Bundesliga,23,2001,12.8,576,688,83.7,9614,3599,1,1.0,1.5,0.0,6,43,5,2,36,Matches
1140,Paul Hennrich,de GER,MF,Hoffenheim,de Bundesliga,19,2005,0.1,2,3,66.7,24,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
1141,Benjamin Henrichs,de GER,DF,RB Leipzig,de Bundesliga,27,1997,10.4,360,476,75.6,5784,2051,2,1.4,2.0,+0.6,11,33,10,3,29,Matches
1142,Henrique,br BRA,DF,Valladolid,es La Liga,30,1994,3.9,169,197,85.8,2689,766,0,0.0,0.0,0.0,2,13,0,0,12,Matches
1143,Luis Henrique,br BRA,"DF,FW",Marseille,fr Ligue 1,22,2001,29.0,1156,1427,81.0,17828,5190,7,4.2,5.0,+2.8,53,95,47,20,143,Matches
1144,Rico Henry,eng ENG,DF,Brentford,eng Premier League,27,1997,1.1,33,49,67.3,503,195,0,0.0,0.0,0.0,0,4,0,0,4,Matches
1145,Mads Hermansen,dk DEN,GK,Leicester City,eng Premier League,24,2000,26.5,654,1073,61.0,17066,12387,0,0.0,0.0,0.0,0,20,1,0,1,Matches
1146,Mario Hermoso,es ESP,DF,Roma,it Serie A,29,1995,2.8,182,202,90.1,3429,979,0,0.0,0.1,0.0,0,17,2,1,14,Matches
1147,Mario Hermoso,es ESP,DF,Leverkusen,de Bundesliga,29,1995,3.3,213,249,85.5,3432,1065,0,0.2,0.3,-0.2,2,14,1,0,20,Matches
1148,Javi Hernández,es ESP,DF,Leganés,es La Liga,26,1998,26.5,797,1060,75.2,12398,4703,1,1.5,1.4,-0.5,17,54,11,4,80,Matches
1149,Aridane Hernández,es ESP,DF,Rayo Vallecano,es La Liga,35,1989,11.4,463,527,87.9,8326,2714,0,0.0,0.1,0.0,2,18,0,0,38,Matches
1150,Lucas Hernández,fr FRA,DF,Paris S-G,fr Ligue 1,28,1996,9.7,832,907,91.7,14282,4851,0,0.1,0.2,-0.1,1,55,1,0,50,Matches
1151,Theo Hernández,fr FRA,DF,Milan,it Serie A,26,1997,30.0,1373,1639,83.8,21883,6748,3,4.7,4.1,-1.7,47,96,32,12,132,Matches
1152,Hernani,br BRA,MF,Parma,it Serie A,30,1994,14.7,463,615,75.3,8295,2603,3,1.5,1.3,+1.5,25,45,14,2,78,Matches
1153,Jorge Herrando,es ESP,DF,Osasuna,es La Liga,23,2001,15.2,625,732,85.4,11580,4279,0,0.0,0.1,0.0,0,29,0,0,38,Matches
1154,Ander Herrera,es ESP,MF,Athletic Club,es La Liga,34,1989,3.0,181,200,90.5,2856,628,0,0.1,0.3,-0.1,2,25,1,0,16,Matches
1155,Sergio Herrera,es ESP,GK,Osasuna,es La Liga,31,1993,37.0,871,1246,69.9,29072,23382,0,0.0,0.1,0.0,0,29,0,0,2,Matches
