rank,player_name,nation,position,squad,competition,age,birth_year,nineties_played,goals,shots,shots_on_target,shots_on_target_pct,shots_per_90,shots_on_target_per_90,goals_per_shot,goals_per_shot_on_target,avg_distance,free_kicks,penalty_goals,penalty_attempts,expected_goals,non_penalty_xg,npxg_per_shot,goals_minus_xg,non_penalty_goals_minus_xg,shot_creating_actions_shot,passes_free_kick,season,table_type,processed_at
2334,Jadon Sancho,ENG,FW,Chelsea,Premier League,24.0,2000.0,19.6,3,0,8,33.3,1.22,0.41,0.13,0.38,15.1,0,0,0,2.2,2.2,0.09,0.8,0.8,24,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2335,Philipp Sander,GER,MF,Gladbach,Bundesliga,26.0,1998.0,15.6,1,0,7,38.9,1.16,0.45,0.06,0.14,21.1,0,0,0,1.2,1.2,0.07,-0.2,-0.2,18,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2336,James Sands,USA,"MF,DF",St. Pauli,Bundesliga,24.0,2000.0,5.0,0,0,0,0.0,0.2,0.0,0.0,0.0,9.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,1,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2337,Leroy Sané,GER,FW,Bayern Munich,Bundesliga,28.0,1996.0,18.2,11,0,29,43.3,3.68,1.59,0.16,0.38,16.6,0,0,0,10.2,10.2,0.15,0.8,0.8,67,2,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2338,Arouna Sangante,SEN,DF,Le Havre,Ligue 1,22.0,2002.0,13.8,3,0,4,57.1,0.51,0.29,0.43,0.75,9.3,0,0,0,1.0,1.0,0.14,2.0,2.0,7,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2339,Ibrahim Sangaré,CIV,MF,Nott'ham Forest,Premier League,26.0,1997.0,6.6,0,0,1,100.0,0.15,0.15,0.0,0.0,32.0,0,0,0,0.0,0.0,0.02,0.0,0.0,1,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2340,Nhoa Sangui,FRA,"DF,MF",Reims,Ligue 1,18.0,2006.0,12.9,0,0,0,0.0,0.23,0.0,0.0,0.0,24.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,3,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2341,Maroan Sannadi,MAR,FW,Athletic Club,La Liga,23.0,2001.0,8.4,1,0,7,36.8,2.27,0.84,0.05,0.14,15.1,0,0,0,3.5,3.5,0.18,-2.5,-2.5,19,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2342,Kaishu Sano,JPN,MF,Mainz 05,Bundesliga,23.0,2000.0,33.8,0,0,2,10.0,0.59,0.06,0.0,0.0,20.2,0,0,0,0.9,0.9,0.04,-0.9,-0.9,20,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2343,Morgan Sanson,FRA,MF,Nice,Ligue 1,29.0,1994.0,2.6,3,0,4,44.4,3.45,1.53,0.33,0.75,16.6,0,0,0,1.5,1.5,0.17,1.5,1.5,9,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2344,Nicola Sansone,ITA,"MF,FW",Lecce,Serie A,32.0,1991.0,0.7,0,0,1,33.3,4.15,1.38,0.0,0.0,26.0,0,0,0,0.2,0.2,0.07,-0.2,-0.2,3,2,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2345,Baptiste Santamaria,FRA,MF,Nice,Ligue 1,29.0,1995.0,10.3,0,0,3,18.8,1.55,0.29,0.0,0.0,20.8,0,0,0,0.9,0.9,0.06,-0.9,-0.9,16,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2346,Baptiste Santamaria,FRA,MF,Rennes,Ligue 1,29.0,1995.0,5.4,0,0,1,25.0,0.75,0.19,0.0,0.0,19.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,4,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2347,Yellu Santiago,ESP,MF,Getafe,La Liga,20.0,2004.0,4.1,0,0,0,0.0,0.24,0.0,0.0,0.0,22.9,0,0,0,0.0,0.0,0.02,0.0,0.0,1,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2348,Andrey Santos,BRA,MF,Strasbourg,Ligue 1,20.0,2004.0,31.7,10,0,16,34.8,1.45,0.5,0.22,0.63,16.2,0,0,0,5.1,5.1,0.11,4.9,4.9,46,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2349,Kauã Santos,BRA,GK,Eint Frankfurt,Bundesliga,21.0,2003.0,8.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2350,Tiago Santos,POR,DF,Lille,Ligue 1,22.0,2002.0,4.5,0,0,4,50.0,1.78,0.89,0.0,0.0,20.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4,8,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2351,Pablo Sarabia,ESP,"MF,FW",Wolves,Premier League,32.0,1992.0,9.0,3,0,8,47.1,1.88,0.88,0.18,0.38,18.9,0,0,0,2.9,2.9,0.17,0.1,0.1,17,2,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2352,Jeremy Sarmiento,ECU,MF,Brighton,Premier League,22.0,2002.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2353,Amin Sarr,SWE,FW,Hellas Verona,Serie A,23.0,2001.0,21.2,4,0,7,30.4,1.09,0.33,0.17,0.57,14.3,0,0,0,3.2,3.2,0.15,0.8,0.8,23,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2354,Ismaila Sarr,SEN,MF,Crystal Palace,Premier League,26.0,1998.0,30.1,8,0,29,49.2,1.96,0.96,0.14,0.28,13.2,0,0,0,10.7,10.7,0.19,-2.7,-2.7,59,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2355,Malang Sarr,FRA,DF,Lens,Ligue 1,25.0,1999.0,15.4,0,0,1,16.7,0.39,0.06,0.0,0.0,16.8,0,0,0,0.3,0.3,0.04,-0.3,-0.3,6,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2356,Mamadou Sarr,FRA,DF,Strasbourg,Ligue 1,18.0,2005.0,26.3,0,0,0,0.0,0.19,0.0,0.0,0.0,6.7,0,0,0,0.8,0.8,0.16,-0.8,-0.8,5,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2357,Martin Satriano,URU,"FW,DF",Lens,Ligue 1,23.0,2001.0,1.0,0,0,0,0.0,5.11,0.0,0.0,0.0,13.1,0,0,0,0.4,0.4,0.07,-0.4,-0.4,5,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2358,Razvan Sava,ROU,GK,Udinese,Serie A,22.0,2002.0,12.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2359,Téji Savanier,FRA,MF,Montpellier,Ligue 1,32.0,1991.0,26.3,2,0,14,31.1,1.71,0.53,0.0,0.0,26.9,0,2,2,3.8,2.3,0.05,-1.8,-2.3,45,13,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2360,Sávio,BRA,"FW,MF",Manchester City,Premier League,20.0,2004.0,19.6,1,0,21,38.2,2.8,1.07,0.02,0.05,17.6,0,0,0,5.0,5.0,0.09,-4.0,-4.0,55,1,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2361,Nicolò Savona,ITA,DF,Juventus,Serie A,21.0,2003.0,19.2,2,0,4,66.7,0.31,0.21,0.33,0.5,14.8,0,0,0,0.5,0.5,0.08,1.5,1.5,6,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2362,Saba Sazonov,GEO,DF,Torino,Serie A,22.0,2002.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2363,Joe Scally,USA,DF,Gladbach,Bundesliga,21.0,2002.0,28.6,0,0,1,16.7,0.21,0.03,0.0,0.0,19.7,0,0,0,0.4,0.4,0.06,-0.4,-0.4,6,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2364,Giorgio Scalvini,ITA,DF,Atalanta,Serie A,20.0,2003.0,3.0,0,0,0,0.0,1.32,0.0,0.0,0.0,18.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,4,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2365,Gianluca Scamacca,ITA,FW,Atalanta,Serie A,25.0,1999.0,0.1,0,0,1,100.0,15.0,15.0,0.0,0.0,9.5,0,0,0,0.1,0.1,0.09,-0.1,-0.1,1,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2366,Oliver Scarles,ENG,"DF,FW",West Ham,Premier League,18.0,2005.0,7.4,0,0,0,0.0,0.41,0.0,0.0,0.0,20.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,3,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2367,Dane Scarlett,ENG,"FW,MF",Tottenham,Premier League,20.0,2004.0,0.4,0,0,1,100.0,2.65,2.65,0.0,0.0,13.9,0,0,0,0.0,0.0,0.04,0.0,0.0,1,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2368,Kevin Schade,GER,FW,Brentford,Premier League,22.0,2001.0,25.5,11,0,27,49.1,2.16,1.06,0.2,0.41,11.5,0,0,0,8.2,8.2,0.15,2.8,2.8,55,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2369,András Schäfer,HUN,MF,Union Berlin,Bundesliga,25.0,1999.0,17.0,1,0,1,8.3,0.7,0.06,0.08,1.0,21.8,0,0,0,0.6,0.6,0.05,0.4,0.4,12,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2370,Fabian Schär,SUI,DF,Newcastle Utd,Premier League,32.0,1991.0,32.6,4,0,11,27.5,1.23,0.34,0.1,0.36,19.8,0,0,0,3.7,3.7,0.09,0.3,0.3,40,5,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2371,Patrik Schick,CZE,FW,Leverkusen,Bundesliga,28.0,1996.0,18.7,21,0,32,47.1,3.63,1.71,0.29,0.63,11.8,0,1,1,12.7,11.9,0.17,8.3,8.1,68,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2372,Stefan Schimmer,GER,"FW,MF",Heidenheim,Bundesliga,30.0,1994.0,2.7,0,0,2,20.0,3.64,0.73,0.0,0.0,14.4,0,0,0,1.1,1.1,0.11,-1.1,-1.1,10,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2373,Joël Schingtienne,BEL,DF,Venezia,Serie A,21.0,2002.0,12.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2374,Xaver Schlager,AUT,MF,RB Leipzig,Bundesliga,26.0,1997.0,2.0,0,0,0,0.0,0.5,0.0,0.0,0.0,22.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,1,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2375,Keven Schlotterbeck,GER,DF,Augsburg,Bundesliga,27.0,1997.0,14.4,3,0,4,33.3,0.83,0.28,0.25,0.75,12.7,0,0,0,0.8,0.8,0.06,2.2,2.2,12,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2376,Nico Schlotterbeck,GER,DF,Dortmund,Bundesliga,24.0,1999.0,22.0,0,0,4,23.5,0.77,0.18,0.0,0.0,17.2,0,0,0,1.3,1.3,0.08,-1.3,-1.3,17,1,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2377,Jeffrey Schlupp,GHA,"MF,DF",Crystal Palace,Premier League,31.0,1992.0,1.1,0,0,2,50.0,3.5,1.75,0.0,0.0,17.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,4,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2378,Romano Schmid,AUT,MF,Werder Bremen,Bundesliga,24.0,2000.0,31.5,5,0,13,27.7,1.49,0.41,0.09,0.31,18.1,0,1,1,4.3,3.5,0.07,0.7,0.5,47,2,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2379,Niklas Schmidt,GER,MF,Toulouse,Ligue 1,26.0,1998.0,2.3,0,0,1,33.3,1.32,0.44,0.0,0.0,25.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,3,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2380,Jan Schöppner,GER,MF,Heidenheim,Bundesliga,25.0,1999.0,29.8,4,0,13,31.7,1.38,0.44,0.1,0.31,15.9,0,0,0,3.9,3.9,0.09,0.1,0.1,41,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2381,Marvin Schulz,GER,"MF,DF",Holstein Kiel,Bundesliga,29.0,1995.0,3.4,0,0,1,33.3,0.88,0.29,0.0,0.0,28.1,0,0,0,0.0,0.0,0.01,0.0,0.0,3,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2382,Alexander Schwolow,GER,GK,Union Berlin,Bundesliga,32.0,1992.0,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2383,Léo Scienza,BRA,"FW,MF",Heidenheim,Bundesliga,25.0,1998.0,12.8,3,0,15,39.5,2.97,1.17,0.08,0.2,21.7,0,0,0,2.0,2.0,0.05,1.0,1.0,38,4,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2384,Alex Scott,ENG,MF,Bournemouth,Premier League,20.0,2003.0,8.4,0,0,6,40.0,1.79,0.72,0.0,0.0,21.1,0,0,0,0.7,0.7,0.05,-0.7,-0.7,15,1,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2385,Simone Scuffet,ITA,GK,Cagliari,Serie A,28.0,1996.0,13.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2386,Simone Scuffet,ITA,GK,Napoli,Serie A,28.0,1996.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2387,Jérémy Sebas,MTQ,"FW,MF",Strasbourg,Ligue 1,21.0,2003.0,2.1,0,0,2,33.3,2.84,0.95,0.0,0.0,15.6,0,0,0,0.7,0.7,0.12,-0.7,-0.7,6,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2388,Aleksandar Sedlar,SRB,DF,Alavés,La Liga,32.0,1991.0,6.6,0,0,0,0.0,0.15,0.0,0.0,0.0,11.8,0,0,0,0.0,0.0,0.03,0.0,0.0,1,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2389,Jacopo Seghetti,ITA,GK,Empoli,Serie A,19.0,2005.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2390,Alidu Seidu,GHA,DF,Rennes,Ligue 1,24.0,2000.0,8.9,0,0,0,0.0,0.34,0.0,0.0,0.0,19.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,3,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2391,Nicolas Seiwald,AUT,"MF,DF",RB Leipzig,Bundesliga,23.0,2001.0,23.2,0,0,0,0.0,0.22,0.0,0.0,0.0,26.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,5,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2392,Hiroki Sekine,JPN,DF,Reims,Ligue 1,21.0,2002.0,9.9,0,0,0,0.0,0.51,0.0,0.0,0.0,17.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,5,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2393,Matz Sels,BEL,GK,Nott'ham Forest,Premier League,32.0,1992.0,38.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2394,Nélson Semedo,POR,DF,Wolves,Premier League,30.0,1993.0,32.1,0,0,7,38.9,0.56,0.22,0.0,0.0,23.9,0,0,0,0.9,0.9,0.05,-0.9,-0.9,18,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2395,Antoine Semenyo,GHA,FW,Bournemouth,Premier League,24.0,2000.0,35.6,11,0,40,32.0,3.51,1.12,0.09,0.28,17.0,0,0,0,10.0,10.0,0.08,1.0,1.0,125,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2396,Marvin Senaya,TOG,DF,Strasbourg,Ligue 1,23.0,2001.0,2.5,0,0,0,0.0,0.4,0.0,0.0,0.0,22.5,0,0,0,0.0,0.0,0.01,0.0,0.0,1,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2397,Marcos Senesi,ARG,DF,Bournemouth,Premier League,27.0,1997.0,12.3,0,0,0,0.0,0.24,0.0,0.0,0.0,7.9,0,0,0,0.8,0.8,0.28,-0.8,-0.8,3,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2398,Stefano Sensi,ITA,MF,Monza,Serie A,28.0,1995.0,3.0,1,0,1,16.7,1.97,0.33,0.0,0.0,30.6,0,1,1,0.9,0.2,0.03,0.1,-0.2,6,1,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2399,Suat Serdar,GER,MF,Hellas Verona,Serie A,27.0,1997.0,15.3,2,0,8,26.7,1.96,0.52,0.07,0.25,20.9,0,0,0,1.9,1.9,0.06,0.1,0.1,30,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2400,Sergi,ESP,DF,Leganés,La Liga,32.0,1992.0,32.9,2,0,5,38.5,0.4,0.15,0.15,0.4,10.0,0,0,0,1.5,1.5,0.11,0.5,0.5,13,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2401,Nicolás Serrano,ESP,FW,Athletic Club,La Liga,21.0,2003.0,1.2,0,0,1,20.0,4.02,0.8,0.0,0.0,24.6,0,0,0,0.2,0.2,0.03,-0.2,-0.2,5,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2402,Benjamin Šeško,SVN,"FW,MF",RB Leipzig,Bundesliga,21.0,2003.0,26.4,13,0,29,43.9,2.5,1.1,0.17,0.38,17.5,0,2,2,10.0,8.4,0.13,3.0,2.6,66,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2403,Ryan Sessegnon,ENG,"FW,DF",Fulham,Premier League,24.0,2000.0,6.4,4,0,8,57.1,2.17,1.24,0.29,0.5,12.8,0,0,0,1.6,1.6,0.12,2.4,2.4,14,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2404,Stephan El Shaarawy,ITA,"DF,MF",Roma,Serie A,31.0,1992.0,12.2,3,0,12,42.9,2.3,0.98,0.11,0.25,18.8,0,0,0,2.7,2.7,0.09,0.3,0.3,28,1,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2405,Luke Shaw,ENG,DF,Manchester Utd,Premier League,29.0,1995.0,3.9,0,0,0,0.0,0.26,0.0,0.0,0.0,23.1,0,0,0,0.0,0.0,0.03,0.0,0.0,1,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2406,Alen Sherri,ALB,GK,Cagliari,Serie A,26.0,1997.0,6.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2407,Eldor Shomurodov,UZB,"FW,MF",Roma,Serie A,29.0,1995.0,12.2,4,0,13,44.8,2.38,1.07,0.14,0.31,11.9,0,0,0,4.7,4.7,0.16,-0.7,-0.7,29,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2408,Djibril Sidibé,FRA,DF,Toulouse,Ligue 1,32.0,1992.0,23.3,0,0,1,20.0,0.21,0.04,0.0,0.0,12.8,0,0,0,0.4,0.4,0.08,-0.4,-0.4,5,1,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2409,Armindo Sieb,GER,"FW,MF",Mainz 05,Bundesliga,21.0,2003.0,8.5,2,0,7,24.1,3.43,0.83,0.07,0.29,16.3,0,0,0,2.8,2.8,0.1,-0.8,-0.8,29,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2410,Benjamin Siegrist,SUI,GK,Genoa,Serie A,32.0,1992.0,1.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2411,Vincent Sierro,SUI,MF,Toulouse,Ligue 1,28.0,1995.0,26.7,5,0,7,23.3,1.12,0.26,0.1,0.43,20.6,0,2,2,4.2,2.7,0.09,0.8,0.3,30,2,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2412,Tim Siersleben,GER,DF,Heidenheim,Bundesliga,24.0,2000.0,13.1,0,0,2,50.0,0.3,0.15,0.0,0.0,8.6,0,0,0,0.6,0.6,0.15,-0.6,-0.6,4,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2413,Zain Silcott-Duberry,MSR,FW,Bournemouth,Premier League,19.0,2005.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2414,Kiliann Sildillia,FRA,DF,Freiburg,Bundesliga,22.0,2002.0,8.9,2,0,2,28.6,0.79,0.22,0.29,1.0,20.2,0,0,0,0.5,0.5,0.07,1.5,1.5,7,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2415,André Silva,POR,FW,Werder Bremen,Bundesliga,28.0,1995.0,4.2,1,0,5,41.7,2.88,1.2,0.0,0.0,16.6,0,1,2,2.6,1.0,0.08,-1.6,-1.0,12,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2416,André Silva,POR,"FW,MF",RB Leipzig,Bundesliga,28.0,1995.0,1.5,1,0,2,28.6,4.77,1.36,0.0,0.0,21.1,0,1,1,1.3,0.5,0.07,-0.3,-0.5,7,1,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2417,Bernardo Silva,POR,"MF,FW",Manchester City,Premier League,29.0,1994.0,29.7,4,0,11,34.4,1.08,0.37,0.13,0.36,12.4,0,0,0,3.9,3.9,0.12,0.1,0.1,32,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2418,Caio Henrique Oliveira Silva,BRA,DF,Monaco,Ligue 1,27.0,1997.0,21.4,0,0,1,25.0,0.19,0.05,0.0,0.0,22.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2,4,2,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2419,Fábio Silva,POR,FW,Las Palmas,La Liga,22.0,2002.0,20.7,10,0,20,43.5,2.22,0.96,0.17,0.4,14.8,0,2,3,8.8,6.4,0.14,1.2,1.6,46,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2420,Jota Silva,POR,"FW,MF",Nott'ham Forest,Premier League,24.0,1999.0,9.5,3,0,7,30.4,2.42,0.74,0.13,0.43,14.5,0,0,0,2.1,2.1,0.09,0.9,0.9,23,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2421,Eric da Silva Moreira,GER,"MF,DF",Nott'ham Forest,Premier League,18.0,2006.0,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2422,Rui Silva,POR,GK,Betis,La Liga,30.0,1994.0,15.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2423,Marco Silvestri,ITA,GK,Empoli,Serie A,33.0,1991.0,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2424,Abdallah Sima,SEN,"FW,MF",Brest,Ligue 1,23.0,2001.0,13.8,7,0,18,48.6,2.69,1.31,0.19,0.39,13.1,0,0,0,5.9,5.9,0.16,1.1,1.1,37,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2425,Mohamed Simakan,FRA,DF,RB Leipzig,Bundesliga,24.0,2000.0,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2426,Giovanni Simeone,ARG,FW,Napoli,Serie A,29.0,1995.0,4.7,1,0,3,23.1,2.79,0.64,0.08,0.33,16.0,0,0,0,2.6,2.6,0.2,-1.6,-1.6,13,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2427,Giuliano Simeone,ARG,MF,Atlético Madrid,La Liga,21.0,2002.0,21.4,2,0,7,31.8,1.03,0.33,0.09,0.29,14.5,0,0,0,2.2,2.2,0.1,-0.2,-0.2,22,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2428,Moses Simon,NGA,"FW,MF",Nantes,Ligue 1,29.0,1995.0,29.0,8,0,13,32.5,1.38,0.45,0.1,0.31,19.6,0,4,4,5.8,2.7,0.07,2.2,1.3,40,2,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2429,Unai Simón,ESP,GK,Athletic Club,La Liga,27.0,1997.0,21.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2430,Xavi Simons,NED,MF,RB Leipzig,Bundesliga,21.0,2003.0,23.9,10,0,23,46.0,2.09,0.96,0.2,0.43,19.4,0,0,0,5.1,5.1,0.1,4.9,4.9,50,4,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2431,Jahmai Simpson-Pusey,ENG,DF,Manchester City,Premier League,18.0,2005.0,1.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2432,Danel Sinani,LUX,"FW,MF",St. Pauli,Bundesliga,27.0,1997.0,13.9,2,0,12,34.3,2.52,0.86,0.06,0.17,21.5,0,0,0,1.7,1.7,0.05,0.3,0.3,35,3,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2433,Lassine Sinayoko,MLI,"FW,MF",Auxerre,Ligue 1,24.0,1999.0,25.5,5,0,16,26.7,2.35,0.63,0.07,0.25,16.1,0,1,1,6.5,5.7,0.1,-1.5,-1.7,60,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2434,Wilfried Singo,CIV,DF,Monaco,Ligue 1,23.0,2000.0,23.3,1,0,5,29.4,0.73,0.21,0.06,0.2,10.8,0,0,0,1.9,1.9,0.11,-0.9,-0.9,17,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
2435,Luis Sinisterra,COL,"FW,MF",Bournemouth,Premier League,25.0,1999.0,2.6,1,0,6,46.2,4.96,2.29,0.08,0.17,14.8,0,0,0,1.2,1.2,0.09,-0.2,-0.2,13,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
