Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,Matches
711,Roberto Gagliardini,it ITA,MF,Hellas Verona,it Serie A,31-191,1994,1.5,6,3.88,6,0,0,0,0,0,0,0.00,Matches
712,Cody Gakpo,nl NED,FW,Liverpool,eng Premier League,26-161,1999,6.2,26,4.22,22,1,2,1,0,0,3,0.49,Matches
713,Javi Galán,es ESP,DF,Atlético Madrid,es La Liga,30-330,1994,1.5,4,2.69,3,0,0,0,1,0,0,0.00,Matches
714,Iñigo Ruiz de Galarreta,es ESP,MF,Athletic Club,es La Liga,32-070,1993,5.1,13,2.54,11,1,0,1,0,0,0,0.00,Matches
715,Conor Gallagher,eng ENG,MF,Atlético Madrid,es La Liga,25-251,2000,2.7,8,2.99,6,0,0,0,1,1,1,0.37,Matches
716,Antonino Gallo,it ITA,DF,Lecce,it Serie A,25-283,2000,5.3,12,2.28,9,2,0,0,0,1,1,0.19,Matches
717,Idrissa Gana Gueye,sn SEN,MF,Everton,eng Premier League,36-019,1989,6.8,11,1.61,11,0,0,0,0,0,2,0.29,Matches
718,Ismaëlo Ganiou,bf BFA,DF,Lens,fr Ligue 1,20-215,2005,0.8,0,0.00,0,0,0,0,0,0,0,0.00,Matches
719,Ben Gannon-Doak,sct SCO,FW,Bournemouth,eng Premier League,19-338,2005,0.3,1,2.90,1,0,0,0,0,0,1,2.90,Matches
720,Facundo Garcés,my MAS,DF,Alavés,es La Liga,26-040,1999,6.0,2,0.33,2,0,0,0,0,0,1,0.17,Matches
721,Aleix García,es ESP,MF,Leverkusen,de Bundesliga,28-109,1997,5.5,15,2.72,10,4,0,1,0,0,2,0.36,Matches
722,Álvaro García,es ESP,"MF,FW",Rayo Vallecano,es La Liga,32-353,1992,6.4,15,2.34,10,1,1,3,0,0,3,0.47,Matches
723,Eric García,es ESP,DF,Barcelona,es La Liga,24-279,2001,6.6,26,3.95,21,2,0,1,0,2,4,0.61,Matches
724,Fran Garcia,es ESP,"DF,MF",Real Madrid,es La Liga,26-062,1999,1.3,3,2.39,2,0,0,0,1,0,0,0.00,Matches
725,Gonzalo García,es ESP,"FW,MF",Real Madrid,es La Liga,21-205,2004,1.0,5,4.84,4,0,0,0,0,1,1,0.97,Matches
726,Joan García,es ESP,GK,Barcelona,es La Liga,24-164,2001,6.0,0,0.00,0,0,0,0,0,0,0,0.00,Matches
727,Pablo Garcia,es ESP,FW,Betis,es La Liga,19-124,2006,2.0,1,0.49,0,0,1,0,0,0,0,0.00,Matches
728,Rubén García,es ESP,"MF,FW",Osasuna,es La Liga,32-093,1993,2.7,5,1.88,2,3,0,0,0,0,1,0.38,Matches
729,Ulisses Garcia,ch SUI,DF,Marseille,fr Ligue 1,29-277,1996,1.6,1,0.61,1,0,0,0,0,0,0,0.00,Matches
730,Víctor García,es ESP,"MF,DF",Levante,es La Liga,28-029,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,Matches
731,Alejandro Garnacho,ar ARG,FW,Chelsea,eng Premier League,21-106,2004,1.0,3,3.14,2,0,0,0,1,0,0,0.00,Matches
732,James Garner,eng ENG,"MF,DF",Everton,eng Premier League,24-216,2001,7.0,21,3.00,14,5,0,1,1,0,1,0.14,Matches
733,Federico Gatti,it ITA,DF,Juventus,it Serie A,27-113,1998,5.2,6,1.16,5,0,0,1,0,0,0,0.00,Matches
734,Gavi,es ESP,"MF,DF",Barcelona,es La Liga,21-071,2004,0.7,3,4.03,3,0,0,0,0,0,1,1.34,Matches
735,Jusuf Gazibegović,ba BIH,DF,Köln,de Bundesliga,25-218,2000,0.3,1,3.91,1,0,0,0,0,0,0,0.00,Matches
736,Paulo Gazzaniga,ar ARG,GK,Girona,es La Liga,33-286,1992,6.5,0,0.00,0,0,0,0,0,0,0,0.00,Matches
737,Jean-Philippe Gbamin,ci CIV,DF,Metz,fr Ligue 1,30-020,1995,6.2,7,1.13,6,1,0,0,0,0,1,0.16,Matches
738,Yann Gboho,fr FRA,"FW,MF",Toulouse,fr Ligue 1,24-274,2001,6.2,21,3.40,15,0,5,0,0,1,2,0.32,Matches
739,David de Gea,es ESP,GK,Fiorentina,it Serie A,34-342,1990,6.0,3,0.50,3,0,0,0,0,0,0,0.00,Matches
740,Lutsharel Geertruida,nl NED,"DF,MF",Sunderland,eng Premier League,25-089,2000,0.7,0,0.00,0,0,0,0,0,0,0,0.00,Matches
741,Tyrique George,eng ENG,FW,Chelsea,eng Premier League,19-253,2006,1.5,4,2.59,3,0,0,1,0,0,2,1.29,Matches
742,Yannick Gerhardt,de GER,DF,Wolfsburg,de Bundesliga,31-216,1994,0.0,0,0.00,0,0,0,0,0,0,0,0.00,Matches
743,Willem Geubbels,fr FRA,FW,Paris FC,fr Ligue 1,24-060,2001,3.7,7,1.90,5,0,0,2,0,0,0,0.00,Matches
744,Ismaël Gharbi,tn TUN,MF,Augsburg,de Bundesliga,21-188,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,Matches
745,Mourad El Ghezouani,ma MAR,FW,Elche,es La Liga,27-141,1998,0.6,2,3.46,2,0,0,0,0,0,0,0.00,Matches
746,Rachid Ghezzal,dz ALG,"FW,MF",Lyon,fr Ligue 1,33-159,1992,0.3,0,0.00,0,0,0,0,0,0,0,0.00,Matches
747,Andrea Ghion,it ITA,"FW,MF",Sassuolo,it Serie A,25-234,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,Matches
748,Dimitris Giannoulis,gr GRE,"DF,MF",Augsburg,de Bundesliga,29-363,1995,2.5,3,1.21,3,0,0,0,0,0,0,0.00,Matches
749,Morgan Gibbs-White,eng ENG,"MF,FW",Nott'ham Forest,eng Premier League,25-261,2000,6.1,24,3.92,21,0,1,2,0,0,1,0.16,Matches
750,Bryan Gil,es ESP,"FW,MF",Girona,es La Liga,24-246,2001,1.6,6,3.72,5,0,0,1,0,0,1,0.62,Matches
751,Mario Gila,es ESP,DF,Lazio,it Serie A,25-047,2000,5.9,7,1.18,5,0,0,2,0,0,0,0.00,Matches
752,Billy Gilmour,sct SCO,MF,Napoli,it Serie A,24-126,2001,1.3,8,6.26,7,0,1,0,0,0,1,0.78,Matches
753,Benedikt Gimber,de GER,"DF,MF",Heidenheim,de Bundesliga,28-238,1997,3.3,2,0.61,2,0,0,0,0,0,0,0.00,Matches
754,Santiago Giménez,mx MEX,FW,Milan,it Serie A,24-180,2001,5.0,11,2.20,6,0,2,2,1,0,0,0.00,Matches
755,Gvidas Gineitis,lt LTU,"MF,FW",Torino,it Serie A,21-183,2004,1.3,1,0.77,1,0,0,0,0,0,0,0.00,Matches
756,Matthias Ginter,de GER,DF,Freiburg,de Bundesliga,31-269,1994,6.0,3,0.50,3,0,0,0,0,0,2,0.33,Matches
757,Giovane,br BRA,FW,Hellas Verona,it Serie A,21-325,2003,5.4,21,3.87,10,1,5,2,3,0,2,0.37,Matches
758,Olivier Giroud,fr FRA,FW,Lille,fr Ligue 1,39-015,1986,5.7,8,1.41,8,0,0,0,0,0,0,0.00,Matches
759,Jamie Gittens,eng ENG,FW,Chelsea,eng Premier League,21-068,2004,1.8,6,3.35,4,0,0,2,0,0,0,0.00,Matches
760,Robert Glatzel,de GER,FW,Hamburger SV,de Bundesliga,31-280,1994,0.7,1,1.50,1,0,0,0,0,0,0,0.00,Matches
761,Serge Gnabry,de GER,MF,Bayern Munich,de Bundesliga,30-093,1995,4.0,12,3.03,11,0,1,0,0,0,6,1.51,Matches
762,Wilfried Gnonto,it ITA,FW,Leeds United,eng Premier League,21-344,2003,2.1,4,1.87,3,0,1,0,0,0,0,0.00,Matches
763,Giorgi Gocholeishvili,ge GEO,MF,Hamburger SV,de Bundesliga,24-243,2001,4.6,16,3.46,10,2,2,1,1,0,2,0.43,Matches
764,Martial Godo,eng ENG,"MF,FW",Strasbourg,fr Ligue 1,22-215,2003,1.6,2,1.28,0,0,1,0,1,0,1,0.64,Matches
765,Maxima Goffi,fr FRA,DF,Lille,fr Ligue 1,17-265,2008,0.4,0,0.00,0,0,0,0,0,0,0,0.00,Matches
766,Saba Goglichidze,ge GEO,DF,Udinese,it Serie A,21-112,2004,1.7,2,1.19,2,0,0,0,0,0,0,0.00,Matches
767,Edoardo Goldaniga,it ITA,DF,Como,it Serie A,31-347,1993,0.0,0,0.00,0,0,0,0,0,0,0,0.00,Matches
768,Aleksandr Golovin,ru RUS,"FW,MF",Monaco,fr Ligue 1,29-138,1996,2.7,5,1.84,3,0,0,2,0,0,0,0.00,Matches
769,Angel Gomes,eng ENG,MF,Marseille,fr Ligue 1,25-045,2000,5.6,19,3.37,18,1,0,0,0,0,2,0.35,Matches
770,João Gomes,br BRA,MF,Wolves,eng Premier League,24-245,2001,6.7,14,2.09,13,0,0,0,0,1,0,0.00,Matches
771,Rodrigo Gomes,pt POR,"DF,MF",Wolves,eng Premier League,22-100,2003,1.8,6,3.23,2,0,2,1,1,0,0,0.00,Matches
772,Toti Gomes,pt POR,DF,Wolves,eng Premier League,26-272,1999,4.3,4,0.92,3,1,0,0,0,0,0,0.00,Matches
773,Diego Gómez,py PAR,MF,Brighton,eng Premier League,22-202,2003,3.5,8,2.32,4,0,0,0,2,2,0,0.00,Matches
774,Joe Gomez,eng ENG,DF,Liverpool,eng Premier League,28-145,1997,0.3,0,0.00,0,0,0,0,0,0,0,0.00,Matches
775,Moi Gómez,es ESP,MF,Osasuna,es La Liga,31-114,1994,4.5,14,3.14,11,2,0,0,0,1,2,0.45,Matches
776,Sergio Gómez,es ESP,DF,Real Sociedad,es La Liga,25-041,2000,5.3,16,3.01,12,3,0,0,0,1,0,0.00,Matches
777,Unai Gómez,es ESP,"FW,MF",Athletic Club,es La Liga,22-143,2003,1.0,4,4.14,2,0,1,0,1,0,0,0.00,Matches
778,Valentín Gómez,ar ARG,DF,Betis,es La Liga,22-111,2003,3.5,3,0.86,2,0,1,0,0,0,0,0.00,Matches
779,Rafael Gonçalves,pt POR,MF,Strasbourg,fr Ligue 1,20-239,2005,2.1,6,2.80,4,0,1,0,0,1,0,0.00,Matches
780,Nicolás González,es ESP,MF,Manchester City,eng Premier League,23-285,2002,3.9,9,2.29,8,0,0,1,0,0,2,0.51,Matches
781,Nicolás González,ar ARG,"MF,DF",Juventus,it Serie A,27-192,1998,0.2,2,9.47,1,0,0,0,1,0,0,0.00,Matches
782,Nicolás González,ar ARG,MF,Atlético Madrid,es La Liga,27-192,1998,4.0,18,4.53,11,0,3,3,1,0,1,0.25,Matches
783,Urko González,es ESP,MF,Espanyol,es La Liga,24-209,2001,3.6,5,1.39,4,0,0,0,1,0,0,0.00,Matches
784,Urko González,es ESP,MF,Real Sociedad,es La Liga,24-209,2001,0.1,1,8.18,1,0,0,0,0,0,0,0.00,Matches
785,Anthony Gordon,eng ENG,FW,Newcastle Utd,eng Premier League,24-233,2001,3.0,10,3.35,7,0,2,0,1,0,1,0.33,Matches
786,Leon Goretzka,de GER,MF,Bayern Munich,de Bundesliga,30-251,1995,3.4,9,2.67,6,0,1,0,0,2,2,0.59,Matches
787,Andoni Gorosabel,es ESP,DF,Athletic Club,es La Liga,29-072,1996,0.8,4,5.22,4,0,0,0,0,0,0,0.00,Matches
788,Jon Gorrotxategi,es ESP,MF,Real Sociedad,es La Liga,23-255,2002,5.7,9,1.57,7,0,0,1,1,0,1,0.17,Matches
789,Alimami Gory,ml MLI,"FW,MF",Paris FC,fr Ligue 1,29-046,1996,1.5,2,1.36,2,0,0,0,0,0,0,0.00,Matches
790,Robin Gosens,de GER,DF,Fiorentina,it Serie A,31-102,1994,5.8,12,2.05,8,1,0,2,1,0,1,0.17,Matches
791,Mikel Goti,es ESP,MF,Real Sociedad,es La Liga,23-145,2002,0.6,2,3.21,1,0,0,1,0,0,1,1.61,Matches
792,Mario Götze,de GER,"MF,FW",Eint Frankfurt,de Bundesliga,33-134,1992,0.7,0,0.00,0,0,0,0,0,0,0,0.00,Matches
793,Amine Gouiri,dz ALG,"FW,MF",Marseille,fr Ligue 1,25-241,2000,4.2,14,3.33,5,7,1,1,0,0,3,0.71,Matches
794,Tiago Gouveia,pt POR,DF,Nice,fr Ligue 1,24-119,2001,0.9,3,3.46,3,0,0,0,0,0,1,1.15,Matches
795,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,de Bundesliga,34-097,1991,3.7,5,1.34,5,0,0,0,0,0,0,0.00,Matches
796,Kamil Grabara,pl POL,GK,Wolfsburg,de Bundesliga,26-280,1999,6.0,1,0.17,1,0,0,0,0,0,0,0.00,Matches
797,Jonathan Gradit,fr FRA,DF,Lens,fr Ligue 1,32-325,1992,4.0,6,1.50,5,1,0,0,0,0,0,0.00,Matches
798,Alberto Grassi,it ITA,MF,Cremonese,it Serie A,30-222,1995,4.1,4,0.98,3,0,0,0,1,0,2,0.49,Matches
799,Ryan Gravenberch,nl NED,"MF,DF",Liverpool,eng Premier League,23-152,2002,6.0,25,4.17,19,0,1,3,1,1,2,0.33,Matches
800,Archie Gray,eng ENG,MF,Tottenham,eng Premier League,19-217,2006,0.8,2,2.50,2,0,0,0,0,0,0,0.00,Matches
801,Jack Grealish,eng ENG,FW,Everton,eng Premier League,30-035,1995,6.2,30,4.86,26,0,1,0,2,1,6,0.97,Matches
802,Mason Greenwood,eng ENG,"FW,MF",Marseille,fr Ligue 1,24-014,2001,5.8,34,5.82,20,5,4,4,1,0,4,0.68,Matches
803,Dominik Greif,sk SVK,GK,Lyon,fr Ligue 1,28-192,1997,3.0,0,0.00,0,0,0,0,0,0,0,0.00,Matches
804,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,es La Liga,34-208,1991,3.5,10,2.87,6,4,0,0,0,0,0,0.00,Matches
805,Vincenzo Grifo,it ITA,FW,Freiburg,de Bundesliga,32-191,1993,4.6,16,3.49,12,4,0,0,0,0,1,0.22,Matches
806,Álex Grimaldo,es ESP,DF,Leverkusen,de Bundesliga,30-025,1995,5.5,16,2.91,9,3,1,0,3,0,3,0.55,Matches
807,Pascal Groß,de GER,MF,Dortmund,de Bundesliga,34-122,1991,2.0,8,4.02,7,0,1,0,0,0,1,0.50,Matches
808,Brajan Gruda,de GER,"MF,FW",Brighton,eng Premier League,21-137,2004,2.5,10,4.04,6,0,3,0,1,0,2,0.81,Matches
809,Ilia Gruev,bg BUL,MF,Leeds United,eng Premier League,25-162,2000,2.2,0,0.00,0,0,0,0,0,0,0,0.00,Matches
810,Marco Grüll,at AUT,FW,Werder Bremen,de Bundesliga,27-101,1998,4.3,12,2.79,8,0,0,2,1,1,3,0.70,Matches
811,Albert Grønbaek,dk DEN,FW,Genoa,it Serie A,24-145,2001,0.7,4,6.10,3,0,1,0,0,0,0,0.00,Matches
812,Nemanja Gudelj,rs SRB,MF,Sevilla,es La Liga,33-333,1991,4.9,4,0.82,3,0,1,0,0,0,1,0.21,Matches
813,Gabriel Gudmundsson,se SWE,DF,Leeds United,eng Premier League,26-169,1999,6.7,10,1.48,9,0,0,0,0,1,0,0.00,Matches
814,Gonçalo Guedes,pt POR,"MF,FW",Real Sociedad,es La Liga,28-320,1996,3.0,9,3.02,6,1,2,0,0,0,0,0.00,Matches
815,Marc Guéhi,eng ENG,DF,Crystal Palace,eng Premier League,25-094,2000,7.0,12,1.71,9,2,0,1,0,0,3,0.43,Matches
816,Mattéo Guendouzi,fr FRA,MF,Lazio,it Serie A,26-184,1999,3.9,5,1.29,5,0,0,0,0,0,0,0.00,Matches
817,Javier Guerra,es ESP,MF,Valencia,es La Liga,22-287,2003,5.3,10,1.90,7,2,1,0,0,0,2,0.38,Matches
818,Raphaël Guerreiro,pt POR,"MF,DF",Bayern Munich,de Bundesliga,31-297,1993,0.8,6,7.50,6,0,0,0,0,0,1,1.25,Matches
819,Daniel Guerrero,es ESP,MF,Betis,es La Liga,20-081,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,Matches
820,Ismaël Guerti,fr FRA,MF,Metz,fr Ligue 1,21-077,2004,0.2,0,0.00,0,0,0,0,0,0,0,0.00,Matches
821,Evann Guessand,ci CIV,"FW,MF",Aston Villa,eng Premier League,24-106,2001,3.1,6,1.90,4,0,0,0,2,0,0,0.00,Matches
822,Ander Guevara,es ESP,MF,Alavés,es La Liga,28-100,1997,2.0,1,0.51,1,0,0,0,0,0,0,0.00,Matches
823,Idrissa Guèye,sn SEN,FW,Udinese,it Serie A,19-029,2006,0.2,0,0.00,0,0,0,0,0,0,0,0.00,Matches
824,Idrissa Guèye,sn SEN,FW,Metz,fr Ligue 1,19-029,2006,1.5,0,0.00,0,0,0,0,0,0,0,0.00,Matches
825,Pape Gueye,sn SEN,MF,Villarreal,es La Liga,26-264,1999,6.4,24,3.73,21,0,0,1,2,0,4,0.62,Matches
826,Morgan Guilavogui,gn GUI,"MF,FW",Lens,fr Ligue 1,27-219,1998,2.5,8,3.19,6,0,1,1,0,0,0,0.00,Matches
827,Luis Guilherme,br BRA,"FW,MF",West Ham,eng Premier League,19-248,2006,0.6,0,0.00,0,0,0,0,0,0,0,0.00,Matches
828,Bruno Guimarães,br BRA,MF,Newcastle Utd,eng Premier League,27-333,1997,6.0,19,3.17,13,0,1,0,3,2,4,0.67,Matches
829,Daouda Guindo,ml MLI,"FW,DF",Brest,fr Ligue 1,23-001,2002,0.3,0,0.00,0,0,0,0,0,0,0,0.00,Matches
830,Bahereba Guirassy,fr FRA,"MF,FW",Nantes,fr Ligue 1,19-047,2006,2.6,3,1.17,2,0,1,0,0,0,1,0.39,Matches
831,Serhou Guirassy,gn GUI,FW,Dortmund,de Bundesliga,29-217,1996,4.8,6,1.24,4,0,1,1,0,0,1,0.21,Matches
832,Marc Guiu,es ESP,FW,Sunderland,eng Premier League,19-284,2006,0.2,2,12.00,2,0,0,0,0,0,0,0.00,Matches
833,Marc Guiu,es ESP,FW,Chelsea,eng Premier League,19-284,2006,0.2,0,0.00,0,0,0,0,0,0,0,0.00,Matches
834,Péter Gulácsi,hu HUN,GK,RB Leipzig,de Bundesliga,35-162,1990,6.0,0,0.00,0,0,0,0,0,0,0,0.00,Matches
835,Arda Güler,tr TUR,"MF,FW",Real Madrid,es La Liga,20-232,2005,6.2,36,5.78,26,7,1,1,0,1,5,0.80,Matches
836,Gerard Gumbau,es ESP,"MF,FW",Rayo Vallecano,es La Liga,30-301,1994,0.7,0,0.00,0,0,0,0,0,0,0,0.00,Matches
837,Christian Günter,de GER,DF,Freiburg,de Bundesliga,32-229,1993,2.9,10,3.46,4,6,0,0,0,0,1,0.35,Matches
838,Jon Guridi,es ESP,"MF,FW",Alavés,es La Liga,30-229,1995,3.2,6,1.86,4,0,1,0,0,1,0,0.00,Matches
839,Gorka Guruzeta,es ESP,"FW,MF",Athletic Club,es La Liga,29-033,1996,3.5,11,3.17,4,1,0,4,2,0,0,0.00,Matches
840,Malo Gusto,fr FRA,"DF,MF",Chelsea,eng Premier League,22-149,2003,3.5,9,2.58,8,0,0,0,0,1,2,0.57,Matches
841,Miguel Gutiérrez,es ESP,DF,Napoli,it Serie A,24-080,2001,1.1,5,4.55,5,0,0,0,0,0,0,0.00,Matches
842,Albert Guðmundsson,is ISL,MF,Fiorentina,it Serie A,28-122,1997,3.0,13,4.32,11,0,0,1,1,0,1,0.33,Matches
843,Joško Gvardiol,hr CRO,DF,Manchester City,eng Premier League,23-265,2002,3.8,4,1.06,4,0,0,0,0,0,2,0.53,Matches
844,Viktor Gyökeres,se SWE,FW,Arsenal,eng Premier League,27-133,1998,6.4,13,2.03,8,0,1,3,1,0,1,0.16,Matches
845,Erling Haaland,no NOR,FW,Manchester City,eng Premier League,25-086,2000,6.6,12,1.82,8,0,2,2,0,0,2,0.30,Matches
846,Janik Haberer,de GER,MF,Union Berlin,de Bundesliga,31-196,1994,4.2,4,0.94,1,1,0,2,0,0,0,0.00,Matches
847,Robin Hack,de GER,"FW,MF",Gladbach,de Bundesliga,27-049,1998,2.7,14,5.27,11,1,2,0,0,0,0,0.00,Matches
848,Albian Hajdari,xk KVX,DF,Hoffenheim,de Bundesliga,22-150,2003,3.1,2,0.65,2,0,0,0,0,0,0,0.00,Matches
849,Achraf Hakimi,ma MAR,DF,Paris S-G,fr Ligue 1,26-345,1998,5.3,14,2.64,12,0,1,0,1,0,2,0.38,Matches
850,Lewis Hall,eng ENG,DF,Newcastle Utd,eng Premier League,21-037,2004,1.5,1,0.67,1,0,0,0,0,0,0,0.00,Matches
851,Pierre-Yves Hamel,fr FRA,FW,Paris FC,fr Ligue 1,31-254,1994,0.9,0,0.00,0,0,0,0,0,0,0,0.00,Matches
852,Andreas Hanche-Olsen,no NOR,DF,Mainz 05,de Bundesliga,28-271,1997,4.7,1,0.21,0,0,0,1,0,0,0,0.00,Matches
853,Dávid Hancko,sk SVK,DF,Atlético Madrid,es La Liga,27-306,1997,6.8,12,1.77,9,1,0,1,0,1,2,0.30,Matches
854,Florent Hanin,dz ALG,DF,Angers,fr Ligue 1,35-253,1990,2.2,1,0.45,1,0,0,0,0,0,0,0.00,Matches
855,Isak Hansen-Aarøen,no NOR,FW,Werder Bremen,de Bundesliga,21-054,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,Matches
856,Conrad Harder,dk DEN,FW,RB Leipzig,de Bundesliga,20-191,2005,0.6,3,5.40,3,0,0,0,0,0,0,0.00,Matches
857,Jack Harrison,eng ENG,"FW,DF",Leeds United,eng Premier League,28-329,1996,1.5,2,1.32,2,0,0,0,0,0,0,0.00,Matches
858,Abdou Harroui,nl NED,MF,Hellas Verona,it Serie A,27-275,1998,0.8,2,2.57,1,0,0,0,0,1,0,0.00,Matches
859,Quilindschy Hartman,nl NED,DF,Burnley,eng Premier League,23-335,2001,7.0,13,1.87,8,5,0,0,0,0,3,0.43,Matches
860,Haissem Hassan,fr FRA,"FW,MF",Oviedo,es La Liga,23-249,2002,6.0,15,2.51,10,0,2,2,0,1,2,0.33,Matches
861,Hans Hateboer,nl NED,DF,Rennes,fr Ligue 1,31-279,1994,0.2,0,0.00,0,0,0,0,0,0,0,0.00,Matches
862,Jorrel Hato,nl NED,DF,Chelsea,eng Premier League,19-222,2006,1.9,0,0.00,0,0,0,0,0,0,0,0.00,Matches
863,Kai Havertz,de GER,FW,Arsenal,eng Premier League,26-126,1999,0.3,3,8.71,2,0,0,0,1,0,0,0.00,Matches
864,Ayden Heaven,eng ENG,DF,Manchester Utd,eng Premier League,19-023,2006,0.0,0,0.00,0,0,0,0,0,0,0,0.00,Matches
865,Jan Paul van Hecke,nl NED,DF,Brighton,eng Premier League,25-129,2000,7.0,6,0.86,4,0,0,2,0,0,0,0.00,Matches
866,Hwang Hee-chan,kr KOR,FW,Wolves,eng Premier League,29-262,1996,3.1,7,2.27,5,1,0,0,1,0,0,0.00,Matches
867,Torbjørn Heggem,no NOR,DF,Bologna,it Serie A,26-276,1999,4.9,4,0.81,4,0,0,0,0,0,1,0.20,Matches
868,Gauthier Hein,fr FRA,MF,Metz,fr Ligue 1,29-069,1996,5.9,21,3.57,15,4,1,0,0,1,1,0.17,Matches
869,Dominique Heintz,de GER,DF,Köln,de Bundesliga,32-061,1993,0.8,2,2.54,2,0,0,0,0,0,0,0.00,Matches
870,Dean Henderson,eng ENG,GK,Crystal Palace,eng Premier League,28-217,1997,7.0,1,0.14,1,0,0,0,0,0,0,0.00,Matches
871,Jordan Henderson,eng ENG,MF,Brentford,eng Premier League,35-120,1990,5.3,8,1.51,8,0,0,0,0,0,2,0.38,Matches
872,Ramon Hendriks,nl NED,DF,Stuttgart,de Bundesliga,24-089,2001,2.0,2,0.99,1,1,0,0,0,0,0,0.00,Matches
873,Luis Henrique,br BRA,DF,Inter,it Serie A,23-305,2001,1.6,5,3.19,4,0,0,1,0,0,0,0.00,Matches
874,Rico Henry,eng ENG,DF,Brentford,eng Premier League,28-099,1997,1.9,3,1.56,2,0,1,0,0,0,0,0.00,Matches
875,Mads Hermansen,dk DEN,GK,West Ham,eng Premier League,25-096,2000,4.0,0,0.00,0,0,0,0,0,0,0,0.00,Matches
876,Mario Hermoso,es ESP,DF,Roma,it Serie A,30-119,1995,3.1,5,1.60,5,0,0,0,0,0,0,0.00,Matches
877,Lucas Hernández,fr FRA,DF,Paris S-G,fr Ligue 1,29-243,1996,3.4,6,1.76,4,1,0,0,1,0,1,0.29,Matches
878,Jorge Herrando,es ESP,DF,Osasuna,es La Liga,24-229,2001,2.2,2,0.93,1,0,0,1,0,0,1,0.46,Matches
879,Sergio Herrera,es ESP,GK,Osasuna,es La Liga,32-132,1993,8.0,1,0.12,1,0,0,0,0,0,0,0.00,Matches
880,Yangel Herrera,ve VEN,MF,Girona,es La Liga,27-274,1998,1.2,0,0.00,0,0,0,0,0,0,0,0.00,Matches
881,Charles Herrmann,de GER,MF,Gladbach,de Bundesliga,19-267,2006,0.1,1,18.00,0,1,0,0,0,0,1,18.00,Matches
882,Daniel Heuer Fernandes,pt POR,GK,Hamburger SV,de Bundesliga,32-336,1992,6.0,1,0.17,0,1,0,0,0,0,1,0.17,Matches
883,Aaron Hickey,sct SCO,DF,Brentford,eng Premier League,23-127,2002,2.1,2,0.96,1,1,0,0,0,0,0,0.00,Matches
884,Santiago Hidalgo,ar ARG,FW,Toulouse,fr Ligue 1,20-240,2005,1.3,2,1.50,2,0,0,0,0,0,1,0.75,Matches
885,Isak Hien,se SWE,DF,Atalanta,it Serie A,26-275,1999,4.3,3,0.70,2,0,0,0,0,1,2,0.47,Matches
886,Omar El Hilali,ma MAR,DF,Espanyol,es La Liga,22-033,2003,7.6,12,1.58,10,2,0,0,0,0,1,0.13,Matches
887,James Hill,eng ENG,DF,Bournemouth,eng Premier League,23-278,2002,2.9,4,1.38,3,1,0,0,0,0,0,0.00,Matches
888,Piero Hincapié,ec ECU,DF,Leverkusen,de Bundesliga,23-279,2002,1.0,0,0.00,0,0,0,0,0,0,0,0.00,Matches
889,Jack Hinshelwood,eng ENG,MF,Brighton,eng Premier League,20-187,2005,1.2,0,0.00,0,0,0,0,0,0,0,0.00,Matches
890,Ki-Jana Hoever,nl NED,MF,Wolves,eng Premier League,23-270,2002,1.2,2,1.70,2,0,0,0,0,0,0,0.00,Matches
891,Nicolas Höfler,de GER,MF,Freiburg,de Bundesliga,35-220,1990,0.3,0,0.00,0,0,0,0,0,0,0,0.00,Matches
892,Jonas Hofmann,de GER,"MF,FW",Leverkusen,de Bundesliga,33-093,1992,0.4,1,2.73,1,0,0,0,0,0,0,0.00,Matches
893,Malthe Hojholt,dk DEN,MF,Pisa,it Serie A,24-182,2001,0.5,0,0.00,0,0,0,0,0,0,0,0.00,Matches
894,Lucas Höler,de GER,"FW,MF",Freiburg,de Bundesliga,31-097,1994,4.4,7,1.60,4,0,0,2,1,0,0,0.00,Matches
895,Benedict Hollerbach,de GER,"FW,MF",Mainz 05,de Bundesliga,24-151,2001,0.8,1,1.20,1,0,0,0,0,0,0,0.00,Matches
896,Emil Holm,se SWE,DF,Bologna,it Serie A,25-155,2000,0.9,1,1.10,1,0,0,0,0,0,1,1.10,Matches
897,Franck Honorat,fr FRA,"FW,MF",Gladbach,de Bundesliga,29-065,1996,3.0,17,5.67,12,4,0,0,0,1,0,0.00,Matches
898,Mathias Honsak,at AUT,"FW,MF",Heidenheim,de Bundesliga,28-299,1996,1.8,1,0.55,0,0,0,1,0,0,0,0.00,Matches
899,Ali Houary,ma MAR,MF,Elche,es La Liga,20-071,2005,1.4,0,0.00,0,0,0,0,0,0,0,0.00,Matches
900,Andreas Hountondji,bj BEN,FW,St. Pauli,de Bundesliga,23-096,2002,3.4,7,2.05,4,0,1,2,0,0,1,0.29,Matches
901,Lukáš Hrádecký,fi FIN,GK,Monaco,fr Ligue 1,35-325,1989,2.9,0,0.00,0,0,0,0,0,0,0,0.00,Matches
