Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
159,Folarin Balogun,us USA,FW,Monaco,fr Ligue 1,24-104,2001,3.7,53,79,67.1,629,89,1,0.4,0.2,+0.6,2,2,1,0,5,Matches
160,Aladji Bamba,fr FRA,MF,Monaco,fr Ligue 1,19-093,2006,1.4,108,117,92.3,1708,414,0,0.0,0.2,0.0,0,11,1,0,9,Matches
161,Mohamed Bamba,ci CIV,FW,Lorient,fr Ligue 1,23-309,2001,3.7,40,58,69.0,629,66,1,0.8,0.5,+0.2,2,1,1,0,3,Matches
162,Lameck Banda,zm ZAM,"FW,MF",Lecce,it Serie A,24-259,2001,1.1,17,27,63.0,222,28,0,0.1,0.1,-0.1,1,0,2,0,2,Matches
163,Noahkai Banks,us USA,DF,Augsburg,de Bundesliga,18-318,2006,1.3,66,75,88.0,1275,394,0,0.0,0.0,0.0,0,10,0,0,8,Matches
164,Ezechiel Banzuzi,nl NED,MF,RB Leipzig,de Bundesliga,20-241,2005,2.6,78,101,77.2,1085,334,1,0.2,0.1,+0.8,3,5,1,0,8,Matches
165,Tommaso Barbieri,it ITA,DF,Cremonese,it Serie A,23-050,2002,0.2,2,4,50.0,19,0,0,0.0,0.0,0.0,1,0,0,0,0,Matches
166,Valentín Barco,ar ARG,"MF,DF",Strasbourg,fr Ligue 1,21-084,2004,6.3,334,404,82.7,5411,1744,1,1.8,1.7,-0.8,8,25,15,1,45,Matches
167,Bradley Barcola,fr FRA,FW,Paris S-G,fr Ligue 1,23-043,2002,4.5,138,161,85.7,1948,386,0,0.7,0.8,-0.7,8,6,8,0,15,Matches
168,Melvin Bard,fr FRA,DF,Nice,fr Ligue 1,24-343,2000,6.5,290,374,77.5,4890,1505,0,0.4,0.5,-0.4,6,30,9,8,29,Matches
169,Roony Bardghji,se SWE,FW,Barcelona,es La Liga,19-334,2005,1.5,62,75,82.7,1002,179,0,0.3,0.3,-0.3,4,1,3,1,6,Matches
170,Nicolò Barella,it ITA,MF,Inter,it Serie A,28-250,1997,5.3,350,421,83.1,6382,1795,1,1.0,1.2,0.0,11,42,16,2,49,Matches
171,Kike Barja,es ESP,"MF,FW",Osasuna,es La Liga,28-197,1997,0.3,6,16,37.5,90,4,0,0.1,0.0,-0.1,1,1,0,0,0,Matches
172,Ross Barkley,eng ENG,MF,Aston Villa,eng Premier League,31-314,1993,0.1,2,2,100.0,36,3,0,0.0,0.0,0.0,0,0,0,0,1,Matches
173,Harvey Barnes,eng ENG,"FW,MF",Newcastle Utd,eng Premier League,27-310,1997,3.5,71,95,74.7,1076,363,0,0.7,0.8,-0.7,5,6,8,3,16,Matches
174,Ander Barrenetxea,es ESP,"MF,FW",Real Sociedad,es La Liga,23-292,2001,7.2,223,301,74.1,3719,1105,3,2.8,2.6,+0.2,20,10,13,3,33,Matches
175,Pablo Barrios,es ESP,MF,Atlético Madrid,es La Liga,22-122,2003,7.2,377,451,83.6,5884,1549,0,0.2,0.4,-0.2,5,48,11,3,53,Matches
176,Thierno Barry,fr FRA,FW,Everton,eng Premier League,22-359,2002,2.3,27,41,65.9,328,27,0,0.0,0.0,0.0,1,0,0,0,2,Matches
177,Davide Bartesaghi,it ITA,DF,Milan,it Serie A,19-290,2005,1.4,41,51,80.4,583,101,0,0.0,0.0,0.0,0,3,0,0,2,Matches
178,Marc Bartra,es ESP,DF,Betis,es La Liga,34-273,1991,4.5,198,226,87.6,4132,1439,0,0.0,0.0,0.0,1,14,0,0,8,Matches
179,Federico Baschirotto,it ITA,DF,Cremonese,it Serie A,29-025,1996,6.0,229,260,88.1,4412,1548,0,0.0,0.0,0.0,0,6,0,0,9,Matches
180,Toma Bašić,hr CRO,MF,Lazio,it Serie A,28-324,1996,1.7,41,52,78.8,670,130,1,0.2,0.0,+0.8,1,5,0,0,2,Matches
181,Calvin Bassey,ng NGA,DF,Fulham,eng Premier League,25-288,1999,7.0,377,428,88.1,6800,2363,0,0.0,0.1,0.0,1,32,2,0,19,Matches
182,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,26-185,1999,4.6,349,411,84.9,6988,2062,2,0.4,0.7,+1.6,4,38,11,4,34,Matches
183,Augusto Batalla,ar ARG,GK,Rayo Vallecano,es La Liga,29-168,1996,8.0,202,303,66.7,6228,4997,0,0.0,0.0,0.0,1,11,2,0,0,Matches
184,Michy Batshuayi,be BEL,FW,Eint Frankfurt,de Bundesliga,32-013,1993,0.6,13,17,76.5,197,47,0,0.0,0.1,0.0,0,2,0,0,0,Matches
185,Martin Baturina,hr CRO,"FW,MF",Como,it Serie A,22-241,2003,0.9,26,31,83.9,394,112,0,0.2,0.3,-0.2,4,0,0,0,0,Matches
186,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,35-135,1990,6.0,144,196,73.5,3821,2897,0,0.0,0.0,0.0,0,11,0,0,1,Matches
187,Christoph Baumgartner,at AUT,MF,RB Leipzig,de Bundesliga,26-075,1999,5.1,122,160,76.3,1876,526,0,0.5,0.4,-0.5,8,9,7,0,23,Matches
188,Altay Bayındır,tr TUR,GK,Manchester Utd,eng Premier League,27-184,1998,6.0,122,192,63.5,3438,2646,0,0.2,0.0,-0.2,1,8,1,0,0,Matches
189,Vakoun Bayo,ci CIV,FW,Udinese,it Serie A,28-278,1997,1.2,23,35,65.7,324,45,0,0.1,0.0,-0.1,1,2,1,0,2,Matches
190,Ihlas Bebou,tg TOG,FW,Hoffenheim,de Bundesliga,31-175,1994,0.5,4,5,80.0,61,22,0,0.6,0.2,-0.6,1,1,0,0,1,Matches
191,Samu Becerra,es ESP,"DF,MF",Rayo Vallecano,es La Liga,19-287,2006,0.1,12,14,85.7,157,46,0,0.0,0.1,0.0,1,0,1,1,0,Matches
192,Adrian Beck,de GER,"MF,FW",Heidenheim,de Bundesliga,28-128,1997,1.6,56,66,84.8,855,132,0,0.1,0.2,-0.1,3,1,3,0,9,Matches
193,Sheraldo Becker,sr SUR,MF,Osasuna,es La Liga,30-248,1995,0.9,14,24,58.3,283,126,0,0.3,0.1,-0.3,2,2,2,1,2,Matches
194,Donny van de Beek,nl NED,MF,Girona,es La Liga,28-180,1997,0.5,13,14,92.9,198,47,0,0.0,0.1,0.0,0,2,0,0,2,Matches
195,Maximilian Beier,de GER,"MF,FW",Dortmund,de Bundesliga,22-363,2002,4.2,80,111,72.1,1079,183,1,0.6,1.1,+0.4,2,0,7,0,7,Matches
196,Ismael Bekhoucha,ma MAR,DF,Getafe,es La Liga,20-329,2004,1.2,14,24,58.3,263,142,1,1.0,0.0,0.0,1,2,0,0,2,Matches
197,Reda Belahyane,ma MAR,MF,Lazio,it Serie A,21-136,2004,1.7,55,63,87.3,746,165,1,1.1,0.7,-0.1,3,6,2,0,6,Matches
198,Rafik Belghali,dz ALG,"DF,FW",Hellas Verona,it Serie A,23-130,2002,4.3,93,123,75.6,1392,469,0,0.4,0.7,-0.4,8,6,4,2,10,Matches
199,Haris Belkebla,dz ALG,MF,Angers,fr Ligue 1,31-260,1994,6.9,214,237,90.3,3493,815,0,0.0,0.1,0.0,0,11,1,0,14,Matches
200,Yassin Belkhdim,fr FRA,MF,Angers,fr Ligue 1,23-243,2002,6.7,207,250,82.8,3486,1064,1,0.8,0.6,+0.2,6,14,4,2,22,Matches
201,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,34-052,1991,2.0,70,95,73.7,1365,594,0,0.3,0.3,-0.3,2,6,0,0,6,Matches
202,Armel Bella Kotchap,de GER,DF,Hellas Verona,it Serie A,23-308,2001,0.8,36,39,92.3,579,247,0,0.1,0.0,-0.1,1,1,0,0,3,Matches
203,Raoul Bellanova,it ITA,DF,Atalanta,it Serie A,25-151,2000,4.9,164,210,78.1,2664,689,0,0.7,0.6,-0.7,10,4,7,4,12,Matches
204,Jean-Ricner Bellegarde,ht HAI,"MF,FW",Wolves,eng Premier League,27-110,1998,2.8,76,101,75.2,1431,357,0,0.3,0.2,-0.3,3,2,6,0,17,Matches
205,Héctor Bellerín,es ESP,DF,Betis,es La Liga,30-210,1995,6.9,321,382,84.0,4940,1912,1,1.0,1.0,0.0,9,24,8,3,35,Matches
206,Jobe Bellingham,eng ENG,MF,Dortmund,de Bundesliga,20-022,2005,2.1,113,132,85.6,1880,423,0,0.2,0.3,-0.2,2,13,2,0,17,Matches
207,Jude Bellingham,eng ENG,MF,Real Madrid,es La Liga,22-108,2003,1.3,74,83,89.2,1327,276,0,0.2,0.2,-0.2,3,8,2,0,8,Matches
208,Jeanuël Belocian,fr FRA,MF,Leverkusen,de Bundesliga,20-240,2005,0.0,0,1,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
209,Andrea Belotti,it ITA,FW,Cagliari,it Serie A,31-299,1993,2.1,23,31,74.2,339,54,0,0.0,0.0,0.0,1,2,1,0,3,Matches
210,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,26-254,1999,2.4,106,118,89.8,1712,464,0,0.1,0.1,-0.1,1,14,1,0,13,Matches
211,Lucas Beltrán,ar ARG,FW,Valencia,es La Liga,24-200,2001,1.9,38,50,76.0,465,99,0,0.2,0.2,-0.2,2,3,0,0,4,Matches
212,Eliesse Ben Seghir,ma MAR,"MF,FW",Monaco,fr Ligue 1,20-241,2005,0.5,19,26,73.1,281,80,0,0.0,0.0,0.0,0,1,2,0,2,Matches
213,Eliesse Ben Seghir,ma MAR,MF,Leverkusen,de Bundesliga,20-241,2005,1.4,54,66,81.8,724,130,0,0.3,0.4,-0.3,3,1,2,1,4,Matches
214,Carlos Benavídez,uy URU,MF,Alavés,es La Liga,27-199,1998,0.1,4,5,80.0,42,0,0,0.0,0.0,0.0,1,0,0,0,0,Matches
215,Adrian Benedyczak,pl POL,"MF,DF",Parma,it Serie A,24-325,2000,0.8,10,19,52.6,136,54,0,0.1,0.0,-0.1,1,0,0,0,0,Matches
216,Yassine Benhattab,fr FRA,"MF,FW",Nantes,fr Ligue 1,22-331,2002,3.8,77,115,67.0,1173,315,0,0.6,0.6,-0.6,5,2,3,2,7,Matches
217,Iker Benito,es ESP,"FW,DF",Osasuna,es La Liga,23-066,2002,1.1,44,56,78.6,712,166,0,0.1,0.4,-0.1,1,0,3,3,1,Matches
218,Ramy Bensebaini,dz ALG,DF,Dortmund,de Bundesliga,30-182,1995,6.0,463,513,90.3,8612,2714,0,0.2,1.2,-0.2,3,57,17,2,76,Matches
219,Nabil Bentaleb,dz ALG,MF,Lille,fr Ligue 1,30-325,1994,2.1,144,174,82.8,2875,1101,0,0.2,0.5,-0.2,2,24,3,0,20,Matches
220,Rodrigo Bentancur,uy URU,MF,Tottenham,eng Premier League,28-112,1997,4.6,206,237,86.9,3510,772,0,0.2,0.4,-0.2,3,19,3,0,21,Matches
221,Lucas Beraldo,br BRA,DF,Paris S-G,fr Ligue 1,21-325,2003,4.8,424,440,96.4,7017,3020,0,0.0,0.1,0.0,0,22,0,0,17,Matches
222,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,31-075,1994,4.9,115,145,79.3,1832,465,2,0.8,0.7,+1.2,4,8,6,0,22,Matches
223,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,35-247,1990,7.5,442,523,84.5,7190,3103,0,0.6,0.4,-0.6,4,51,5,3,58,Matches
224,Álex Berenguer,es ESP,"FW,MF",Athletic Club,es La Liga,30-103,1995,4.8,159,220,72.3,2617,813,0,1.2,1.5,-1.2,12,7,11,4,18,Matches
225,Sander Berge,no NOR,MF,Fulham,eng Premier League,27-243,1998,6.6,266,305,87.2,4420,1144,0,0.3,0.3,-0.3,2,20,4,1,29,Matches
226,Lucas Bergvall,se SWE,MF,Tottenham,eng Premier League,19-255,2006,4.1,101,143,70.6,1736,489,1,0.3,0.2,+0.7,2,13,4,1,17,Matches
227,Medon Berisha,al ALB,MF,Lecce,it Serie A,21-359,2003,2.9,78,120,65.0,1517,421,1,0.4,0.4,+0.6,4,9,1,0,16,Matches
228,Anthony Bermont,fr FRA,"DF,MF",Lens,fr Ligue 1,20-247,2005,0.5,27,37,73.0,425,129,0,0.0,0.1,0.0,0,2,4,0,7,Matches
229,Adrian Bernabe,es ESP,MF,Parma,it Serie A,24-142,2001,5.6,231,281,82.2,4355,1287,0,0.7,0.6,-0.7,8,34,3,0,36,Matches
230,Marc Bernal,es ESP,MF,Barcelona,es La Liga,18-142,2007,0.1,10,12,83.3,131,29,1,0.6,0.2,+0.4,1,2,0,0,1,Matches
231,Federico Bernardeschi,it ITA,"MF,FW",Bologna,it Serie A,31-241,1994,2.0,78,91,85.7,1503,561,0,1.2,0.6,-1.2,10,11,10,4,17,Matches
232,Bernardo,br BRA,DF,Hoffenheim,de Bundesliga,30-154,1995,5.9,278,357,77.9,4384,1947,0,0.1,0.1,-0.1,3,31,3,0,42,Matches
233,Lorenzo Bernasconi,it ITA,DF,Atalanta,it Serie A,21-333,2003,1.1,47,60,78.3,716,242,0,0.0,0.0,0.0,0,1,1,0,2,Matches
234,Antoine Bernede,fr FRA,MF,Hellas Verona,it Serie A,26-142,1999,5.5,138,186,74.2,2226,715,0,0.2,0.2,-0.2,6,19,3,0,21,Matches
235,Nicolò Bertola,it ITA,DF,Udinese,it Serie A,22-206,2003,2.6,120,144,83.3,2284,732,0,0.0,0.1,0.0,2,13,1,0,12,Matches
236,Jan-Niklas Beste,de GER,FW,Freiburg,de Bundesliga,26-284,1999,3.5,61,96,63.5,1055,339,0,0.3,0.3,-0.3,3,7,1,0,6,Matches
237,Beto,gw GNB,FW,Everton,eng Premier League,27-257,1998,4.7,32,55,58.2,361,43,0,0.2,0.1,-0.2,2,4,0,0,2,Matches
238,Sam Beukema,nl NED,DF,Napoli,it Serie A,26-332,1998,3.0,195,207,94.2,3459,1123,0,0.0,0.0,0.0,0,14,0,0,14,Matches
239,Matteo Bianchetti,it ITA,DF,Cremonese,it Serie A,32-212,1993,5.4,214,268,79.9,3778,1496,0,0.0,0.0,0.0,0,10,1,0,9,Matches
240,Mika Biereth,dk DEN,"FW,MF",Monaco,fr Ligue 1,22-249,2003,4.8,46,77,59.7,685,161,0,0.2,0.5,-0.2,2,1,5,0,7,Matches
241,Pedro Bigas,es ESP,DF,Elche,es La Liga,35-030,1990,6.7,459,515,89.1,7857,2820,1,0.2,0.2,+0.8,3,56,4,2,32,Matches
242,Cristiano Biraghi,it ITA,"DF,MF",Torino,it Serie A,33-044,1992,4.1,117,160,73.1,2270,1056,0,0.4,0.5,-0.4,5,11,7,3,18,Matches
243,Tom Bischof,de GER,"MF,DF",Bayern Munich,de Bundesliga,20-109,2005,1.4,128,137,93.4,1701,479,1,0.3,0.2,+0.7,4,9,2,0,8,Matches
244,Leonardo Bittencourt,de GER,MF,Werder Bremen,de Bundesliga,31-300,1993,1.7,96,116,82.8,1519,435,0,0.2,0.4,-0.2,1,11,0,0,6,Matches
245,Emmanuel Biumla,fr FRA,DF,Angers,fr Ligue 1,20-160,2005,1.5,61,73,83.6,1054,419,0,0.0,0.0,0.0,0,0,0,0,1,Matches
246,Marco Bizot,nl NED,GK,Aston Villa,eng Premier League,34-219,1991,2.0,46,67,68.7,1272,836,0,0.0,0.0,0.0,0,0,0,0,1,Matches
247,Antonio Blanco,es ESP,MF,Alavés,es La Liga,25-084,2000,6.8,356,431,82.6,6282,1949,0,0.2,0.4,-0.2,4,47,3,0,41,Matches
248,Ludovic Blas,fr FRA,"MF,FW",Rennes,fr Ligue 1,27-288,1997,4.1,144,171,84.2,2545,467,0,0.5,0.3,-0.5,6,11,8,1,28,Matches
249,Daley Blind,nl NED,DF,Girona,es La Liga,35-220,1990,6.9,398,448,88.8,7381,2484,0,0.2,0.3,-0.2,4,40,6,1,40,Matches
250,Adam Boayar,ma MAR,MF,Elche,es La Liga,20-002,2005,0.1,9,9,100.0,160,31,0,0.0,0.0,0.0,0,3,1,0,2,Matches
251,Oscar Bobb,no NOR,"FW,MF",Manchester City,eng Premier League,22-095,2003,4.0,143,160,89.4,1967,478,1,0.6,0.8,+0.4,8,5,13,2,15,Matches
252,Ben Bobzien,de GER,FW,Mainz 05,de Bundesliga,22-169,2003,0.1,9,11,81.8,126,15,0,0.0,0.0,0.0,0,2,0,0,1,Matches
253,Arnaud Bodart,be BEL,GK,Lille,fr Ligue 1,27-218,1998,1.0,26,33,78.8,792,614,0,0.0,0.0,0.0,0,2,0,0,0,Matches
254,Sacha Boey,fr FRA,DF,Bayern Munich,de Bundesliga,25-032,2000,3.5,181,221,81.9,2241,532,0,0.1,0.3,-0.1,3,17,1,1,16,Matches
255,Jeremie Boga,ci CIV,"MF,FW",Nice,fr Ligue 1,28-285,1997,3.8,101,128,78.9,1418,292,0,0.4,0.5,-0.4,8,9,5,0,11,Matches
256,Lamare Bogarde,nl NED,MF,Aston Villa,eng Premier League,21-283,2004,3.1,148,157,94.3,2309,541,0,0.0,0.1,0.0,2,14,1,0,8,Matches
257,Jayden Bogle,eng ENG,DF,Leeds United,eng Premier League,25-080,2000,6.8,180,238,75.6,2947,966,0,0.1,0.1,-0.1,2,12,4,2,18,Matches
258,Adama Boiro,es ESP,DF,Athletic Club,es La Liga,23-115,2002,0.5,41,45,91.1,682,117,0,0.0,0.0,0.0,0,3,1,1,6,Matches
259,Morgan Bokelé Mputu,cm CMR,"DF,FW",Metz,fr Ligue 1,21-216,2004,1.5,53,69,76.8,861,241,0,0.1,0.2,-0.1,1,1,1,1,6,Matches
260,Daniel Boloca,ro ROU,MF,Sassuolo,it Serie A,26-297,1998,1.5,53,57,93.0,804,123,0,0.0,0.0,0.0,1,5,0,0,3,Matches
261,Moïse Bombito,ca CAN,DF,Nice,fr Ligue 1,25-199,2000,1.6,54,64,84.4,976,393,0,0.0,0.0,0.0,0,2,0,0,4,Matches
262,Federico Bonazzoli,it ITA,FW,Cremonese,it Serie A,28-147,1997,2.8,62,75,82.7,1023,184,0,0.0,0.0,0.0,0,5,0,0,7,Matches
263,Warren Bondo,fr FRA,MF,Cremonese,it Serie A,22-030,2003,4.8,161,178,90.4,2480,719,0,0.0,0.1,0.0,0,12,2,0,16,Matches
264,Giovanni Bonfanti,it ITA,DF,Pisa,it Serie A,22-271,2003,2.8,70,114,61.4,1358,641,0,0.1,0.1,-0.1,3,3,3,2,4,Matches
265,Victor Boniface,ng NGA,"FW,MF",Werder Bremen,de Bundesliga,24-296,2000,1.0,25,33,75.8,364,81,1,0.3,0.4,+0.7,1,3,1,0,4,Matches
266,Rahim Bonkano,ne NIG,DF,Oviedo,es La Liga,23-287,2002,7.2,267,341,78.3,4356,1480,0,0.3,0.5,-0.3,5,11,11,4,22,Matches
267,Ange-Yoan Bonny,fr FRA,FW,Inter,it Serie A,21-355,2003,1.5,36,42,85.7,494,121,3,1.7,1.0,+1.3,8,1,4,0,6,Matches
268,Gennaro Borrelli,it ITA,FW,Cagliari,it Serie A,25-219,2000,2.3,22,34,64.7,338,79,0,0.2,0.1,-0.2,3,2,1,0,4,Matches
269,Sven Botman,nl NED,DF,Newcastle Utd,eng Premier League,25-276,2000,3.8,164,193,85.0,3083,1311,0,0.2,0.2,-0.2,2,0,0,0,8,Matches
270,Ayyoub Bouaddi,fr FRA,MF,Lille,fr Ligue 1,18-013,2007,5.8,148,184,80.4,2460,588,0,0.2,0.4,-0.2,4,15,1,0,14,Matches
271,Badredine Bouanani,dz ALG,MF,Nice,fr Ligue 1,20-311,2004,1.0,38,52,73.1,464,77,0,0.1,0.3,-0.1,1,0,3,0,3,Matches
272,Badredine Bouanani,dz ALG,FW,Stuttgart,de Bundesliga,20-311,2004,1.6,49,64,76.6,757,138,0,0.1,0.3,-0.1,2,2,1,1,2,Matches
273,Hicham Boudaoui,dz ALG,MF,Nice,fr Ligue 1,26-022,1999,5.8,195,238,81.9,2879,807,2,1.4,1.4,+0.6,8,22,10,2,28,Matches
274,Justin Bourgault,fr FRA,"MF,DF",Brest,fr Ligue 1,20-031,2005,0.2,7,7,100.0,113,51,0,0.0,0.0,0.0,0,1,0,0,0,Matches
275,Jarrod Bowen,eng ENG,"FW,MF",West Ham,eng Premier League,28-299,1996,7.0,119,163,73.0,1758,366,0,0.9,0.5,-0.9,5,7,7,2,15,Matches
276,Lucas Boyé,ar ARG,"FW,MF",Alavés,es La Liga,29-229,1996,3.1,44,63,69.8,522,145,0,0.1,0.1,-0.1,4,4,3,0,5,Matches
277,Enzo Boyomo,cm CMR,DF,Osasuna,es La Liga,24-008,2001,8.0,297,374,79.4,5198,2080,0,0.8,0.7,-0.8,4,20,5,1,29,Matches
278,Domagoj Bradarić,hr CRO,"DF,FW",Hellas Verona,it Serie A,25-309,1999,5.6,152,213,71.4,2361,681,0,1.3,1.1,-1.3,6,7,3,1,9,Matches
279,Conor Bradley,nir NIR,DF,Liverpool,eng Premier League,22-098,2003,2.6,157,182,86.3,2395,550,0,0.0,0.1,0.0,0,14,3,1,12,Matches
280,Bilal Brahimi,dz ALG,FW,Nice,fr Ligue 1,25-215,2000,0.0,3,5,60.0,34,8,0,0.2,0.1,-0.2,1,0,0,0,0,Matches
281,Julian Brandt,de GER,"MF,FW",Dortmund,de Bundesliga,29-166,1996,2.9,105,133,78.9,1543,314,2,1.4,1.6,+0.6,5,7,4,1,9,Matches
282,Lilian Brassier,fr FRA,DF,Rennes,fr Ligue 1,25-347,1999,2.4,154,180,85.6,2987,1107,0,0.0,0.1,0.0,0,17,1,0,18,Matches
283,Iker Bravo,es ESP,FW,Udinese,it Serie A,20-275,2005,1.8,28,39,71.8,445,105,0,0.2,0.2,-0.2,3,1,4,0,7,Matches
284,Josip Brekalo,hr CRO,FW,Oviedo,es La Liga,27-114,1998,3.0,92,126,73.0,1606,502,0,0.5,0.4,-0.5,5,9,2,0,16,Matches
285,Gleison Bremer,br BRA,DF,Juventus,it Serie A,28-211,1997,3.8,169,198,85.4,3441,1116,2,0.1,0.1,+1.9,3,4,0,0,4,Matches
286,Marco Brescianini,it ITA,MF,Atalanta,it Serie A,25-268,2000,0.8,26,34,76.5,381,95,0,0.0,0.0,0.0,0,1,0,0,2,Matches
287,Abel Bretones,es ESP,"DF,MF",Osasuna,es La Liga,25-055,2000,6.0,144,205,70.2,2276,788,0,0.3,0.5,-0.3,7,10,4,4,14,Matches
288,Sascha Britschgi,ch SUI,DF,Parma,it Serie A,19-049,2006,1.5,24,35,68.6,290,79,0,0.0,0.0,0.0,0,2,0,0,0,Matches
289,Brian Brobbey,nl NED,FW,Sunderland,eng Premier League,23-256,2002,0.7,4,8,50.0,45,12,0,0.0,0.0,0.0,0,1,0,0,2,Matches
290,Marius Broholm,no NOR,FW,Lille,fr Ligue 1,20-293,2004,1.0,33,45,73.3,468,94,0,0.1,0.1,-0.1,1,2,0,0,5,Matches
291,Armando Broja,al ALB,FW,Burnley,eng Premier League,24-035,2001,0.5,4,5,80.0,50,9,0,0.0,0.0,0.0,0,0,0,0,0,Matches
292,David Brooks,wls WAL,"FW,MF",Bournemouth,eng Premier League,28-099,1997,5.0,145,210,69.0,2202,724,1,1.4,1.3,-0.4,7,15,6,4,16,Matches
293,Nathaniel Brown,de GER,"DF,FW",Eint Frankfurt,de Bundesliga,22-121,2003,4.2,176,208,84.6,2659,625,1,0.8,1.0,+0.2,5,14,3,1,15,Matches
294,Brugui,es ESP,MF,Levante,es La Liga,28-345,1996,5.9,103,128,80.5,1378,255,1,0.4,0.3,+0.6,4,11,4,2,6,Matches
295,Paris Brunner,de GER,FW,Monaco,fr Ligue 1,19-242,2006,0.9,9,17,52.9,124,30,0,0.0,0.0,0.0,0,1,1,0,2,Matches
296,Jacob Bruun Larsen,dk DEN,"FW,MF",Burnley,eng Premier League,27-026,1998,2.6,47,59,79.7,597,124,1,0.6,0.3,+0.4,2,2,1,1,5,Matches
297,Tajon Buchanan,ca CAN,MF,Villarreal,es La Liga,26-249,1999,5.8,152,180,84.4,2147,450,0,0.3,0.3,-0.3,5,5,4,1,14,Matches
298,Ante Budimir,hr CRO,FW,Osasuna,es La Liga,34-085,1991,7.1,70,121,57.9,795,162,0,0.3,0.3,-0.3,3,4,2,0,6,Matches
299,Emi Buendía,ar ARG,"MF,FW",Aston Villa,eng Premier League,28-294,1996,3.3,95,121,78.5,1392,395,1,0.4,0.6,+0.6,6,11,7,0,20,Matches
300,Hugo Bueno,es ESP,"DF,MF",Wolves,eng Premier League,23-027,2002,4.9,182,240,75.8,3175,821,0,0.8,0.8,-0.8,10,8,12,11,11,Matches
301,Manu Bueno,es ESP,MF,Sevilla,es La Liga,21-080,2004,0.1,5,6,83.3,64,25,0,0.0,0.0,0.0,0,0,1,1,0,Matches
302,Santiago Bueno,uy URU,DF,Wolves,eng Premier League,26-340,1998,3.4,124,145,85.5,2441,772,0,0.0,0.1,0.0,2,3,1,1,9,Matches
303,Louis Buffon,it ITA,FW,Pisa,it Serie A,17-291,2007,0.2,0,1,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
304,Adam Buksa,pl POL,FW,Udinese,it Serie A,29-095,1996,1.1,11,21,52.4,146,22,0,0.1,0.1,-0.1,2,0,0,0,0,Matches
305,Andrija Bulatović,me MNE,MF,Lens,fr Ligue 1,18-292,2006,0.0,1,3,33.3,15,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
306,Marius Bülter,de GER,FW,Köln,de Bundesliga,32-200,1993,3.3,59,82,72.0,957,337,2,1.4,1.0,+0.6,6,7,8,3,9,Matches
307,Facundo Buonanotte,ar ARG,MF,Chelsea,eng Premier League,20-296,2004,0.5,20,22,90.9,251,29,0,0.3,0.1,-0.3,2,2,0,0,0,Matches
308,Alessandro Buongiorno,it ITA,DF,Napoli,it Serie A,26-131,1999,2.1,111,120,92.5,1916,571,1,0.1,0.1,+0.9,1,10,2,2,11,Matches
309,Wouter Burger,nl NED,MF,Hoffenheim,de Bundesliga,24-241,2001,4.3,153,212,72.2,2211,737,0,0.7,0.4,-0.7,8,21,4,0,25,Matches
310,Jonathan Burkardt,de GER,FW,Eint Frankfurt,de Bundesliga,25-096,2000,3.7,37,52,71.2,459,63,0,0.1,0.2,-0.1,3,2,1,0,2,Matches
311,Oliver Burke,sct SCO,"MF,FW",Union Berlin,de Bundesliga,28-191,1997,3.4,41,57,71.9,574,174,0,0.2,0.2,-0.2,3,3,0,0,7,Matches
312,Vincent Burlet,be BEL,DF,Lille,fr Ligue 1,20-022,2005,0.2,15,16,93.8,239,110,0,0.5,0.1,-0.5,1,1,2,1,2,Matches
313,Dan Burn,eng ENG,DF,Newcastle Utd,eng Premier League,33-159,1992,7.0,211,298,70.8,4020,1753,1,0.1,0.1,+0.9,2,11,2,1,22,Matches
314,Marnon Busch,de GER,DF,Heidenheim,de Bundesliga,30-311,1994,3.1,95,128,74.2,1998,612,0,0.0,0.1,0.0,2,11,0,0,9,Matches
315,Aurélio Buta,pt POR,DF,Eint Frankfurt,de Bundesliga,28-247,1997,1.5,62,79,78.5,911,229,0,0.0,0.1,0.0,1,3,2,0,3,Matches
316,Jean Butez,fr FRA,GK,Como,it Serie A,30-129,1995,6.0,204,241,84.6,5430,3740,0,0.0,0.0,0.0,0,8,1,0,1,Matches
317,Sam Byram,eng ENG,DF,Leeds United,eng Premier League,32-029,1993,0.1,1,1,100.0,12,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
318,William Bøving,dk DEN,MF,Mainz 05,de Bundesliga,22-228,2003,0.7,11,21,52.4,137,43,0,0.0,0.0,0.0,0,0,1,0,2,Matches
319,Jorge Cabello,es ESP,DF,Levante,es La Liga,21-173,2004,2.7,42,51,82.4,798,291,0,0.0,0.0,0.0,0,4,0,0,6,Matches
