Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Comp,Unnamed: 6_level_0_Age,Unnamed: 7_level_0_Born,Unnamed: 8_level_0_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Unnamed: 25_level_0_Matches
1991,Leo Skiri Østigård,no NOR,DF,Genoa,it Serie A,26-003,1999,10.5,9,0.86,7,0,0,2,0,0,1,0.10,0,0,0,1,0,0,Matches
1992,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,34-210,1991,9.1,1,0.11,1,0,0,0,0,0,1,0.11,1,0,0,0,0,0,Matches
1993,Andreas Skov Olsen,dk DEN,FW,Wolfsburg,de Bundesliga,25-337,1999,4.0,13,3.23,12,0,1,0,0,0,1,0.25,1,0,0,0,0,0,Matches
1994,Robert Skov,dk DEN,DF,Union Berlin,de Bundesliga,29-195,1996,2.4,5,2.05,3,1,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1995,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,34-216,1991,3.3,4,1.21,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1996,Eric Smith,se SWE,DF,St. Pauli,de Bundesliga,28-327,1997,12.0,13,1.08,8,2,1,2,0,0,2,0.17,1,0,1,0,0,0,Matches
1997,Emile Smith Rowe,eng ENG,MF,Fulham,eng Premier League,25-126,2000,3.1,9,2.93,7,0,0,2,0,0,1,0.33,0,0,0,1,0,0,Matches
1998,Ivan Smolčić,hr CRO,DF,Como,it Serie A,25-106,2000,7.2,11,1.52,8,0,0,2,1,0,0,0.00,0,0,0,0,0,0,Matches
1999,Simon Sohm,ch SUI,MF,Fiorentina,it Serie A,24-234,2001,6.2,14,2.25,14,0,0,0,0,0,1,0.16,1,0,0,0,0,0,Matches
2000,Alex Sola,es ESP,FW,Getafe,es La Liga,26-175,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
2001,Dominic Solanke,eng ENG,FW,Tottenham,eng Premier League,28-078,1997,0.4,1,2.81,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2002,Carlos Soler,es ESP,MF,Real Sociedad,es La Liga,28-333,1997,6.8,20,2.94,16,2,0,2,0,0,1,0.15,1,0,0,0,0,0,Matches
2003,Julio Soler,ar ARG,FW,Bournemouth,eng Premier League,20-288,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2004,Oumar Solet,fr FRA,DF,Udinese,it Serie A,25-297,2000,12.7,20,1.58,20,0,0,0,0,0,1,0.08,1,0,0,0,0,0,Matches
2005,Jhon Solis,co COL,MF,Girona,es La Liga,21-059,2004,3.7,5,1.35,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2006,Manor Solomon,il ISR,MF,Villarreal,es La Liga,26-130,1999,1.4,6,4.19,4,2,0,0,0,0,1,0.70,1,0,0,0,0,0,Matches
2007,Yann Sommer,ch SUI,GK,Inter,it Serie A,36-349,1988,11.0,2,0.18,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2008,Oliver Sonne,pe PER,"DF,FW",Burnley,eng Premier League,25-021,2000,1.2,2,1.73,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2009,David Soria,es ESP,GK,Getafe,es La Liga,32-241,1993,14.0,3,0.21,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2010,Borna Sosa,hr CRO,DF,Crystal Palace,eng Premier League,27-314,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2011,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,21-347,2003,7.9,28,3.54,19,8,0,0,0,1,3,0.38,2,1,0,0,0,0,Matches
2012,Florian Sotoca,fr FRA,"MF,FW",Lens,fr Ligue 1,35-037,1990,0.8,3,3.70,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2013,Riccardo Sottil,it ITA,FW,Lecce,it Serie A,26-181,1999,3.9,10,2.59,5,2,1,1,1,0,2,0.52,1,0,1,0,0,0,Matches
2014,Tomáš Souček,cz CZE,"MF,FW",West Ham,eng Premier League,30-277,1995,5.2,5,0.96,3,0,0,2,0,0,3,0.58,1,0,0,2,0,0,Matches
2015,Matìas Soulé,ar ARG,"MF,FW",Roma,it Serie A,22-230,2003,10.3,44,4.26,31,6,1,2,4,0,4,0.39,3,1,0,0,0,0,Matches
2016,Aboubaka Soumahoro,fr FRA,DF,Hamburger SV,de Bundesliga,20-300,2005,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2017,Sambou Soumano,sn SEN,FW,Lorient,fr Ligue 1,24-332,2001,5.9,18,3.06,8,0,2,6,2,0,3,0.51,0,0,2,1,0,0,Matches
2018,Issa Soumaré,sn SEN,"FW,MF",Le Havre,fr Ligue 1,25-052,2000,14.0,39,2.79,21,0,3,1,12,2,3,0.21,2,0,0,0,1,0,Matches
2019,Vinicius Souza,br BRA,MF,Wolfsburg,de Bundesliga,26-167,1999,8.8,15,1.70,13,0,0,0,0,2,1,0.11,0,0,0,0,0,1,Matches
2020,Djibril Sow,ch SUI,MF,Sevilla,es La Liga,28-298,1997,7.7,15,1.95,10,3,1,0,1,0,2,0.26,1,0,0,0,1,0,Matches
2021,Djed Spence,eng ENG,DF,Tottenham,eng Premier League,25-114,2000,9.3,8,0.86,7,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2022,Leonardo Spinazzola,it ITA,"DF,MF",Napoli,it Serie A,32-251,1993,5.9,22,3.70,18,0,3,1,0,0,3,0.50,2,0,1,0,0,0,Matches
2023,Anton Stach,de GER,MF,Leeds United,eng Premier League,27-016,1998,9.1,31,3.40,17,4,3,4,0,3,4,0.44,1,0,0,2,0,1,Matches
2024,Jens Stage,dk DEN,MF,Werder Bremen,de Bundesliga,29-023,1996,9.2,9,0.98,7,0,1,0,1,0,3,0.33,3,0,0,0,0,0,Matches
2025,Benjamin Stambouli,fr FRA,MF,Metz,fr Ligue 1,35-110,1990,5.9,11,1.85,11,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
2026,Nicolae Stanciu,ro ROU,"MF,FW",Genoa,it Serie A,32-208,1993,1.9,4,2.09,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2027,Otto Stange,de GER,MF,Hamburger SV,de Bundesliga,18-295,2007,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2028,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,25-243,2000,5.4,7,1.30,7,0,0,0,0,0,1,0.19,1,0,0,0,0,0,Matches
2029,Carl Starfelt,se SWE,DF,Celta Vigo,es La Liga,30-183,1995,5.7,2,0.35,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2030,Niklas Stark,de GER,DF,Werder Bremen,de Bundesliga,30-231,1995,2.1,2,0.97,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2031,Orri Steinn Óskarsson,is ISL,FW,Real Sociedad,es La Liga,21-094,2004,1.3,3,2.39,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2032,Calvin Stengs,nl NED,MF,Pisa,it Serie A,26-348,1998,0.1,1,6.92,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2033,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,29-256,1996,1.2,2,1.70,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2034,Angelo Stiller,de GER,MF,Stuttgart,de Bundesliga,24-241,2001,10.0,54,5.41,39,13,1,1,0,0,8,0.80,5,2,0,1,0,0,Matches
2035,Kevin Stöger,at AUT,MF,Gladbach,de Bundesliga,32-096,1993,4.6,14,3.07,6,6,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
2036,John Stones,eng ENG,DF,Manchester City,eng Premier League,31-187,1994,3.6,3,0.83,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2037,Jørgen Strand Larsen,no NOR,FW,Wolves,eng Premier League,25-298,2000,9.9,14,1.42,9,0,2,1,2,0,0,0.00,0,0,0,0,0,0,Matches
2038,Pascal Struijk,nl NED,DF,Leeds United,eng Premier League,26-112,1999,10.1,8,0.79,7,0,0,1,0,0,1,0.10,1,0,0,0,0,0,Matches
2039,Cristhian Stuani,uy URU,FW,Girona,es La Liga,39-050,1986,2.3,3,1.33,1,0,0,0,2,0,2,0.89,0,0,0,0,2,0,Matches
2040,Nikola Štulić,rs SRB,FW,Lecce,it Serie A,24-084,2001,8.7,18,2.07,14,0,2,0,2,0,1,0.12,1,0,0,0,0,0,Matches
2041,Denis Suárez,es ESP,MF,Alavés,es La Liga,31-329,1994,6.2,23,3.69,20,2,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2042,Gabriel Suazo,cl CHI,"DF,MF",Sevilla,es La Liga,28-114,1997,10.3,33,3.19,21,11,0,0,0,1,2,0.19,1,1,0,0,0,0,Matches
2043,Luka Sučić,hr CRO,MF,Real Sociedad,es La Liga,23-084,2002,1.5,1,0.68,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2044,Petar Sucic,hr CRO,MF,Inter,it Serie A,22-037,2003,7.5,27,3.61,23,0,3,0,1,0,3,0.40,2,0,1,0,0,0,Matches
2045,Yukinari Sugawara,jp JPN,DF,Werder Bremen,de Bundesliga,25-156,2000,10.8,25,2.32,22,1,1,1,0,0,3,0.28,3,0,0,0,0,0,Matches
2046,Pavel Šulc,cz CZE,"FW,MF",Lyon,fr Ligue 1,24-337,2000,7.0,24,3.44,17,0,2,4,0,1,3,0.43,2,0,0,1,0,0,Matches
2047,Niklas Süle,de GER,DF,Dortmund,de Bundesliga,30-089,1995,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2048,Ibrahim Sulemana,gh GHA,MF,Bologna,it Serie A,22-193,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2049,Kamaldeen Sulemana,gh GHA,MF,Atalanta,it Serie A,23-289,2002,5.6,12,2.16,9,0,1,1,1,0,2,0.36,2,0,0,0,0,0,Matches
2050,Crysencio Summerville,nl NED,"FW,MF",West Ham,eng Premier League,24-032,2001,7.1,22,3.09,14,1,2,2,3,0,5,0.70,3,0,0,1,1,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
2051,Yuito Suzuki,jp JPN,"MF,FW",Freiburg,de Bundesliga,24-037,2001,4.7,14,2.98,11,0,0,2,1,0,3,0.64,2,0,0,0,1,0,Matches
2052,Zion Suzuki,jp JPN,GK,Parma,it Serie A,23-102,2002,11.0,5,0.45,3,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2053,Mattias Svanberg,se SWE,"MF,FW",Wolfsburg,de Bundesliga,26-330,1999,5.5,11,2.02,10,0,0,0,1,0,1,0.18,1,0,0,0,0,0,Matches
2054,Daniel Svensson,se SWE,"DF,MF",Dortmund,de Bundesliga,23-292,2002,10.5,22,2.10,16,4,0,0,0,2,2,0.19,1,1,0,0,0,0,Matches
2055,Mile Svilar,rs SRB,GK,Roma,it Serie A,26-096,1999,13.0,3,0.23,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2056,Williot Swedberg,se SWE,"MF,FW",Celta Vigo,es La Liga,21-303,2004,2.8,3,1.09,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2057,Lamine Sy,mr MTN,DF,Auxerre,fr Ligue 1,23-113,2002,2.5,5,2.05,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2058,Fodé Sylla,fr FRA,MF,Lens,fr Ligue 1,19-229,2006,0.7,1,1.43,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2059,Wojciech Szczęsny,pl POL,GK,Barcelona,es La Liga,35-227,1990,6.0,2,0.33,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2060,Dominik Szoboszlai,hu HUN,"MF,DF",Liverpool,eng Premier League,25-037,2000,13.0,55,4.23,41,10,1,1,1,1,7,0.54,6,0,0,0,0,1,Matches
2061,Alexander Sørloth,no NOR,FW,Atlético Madrid,es La Liga,29-361,1995,6.5,15,2.31,9,0,2,3,1,0,2,0.31,0,0,0,2,0,0,Matches
2062,Musa Al-Taamari,jo JOR,"DF,FW",Rennes,fr Ligue 1,28-174,1997,8.3,30,3.62,17,2,3,6,1,1,5,0.60,3,0,0,1,1,0,Matches
2063,Haris Tabakovic,ba BIH,FW,Gladbach,de Bundesliga,31-164,1994,7.9,11,1.39,7,0,0,4,0,0,1,0.13,1,0,0,0,0,0,Matches
2064,Nicolás Tagliafico,ar ARG,DF,Lyon,fr Ligue 1,33-092,1992,8.1,13,1.60,8,1,0,4,0,0,1,0.12,1,0,0,0,0,0,Matches
2065,Jonathan Tah,de GER,DF,Bayern Munich,de Bundesliga,29-293,1996,10.7,8,0.74,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2066,Chemsdine Talbi,ma MAR,"FW,MF",Sunderland,eng Premier League,20-206,2005,7.6,11,1.46,8,0,0,3,0,0,2,0.26,1,0,0,1,0,0,Matches
2067,Montassar Talbi,tn TUN,DF,Lorient,fr Ligue 1,27-189,1998,14.0,8,0.57,7,0,0,1,0,0,1,0.07,1,0,0,0,0,0,Matches
2068,Adrien Tameze,cm CMR,"DF,MF",Torino,it Serie A,31-300,1994,6.7,11,1.65,10,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2069,Ao Tanaka,jp JPN,MF,Leeds United,eng Premier League,27-082,1998,5.1,14,2.74,13,1,0,0,0,0,1,0.20,1,0,0,0,0,0,Matches
2070,Axel Tapé,fr FRA,DF,Leverkusen,de Bundesliga,18-113,2007,1.8,5,2.76,2,0,2,1,0,0,1,0.55,1,0,0,0,0,0,Matches
2071,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,26-302,1999,11.6,14,1.21,12,1,0,0,0,1,4,0.34,3,1,0,0,0,0,Matches
2072,James Tarkowski,eng ENG,DF,Everton,eng Premier League,33-012,1992,13.0,13,1.00,12,0,0,1,0,0,2,0.15,1,0,0,1,0,0,Matches
2073,César Tárrega,es ESP,DF,Valencia,es La Liga,23-278,2002,13.0,9,0.69,5,0,1,2,0,1,0,0.00,0,0,0,0,0,0,Matches
2074,Tylel Tati,fr FRA,DF,Nantes,fr Ligue 1,17-316,2008,12.7,10,0.79,9,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2075,Nuno Tavares,pt POR,DF,Lazio,it Serie A,25-309,2000,5.2,17,3.28,10,4,1,0,2,0,0,0.00,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
2076,Marcus Tavernier,eng ENG,"MF,FW",Bournemouth,eng Premier League,26-254,1999,11.5,44,3.83,37,2,4,0,1,0,2,0.17,2,0,0,0,0,0,Matches
2077,Loum Tchaouna,fr FRA,"MF,FW",Burnley,eng Premier League,22-084,2003,6.5,8,1.22,5,0,0,3,0,0,3,0.46,1,0,0,2,0,0,Matches
2078,Jackson Tchatchoua,cm CMR,"DF,MF",Wolves,eng Premier League,24-078,2001,7.8,9,1.16,8,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2079,Aurélien Tchouaméni,fr FRA,MF,Real Madrid,es La Liga,25-308,2000,10.5,13,1.24,10,0,0,2,0,1,0,0.00,0,0,0,0,0,0,Matches
2080,Mathys Tel,fr FRA,FW,Tottenham,eng Premier League,20-218,2005,2.9,4,1.41,4,0,0,0,0,0,2,0.70,2,0,0,0,0,0,Matches
2081,Nathan Tella,ng NGA,"MF,FW",Leverkusen,de Bundesliga,26-149,1999,2.9,15,5.21,8,0,4,1,2,0,4,1.39,1,0,1,0,2,0,Matches
2082,Nahuel Tenaglia,ar ARG,DF,Alavés,es La Liga,29-283,1996,13.0,7,0.54,4,0,1,1,1,0,2,0.15,0,0,0,1,1,0,Matches
2083,Arnau Tenas,es ESP,GK,Villarreal,es La Liga,24-185,2001,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2084,Filippo Terracciano,it ITA,DF,Cremonese,it Serie A,22-296,2003,10.9,7,0.64,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2085,Pietro Terracciano,it ITA,GK,Milan,it Serie A,35-268,1990,1.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2086,Ramón Terrats,es ESP,"MF,FW",Espanyol,es La Liga,25-044,2000,2.7,2,0.73,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
2087,Martin Terrier,fr FRA,"MF,FW",Leverkusen,de Bundesliga,28-272,1997,1.5,4,2.65,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2088,Tanner Tessmann,us USA,"MF,DF",Lyon,fr Ligue 1,24-068,2001,11.5,21,1.82,18,0,1,2,0,0,3,0.26,2,0,0,1,0,0,Matches
2089,Kenny Tete,nl NED,DF,Fulham,eng Premier League,30-053,1995,10.0,11,1.10,8,0,0,1,2,0,1,0.10,0,0,0,0,1,0,Matches
2090,Jordan Teze,nl NED,"MF,DF",Monaco,fr Ligue 1,26-062,1999,11.6,28,2.42,14,12,0,1,0,1,2,0.17,2,0,0,0,0,0,Matches
2091,Florian Thauvin,fr FRA,MF,Lens,fr Ligue 1,32-309,1993,12.0,53,4.42,30,16,3,4,0,0,5,0.42,2,2,0,1,0,0,Matches
2092,Arthur Theate,be BEL,DF,Eint Frankfurt,de Bundesliga,25-190,2000,12.0,18,1.50,14,1,1,1,1,0,3,0.25,2,0,0,0,1,0,Matches
2093,Thiago,br BRA,FW,Brentford,eng Premier League,24-158,2001,12.2,24,1.96,18,0,1,5,0,0,4,0.33,4,0,0,0,0,0,Matches
2094,Malick Thiaw,de GER,DF,Newcastle Utd,eng Premier League,24-115,2001,9.0,4,0.44,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2095,Jan Thielmann,de GER,"FW,MF",Köln,de Bundesliga,23-189,2002,6.6,18,2.71,14,1,0,1,2,0,4,0.60,3,0,0,1,0,0,Matches
2096,Adrien Thomasson,fr FRA,MF,Lens,fr Ligue 1,31-356,1993,13.9,61,4.38,35,20,1,2,2,1,9,0.65,5,3,0,1,0,0,Matches
2097,Morten Thorsby,no NOR,MF,Genoa,it Serie A,29-210,1996,5.3,12,2.27,10,0,0,2,0,0,2,0.38,2,0,0,0,0,0,Matches
2098,Kristian Thorstvedt,no NOR,MF,Sassuolo,it Serie A,26-263,1999,7.6,25,3.31,20,0,1,1,3,0,4,0.53,3,0,1,0,0,0,Matches
2099,Khéphren Thuram,fr FRA,MF,Juventus,it Serie A,24-250,2001,9.1,22,2.41,19,0,0,2,1,0,2,0.22,2,0,0,0,0,0,Matches
2100,Marcus Thuram,fr FRA,FW,Inter,it Serie A,28-117,1997,6.1,26,4.27,19,0,3,2,2,0,1,0.16,0,0,0,1,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
2101,Cheikh Tidiane Sabaly,sn SEN,"MF,FW",Metz,fr Ligue 1,26-272,1999,9.9,18,1.81,13,0,2,3,0,0,2,0.20,2,0,0,0,0,0,Matches
2102,Youri Tielemans,be BEL,MF,Aston Villa,eng Premier League,28-208,1997,5.5,18,3.29,11,2,0,3,1,1,1,0.18,0,0,0,1,0,0,Matches
2103,Phillip Tietz,de GER,"FW,MF",Augsburg,de Bundesliga,28-145,1997,2.2,6,2.74,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2104,Malik Tillman,us USA,MF,Leverkusen,de Bundesliga,23-187,2002,6.2,15,2.43,9,2,1,1,2,0,1,0.16,0,0,0,0,1,0,Matches
2105,Jurriën Timber,nl NED,DF,Arsenal,eng Premier League,24-167,2001,11.8,35,2.97,25,1,1,5,3,0,5,0.42,3,0,0,1,1,0,Matches
2106,Jean-Clair Todibo,fr FRA,DF,West Ham,eng Premier League,25-336,1999,7.4,4,0.54,4,0,0,0,0,0,1,0.14,1,0,0,0,0,0,Matches
2107,Umut Tohumcu,de GER,MF,Hoffenheim,de Bundesliga,21-112,2004,1.3,2,1.53,2,0,0,0,0,0,1,0.76,1,0,0,0,0,0,Matches
2108,Corentin Tolisso,fr FRA,MF,Lyon,fr Ligue 1,31-120,1994,12.5,31,2.48,26,1,0,1,3,0,2,0.16,2,0,0,0,0,0,Matches
2109,Jeremy Toljan,de GER,DF,Levante,es La Liga,31-115,1994,13.1,20,1.52,16,1,0,1,1,1,2,0.15,2,0,0,0,0,0,Matches
2110,Tiago Tomás,pt POR,"FW,MF",Stuttgart,de Bundesliga,23-168,2002,5.9,17,2.90,14,0,1,0,2,0,0,0.00,0,0,0,0,0,0,Matches
2111,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,27-347,1997,9.6,7,0.73,6,1,0,0,0,0,1,0.10,1,0,0,0,0,0,Matches
2112,Sandro Tonali,it ITA,MF,Newcastle Utd,eng Premier League,25-207,2000,10.7,30,2.81,19,7,0,2,2,0,3,0.28,2,0,0,0,1,0,Matches
2113,Keke Topp,de GER,FW,Werder Bremen,de Bundesliga,21-251,2004,3.2,9,2.79,7,0,1,0,1,0,3,0.93,2,0,1,0,0,0,Matches
2114,Pablo Torre,es ESP,"MF,FW",Mallorca,es La Liga,22-242,2003,6.9,31,4.51,17,10,1,1,1,1,5,0.73,2,1,1,0,1,0,Matches
2115,Jofre Torrents,es ESP,DF,Barcelona,es La Liga,18-307,2007,0.4,2,4.50,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2116,Ferrán Torres,es ESP,FW,Barcelona,es La Liga,25-275,2000,9.1,27,2.98,20,0,2,2,1,2,4,0.44,2,0,0,1,0,1,Matches
2117,Pau Torres,es ESP,DF,Aston Villa,eng Premier League,28-319,1997,8.7,9,1.04,8,1,0,0,0,0,1,0.12,1,0,0,0,0,0,Matches
2118,Lucas Torró,es ESP,MF,Osasuna,es La Liga,31-135,1994,10.8,9,0.83,9,0,0,0,0,0,2,0.18,2,0,0,0,0,0,Matches
2119,Jordan Torunarigha,de GER,DF,Hamburger SV,de Bundesliga,28-116,1997,4.9,2,0.41,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2120,Abdoulaye Touré,gn GUI,MF,Le Havre,fr Ligue 1,31-273,1994,8.2,11,1.34,9,0,0,2,0,0,1,0.12,0,0,0,1,0,0,Matches
2121,Alpha Touré,sn SEN,"MF,DF",Metz,fr Ligue 1,19-310,2006,8.1,9,1.11,8,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2122,Bazoumana Touré,ci CIV,"FW,MF",Hoffenheim,de Bundesliga,19-274,2006,10.4,34,3.26,23,1,3,1,6,0,5,0.48,3,0,0,0,2,0,Matches
2123,Idrissa Touré,de GER,DF,Pisa,it Serie A,27-216,1998,10.1,23,2.27,19,0,1,1,2,0,1,0.10,0,0,0,0,1,0,Matches
2124,Ousmane Toure,fr FRA,DF,Lille,fr Ligue 1,20-286,2005,0.6,1,1.76,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2125,Lucas Tousart,fr FRA,MF,Brest,fr Ligue 1,28-216,1997,3.0,3,1.01,2,0,0,0,1,0,1,0.34,0,0,0,0,1,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
2126,James Trafford,eng ENG,GK,Manchester City,eng Premier League,23-052,2002,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2127,Mattéo Tramoni,fr FRA,"MF,FW",Pisa,it Serie A,25-315,2000,6.7,17,2.55,12,3,0,0,1,1,1,0.15,1,0,0,0,0,0,Matches
2128,Adama Traoré,es ESP,FW,Fulham,eng Premier League,29-310,1996,2.8,5,1.80,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2129,Bertrand Traoré,bf BFA,"FW,MF",Sunderland,eng Premier League,30-086,1995,5.4,14,2.60,10,0,3,1,0,0,2,0.37,1,0,0,1,0,0,Matches
2130,Boubacar Traoré,ml MLI,MF,Metz,fr Ligue 1,24-103,2001,8.2,6,0.73,4,0,0,1,0,1,1,0.12,1,0,0,0,0,0,Matches
2131,Hamari Traoré,ml MLI,DF,Paris FC,fr Ligue 1,33-308,1992,6.0,5,0.83,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2132,Omar Traoré,de GER,DF,Heidenheim,de Bundesliga,27-300,1998,8.5,18,2.12,13,1,2,1,1,0,3,0.35,2,0,0,1,0,0,Matches
2133,Kevin Trapp,de GER,GK,Paris FC,fr Ligue 1,35-146,1990,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2134,Óscar Trejo,ar ARG,MF,Rayo Vallecano,es La Liga,37-219,1988,0.5,3,6.14,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2135,Philipp Treu,de GER,"DF,FW",Freiburg,de Bundesliga,24-363,2000,6.9,5,0.73,5,0,0,0,0,0,1,0.15,1,0,0,0,0,0,Matches
2136,Christopher Trimmel,at AUT,DF,Union Berlin,de Bundesliga,38-280,1987,8.7,35,4.03,6,27,0,1,1,0,1,0.12,0,1,0,0,0,0,Matches
2137,Kieran Trippier,eng ENG,DF,Newcastle Utd,eng Premier League,35-073,1990,7.8,28,3.60,15,13,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2138,Mariano Troilo,ar ARG,DF,Parma,it Serie A,22-162,2003,2.2,1,0.45,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2139,Leandro Trossard,be BEL,FW,Arsenal,eng Premier League,30-362,1994,8.0,26,3.25,21,0,3,1,1,0,3,0.37,3,0,0,0,0,0,Matches
2140,Adrien Truffert,fr FRA,DF,Bournemouth,eng Premier League,24-011,2001,12.7,24,1.89,20,0,1,0,2,1,2,0.16,2,0,0,0,0,0,Matches
2141,Kostas Tsimikas,gr GRE,DF,Roma,it Serie A,29-203,1996,1.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2142,Heorhii Tsitaishvili,ge GEO,"FW,DF",Metz,fr Ligue 1,25-013,2000,9.5,30,3.15,18,6,5,1,0,0,2,0.21,2,0,0,0,0,0,Matches
