Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Comp,Unnamed: 6_level_0_Age,Unnamed: 7_level_0_Born,Unnamed: 8_level_0_90s,Unnamed: 9_level_0_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Unnamed: 24_level_0_Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
1701,Immanuel Pherai,sr SUR,MF,Hamburger SV,de Bundesliga,24-220,2001,0.3,25,25,0,0,0,1,4,0,0,0,0,0,17,0,1,Matches
1702,Rayan Philippe,fr FRA,"FW,MF",Hamburger SV,de Bundesliga,25-039,2000,8.1,151,145,3,0,2,0,18,2,0,0,0,0,104,3,5,Matches
1703,Gabriele Piccinini,it ITA,MF,Pisa,it Serie A,24-239,2001,2.5,63,59,4,0,0,1,5,1,1,1,0,0,46,0,2,Matches
1704,Roberto Piccoli,it ITA,"FW,MF",Fiorentina,it Serie A,24-308,2001,5.9,80,78,2,0,1,0,2,1,0,0,0,0,43,0,2,Matches
1705,Charles Pickel,cd COD,MF,Espanyol,es La Liga,28-200,1997,3.2,106,102,4,2,0,1,1,1,0,0,0,0,86,0,2,Matches
1706,Jordan Pickford,eng ENG,GK,Everton,eng Premier League,31-269,1994,13.0,520,377,143,68,0,4,0,0,0,0,0,0,330,0,0,Matches
1707,Amos Pieper,de GER,DF,Werder Bremen,de Bundesliga,27-318,1998,5.5,391,378,12,10,1,4,1,0,0,0,0,0,340,1,1,Matches
1708,Marvin Pieringer,de GER,"FW,MF",Heidenheim,de Bundesliga,26-058,1999,2.7,71,68,2,0,0,0,5,0,0,0,0,0,41,1,3,Matches
1709,Nicholas Pierini,it ITA,FW,Sassuolo,it Serie A,27-117,1998,0.8,23,18,5,2,0,0,3,1,2,1,0,0,17,0,1,Matches
1710,Santiago Pierotti,ar ARG,"FW,MF",Lecce,it Serie A,24-242,2001,7.7,179,177,2,0,1,0,4,2,0,0,0,0,126,0,12,Matches
1711,Balthazar Pierret,fr FRA,MF,Lecce,it Serie A,25-200,2000,0.3,16,16,0,0,0,0,0,0,0,0,0,0,11,0,0,Matches
1712,Andrea Pinamonti,it ITA,FW,Sassuolo,it Serie A,26-196,1999,11.9,200,177,21,0,0,1,7,0,0,0,0,0,131,2,12,Matches
1713,Lander Pinillos,es ESP,MF,Alavés,es La Liga,22-056,2003,0.0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,1,Matches
1714,Ethan Pinnock,jm JAM,DF,Brentford,eng Premier League,32-186,1993,1.7,71,68,3,0,0,0,0,2,0,0,0,0,51,0,1,Matches
1715,Yeremi Pino,es ESP,"MF,FW",Crystal Palace,eng Premier League,23-042,2002,7.6,297,258,37,10,9,3,30,1,16,12,3,0,197,2,10,Matches
1716,Yeremi Pino,es ESP,"MF,FW",Villarreal,es La Liga,23-042,2002,1.8,102,90,11,1,0,0,12,1,9,6,0,0,77,1,1,Matches
1717,Jakub Piotrowski,pl POL,MF,Udinese,it Serie A,28-058,1997,5.8,180,174,5,2,1,0,5,3,0,0,0,0,148,1,5,Matches
1718,Joël Piroe,nl NED,"FW,MF",Leeds United,eng Premier League,26-121,1999,2.1,63,57,5,0,0,0,0,0,0,0,0,0,51,1,2,Matches
1719,Niccolò Pisilli,it ITA,MF,Roma,it Serie A,21-069,2004,0.6,41,41,0,0,0,0,1,0,0,0,0,0,36,0,0,Matches
1720,Damián Pizarro,cl CHI,FW,Le Havre,fr Ligue 1,20-248,2005,0.3,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
1721,Tommaso Pobega,it ITA,MF,Bologna,it Serie A,26-139,1999,4.7,126,123,2,1,1,2,1,0,0,0,0,0,98,1,3,Matches
1722,Paul Pogba,fr FRA,MF,Monaco,fr Ligue 1,32-261,1993,0.1,20,20,0,0,0,0,0,0,0,0,0,0,17,0,0,Matches
1723,Ernest Poku,nl NED,MF,Leverkusen,de Bundesliga,21-307,2004,7.2,227,223,3,0,0,1,6,3,0,0,0,0,189,1,6,Matches
1724,Matteo Politano,it ITA,"MF,FW",Napoli,it Serie A,32-120,1993,8.9,386,354,30,5,1,0,65,7,18,13,0,0,273,2,11,Matches
1725,Marin Pongračić,hr CRO,DF,Fiorentina,it Serie A,28-081,1997,12.0,652,592,58,46,1,3,3,9,0,0,0,0,582,2,2,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
1726,Nick Pope,eng ENG,GK,Newcastle Utd,eng Premier League,33-226,1992,11.8,340,234,105,37,0,0,0,0,0,0,0,0,229,1,0,Matches
1727,Pedro Porro,es ESP,DF,Tottenham,eng Premier League,26-079,1999,10.8,717,577,136,19,2,7,87,97,20,16,2,0,494,4,20,Matches
1728,Portu,es ESP,"FW,MF",Girona,es La Liga,33-194,1992,5.3,99,80,18,1,0,0,17,3,11,6,5,0,62,1,8,Matches
1729,Stefan Posch,at AUT,DF,Como,it Serie A,28-201,1997,2.7,177,139,38,4,0,0,5,34,0,0,0,0,138,0,9,Matches
1730,Freddie Potts,eng ENG,MF,West Ham,eng Premier League,22-080,2003,5.1,259,229,28,9,0,0,21,1,18,8,8,0,189,2,2,Matches
1731,Kacper Potulski,pl POL,DF,Mainz 05,de Bundesliga,18-043,2007,1.0,25,23,2,1,0,0,0,1,0,0,0,0,20,0,0,Matches
1732,Yussuf Poulsen,dk DEN,FW,Hamburger SV,de Bundesliga,31-169,1994,2.1,68,63,4,0,0,0,1,1,0,0,0,0,42,1,4,Matches
1733,Beñat Prados,es ESP,MF,Athletic Club,es La Liga,24-296,2001,0.9,49,49,0,0,0,0,0,0,0,0,0,0,37,0,2,Matches
1734,Alexander Prass,at AUT,"MF,FW",Hoffenheim,de Bundesliga,24-189,2001,2.9,123,113,9,2,0,1,3,7,0,0,0,0,90,1,4,Matches
1735,Matteo Prati,it ITA,MF,Cagliari,it Serie A,21-338,2003,10.2,368,337,30,14,2,4,12,0,9,1,8,0,286,1,3,Matches
1736,Abdón Prats,es ESP,FW,Mallorca,es La Liga,32-359,1992,0.8,15,14,1,0,0,0,1,0,0,0,0,0,11,0,0,Matches
1737,Grischa Prömel,de GER,MF,Hoffenheim,de Bundesliga,30-326,1995,5.5,279,272,7,2,3,0,4,4,0,0,0,0,227,0,6,Matches
1738,Ivan Provedel,it ITA,GK,Lazio,it Serie A,31-259,1994,13.0,463,357,106,40,0,2,0,0,0,0,0,0,339,0,0,Matches
1739,Javi Puado,es ESP,"FW,MF",Espanyol,es La Liga,27-190,1998,7.3,222,211,10,2,0,1,20,6,1,0,0,0,175,1,2,Matches
1740,Marc Pubill,es ESP,DF,Atlético Madrid,es La Liga,22-164,2003,1.3,73,68,5,2,0,0,1,3,0,0,0,0,64,0,2,Matches
1741,Cameron Puertas,ch SUI,"MF,FW",Werder Bremen,de Bundesliga,27-105,1998,6.5,254,240,14,6,1,0,17,0,7,0,6,0,195,0,10,Matches
1742,Christian Pulisic,us USA,"FW,MF",Milan,it Serie A,27-074,1998,4.7,184,174,10,3,4,0,12,3,4,4,0,0,156,0,6,Matches
1743,Arkadiusz Pyrka,pl POL,"DF,MF",St. Pauli,de Bundesliga,23-072,2002,6.7,370,282,87,4,0,0,9,83,0,0,0,0,293,1,6,Matches
1744,Jarell Quansah,eng ENG,DF,Leverkusen,de Bundesliga,22-306,2003,8.4,561,537,23,10,1,0,5,13,0,0,0,0,494,1,9,Matches
1745,Leopold Querfeld,at AUT,DF,Union Berlin,de Bundesliga,21-346,2003,12.0,409,379,28,15,1,4,0,1,0,0,0,0,345,2,3,Matches
1746,Dani Raba,es ESP,"FW,MF",Valencia,es La Liga,30-033,1995,2.8,112,99,12,2,3,4,9,4,5,2,2,0,82,1,4,Matches
1747,Adrien Rabiot,fr FRA,MF,Milan,it Serie A,30-242,1995,6.0,278,270,7,3,1,0,6,4,0,0,0,0,243,1,2,Matches
1748,Adrien Rabiot,fr FRA,MF,Marseille,fr Ligue 1,30-242,1995,1.0,50,49,1,1,0,0,9,0,0,0,0,0,42,0,1,Matches
1749,Uroš Radaković,rs SRB,"DF,MF",Nantes,fr Ligue 1,31-245,1994,0.3,10,10,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
1750,Ionuț Radu,ro ROU,GK,Celta Vigo,es La Liga,28-187,1997,14.0,391,258,133,35,0,1,0,0,0,0,0,0,295,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
1751,Ugo Raghouber,fr FRA,FW,Lille,fr Ligue 1,22-141,2003,0.0,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
1752,Antonio Raillo,es ESP,DF,Mallorca,es La Liga,34-054,1991,14.0,682,631,49,31,0,1,3,0,0,0,0,0,593,2,5,Matches
1753,Ylber Ramadani,al ALB,MF,Lecce,it Serie A,29-233,1996,12.7,567,525,42,26,0,6,6,0,0,0,0,0,456,0,4,Matches
1754,Diant Ramaj,de GER,GK,Heidenheim,de Bundesliga,24-073,2001,12.0,673,528,141,53,0,8,0,0,0,0,0,0,476,4,2,Matches
1755,Largie Ramazani,be BEL,"FW,MF",Valencia,es La Liga,24-277,2001,1.0,35,33,2,1,0,0,4,0,0,0,0,0,24,0,1,Matches
1756,Jacobo Ramón,es ESP,DF,Como,it Serie A,20-329,2005,10.0,678,653,25,14,0,10,1,1,0,0,0,0,620,0,1,Matches
1757,Gonçalo Ramos,pt POR,FW,Paris S-G,fr Ligue 1,24-164,2001,7.8,158,155,1,0,1,0,0,1,0,0,0,0,124,2,6,Matches
1758,Guilherme Ramos,pt POR,"DF,FW",Hamburger SV,de Bundesliga,28-112,1997,0.3,36,34,2,0,0,0,0,2,0,0,0,0,26,0,2,Matches
1759,Aaron Ramsdale,eng ENG,GK,Newcastle Utd,eng Premier League,27-201,1998,1.2,42,31,11,3,0,0,0,0,0,0,0,0,30,0,0,Matches
1760,Jacob Ramsey,eng ENG,MF,Newcastle Utd,eng Premier League,24-187,2001,2.4,126,125,1,1,0,0,4,0,0,0,0,0,113,0,2,Matches
1761,Luca Ranieri,it ITA,DF,Fiorentina,it Serie A,26-222,1999,10.9,572,510,59,37,1,3,17,8,0,0,0,0,465,3,5,Matches
1762,Grant Ranos,am ARM,"FW,MF",Gladbach,de Bundesliga,22-134,2003,0.5,25,24,1,0,0,0,4,0,1,1,0,0,18,0,0,Matches
1763,Lilian Raolisoa,fr FRA,"FW,DF",Angers,fr Ligue 1,25-168,2000,8.6,319,292,27,3,1,2,40,12,12,7,4,0,218,0,10,Matches
1764,Raphinha,br BRA,"FW,MF",Barcelona,es La Liga,28-352,1996,5.0,254,223,30,9,2,6,18,7,13,7,0,0,199,1,7,Matches
1765,Marcus Rashford,eng ENG,FW,Barcelona,es La Liga,28-031,1997,9.4,411,349,61,5,0,2,52,5,50,29,5,0,322,1,4,Matches
1766,Giacomo Raspadori,it ITA,"FW,MF",Atlético Madrid,es La Liga,25-286,2000,2.1,86,75,10,1,0,0,9,1,8,2,4,0,64,1,0,Matches
1767,Andrei Ratiu,ro ROU,"DF,MF",Rayo Vallecano,es La Liga,27-164,1998,13.0,703,598,104,10,2,4,40,94,0,0,0,0,575,1,20,Matches
1768,Raúl,es ESP,FW,Osasuna,es La Liga,25-028,2000,6.2,130,124,5,0,0,1,2,1,0,0,0,0,92,1,4,Matches
1769,David Raum,de GER,DF,RB Leipzig,de Bundesliga,27-223,1998,12.0,900,696,200,29,2,2,103,103,68,27,26,0,652,4,18,Matches
1770,Federico Ravaglia,it ITA,GK,Bologna,it Serie A,26-020,1999,2.0,107,88,19,8,0,0,0,0,0,0,0,0,79,0,0,Matches
1771,David Raya,es ESP,GK,Arsenal,eng Premier League,30-077,1995,13.0,444,361,83,39,0,0,0,0,0,0,0,0,306,0,0,Matches
1772,Abde Rebbach,dz ALG,"MF,FW",Alavés,es La Liga,27-112,1998,6.0,230,194,32,9,0,0,35,7,15,8,6,0,159,4,10,Matches
1773,Federico Redondo,ar ARG,MF,Elche,es La Liga,22-317,2003,0.2,23,23,0,0,0,0,0,0,0,0,0,0,19,0,0,Matches
1774,Harrison Reed,eng ENG,MF,Fulham,eng Premier League,30-308,1995,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
1775,Alejandro Rego,es ESP,MF,Athletic Club,es La Liga,22-173,2003,2.8,107,105,2,2,1,1,0,0,0,0,0,0,89,0,2,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
1776,Tijjani Reijnders,nl NED,MF,Manchester City,eng Premier League,27-125,1998,9.4,500,471,28,10,3,1,21,1,12,7,1,0,436,1,11,Matches
1777,Alberto Reina,es ESP,MF,Oviedo,es La Liga,28-083,1997,7.1,327,306,16,11,1,3,15,0,4,4,0,0,266,5,2,Matches
1778,Vitor Reis,br BRA,DF,Girona,es La Liga,19-323,2006,11.9,672,621,50,29,1,2,0,2,0,0,0,0,612,1,4,Matches
1779,Rocco Reitz,de GER,MF,Gladbach,de Bundesliga,23-186,2002,11.1,496,461,28,12,1,3,33,1,9,4,4,0,365,7,17,Matches
1780,Nicolai Remberg,de GER,MF,Hamburger SV,de Bundesliga,25-165,2000,12.0,500,487,12,11,2,4,0,1,0,0,0,0,448,1,6,Matches
1781,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,30-252,1995,14.0,517,400,115,27,0,2,0,0,0,0,0,0,389,2,0,Matches
1782,Devyne Rensch,nl NED,DF,Roma,it Serie A,22-317,2003,1.5,70,56,14,1,0,1,2,13,0,0,0,0,46,0,4,Matches
1783,Guillaume Restes,fr FRA,GK,Toulouse,fr Ligue 1,20-265,2005,14.0,385,285,99,44,0,2,0,0,0,0,0,0,273,1,0,Matches
1784,Elvis Rexhbeçaj,xk KVX,"MF,DF",Augsburg,de Bundesliga,28-030,1997,6.3,259,227,31,6,0,0,6,21,0,0,0,0,194,1,7,Matches
1785,Oriol Rey,es ESP,MF,Levante,es La Liga,27-279,1998,8.2,320,303,17,17,0,0,3,0,0,0,0,0,267,0,6,Matches
1786,Gio Reyna,us USA,MF,Gladbach,de Bundesliga,23-018,2002,2.1,105,97,7,5,0,1,3,1,0,0,0,0,85,1,4,Matches
1787,Alexsandro Ribeiro,br BRA,DF,Lille,fr Ligue 1,26-114,1999,3.5,279,263,16,10,0,2,0,0,0,0,0,0,250,0,3,Matches
1788,Samuele Ricci,it ITA,MF,Milan,it Serie A,24-102,2001,5.7,245,238,6,4,0,3,2,0,2,0,1,0,223,1,2,Matches
1789,Declan Rice,eng ENG,MF,Arsenal,eng Premier League,26-321,1999,11.9,864,766,96,35,4,10,68,14,40,28,7,0,730,2,2,Matches
1790,Chris Richards,us USA,DF,Crystal Palace,eng Premier League,25-248,2000,12.9,539,493,46,8,1,4,3,38,0,0,0,0,420,0,5,Matches
1791,Amir Richardson,ma MAR,MF,Fiorentina,it Serie A,23-311,2002,0.1,12,11,1,0,1,0,0,1,0,0,0,0,9,0,0,Matches
1792,Richarlison,br BRA,FW,Tottenham,eng Premier League,28-205,1997,8.7,131,126,2,0,0,0,5,2,0,0,0,0,78,3,10,Matches
1793,Diego Rico,es ESP,DF,Getafe,es La Liga,32-281,1993,12.1,518,382,130,13,1,4,39,116,0,0,0,0,340,6,11,Matches
1794,Clemens Riedel,de GER,DF,Espanyol,es La Liga,22-135,2003,5.7,286,273,13,7,0,0,1,1,0,0,0,0,259,0,0,Matches
1795,Fabian Rieder,ch SUI,MF,Rennes,fr Ligue 1,23-288,2002,1.5,37,33,3,0,0,0,1,1,1,1,0,0,29,1,2,Matches
1796,Fabian Rieder,ch SUI,"MF,FW",Augsburg,de Bundesliga,23-288,2002,9.4,326,265,59,18,2,3,47,12,25,10,8,0,214,2,6,Matches
1797,Lasse Rieß,de GER,GK,Mainz 05,de Bundesliga,24-127,2001,3.2,108,73,34,13,0,0,0,0,0,0,0,0,69,1,0,Matches
1798,Chris Rigg,eng ENG,MF,Sunderland,eng Premier League,18-166,2007,2.1,42,42,0,0,0,1,0,0,0,0,0,0,30,0,1,Matches
1799,Hugo Rincón,es ESP,"DF,MF",Girona,es La Liga,22-308,2003,8.0,361,292,69,4,0,0,12,65,0,0,0,0,295,0,9,Matches
1800,Luis Rioja,es ESP,"MF,FW",Valencia,es La Liga,32-046,1993,9.7,351,314,35,8,0,4,45,8,19,7,11,0,252,2,12,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
1801,Rodrigo Riquelme,es ESP,"FW,MF",Betis,es La Liga,25-243,2000,4.9,206,197,6,1,3,1,14,5,0,0,0,0,161,3,7,Matches
1802,Robin Risser,fr FRA,GK,Lens,fr Ligue 1,20-364,2004,14.0,439,331,108,39,0,0,0,0,0,0,0,0,335,0,0,Matches
1803,Mihailo Ristić,rs SRB,"DF,MF",Celta Vigo,es La Liga,30-031,1995,2.8,159,141,15,4,1,0,2,11,0,0,0,0,131,3,4,Matches
1804,Lars Ritzka,de GER,DF,St. Pauli,de Bundesliga,27-208,1998,3.5,168,146,20,4,0,0,1,8,0,0,0,0,125,2,2,Matches
1805,Sergi Roberto,es ESP,MF,Como,it Serie A,33-297,1992,2.0,144,136,8,7,0,1,2,1,0,0,0,0,130,0,2,Matches
1806,Patrick Roberts,eng ENG,"MF,FW",Sunderland,eng Premier League,28-299,1997,0.3,21,20,1,0,1,0,0,1,0,0,0,0,17,0,3,Matches
1807,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,31-265,1994,3.6,235,205,29,9,2,1,16,19,1,1,0,0,187,1,0,Matches
1808,Antonee Robinson,us USA,DF,Fulham,eng Premier League,28-115,1997,0.7,64,57,7,0,0,1,10,7,0,0,0,0,50,0,4,Matches
1809,Joel Roca,es ESP,"MF,FW",Girona,es La Liga,20-177,2005,7.1,175,159,15,2,1,1,15,7,5,2,0,0,136,1,11,Matches
1810,Marc Roca,es ESP,MF,Betis,es La Liga,29-005,1996,5.3,265,254,11,10,1,1,5,0,1,0,0,0,230,0,2,Matches
1811,Ryan Rodin,fr FRA,FW,Auxerre,fr Ligue 1,19-274,2006,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
1812,Joe Rodon,wls WAL,DF,Leeds United,eng Premier League,28-040,1997,13.0,713,694,19,14,0,0,0,5,0,0,0,0,640,0,3,Matches
1813,Rodri,es ESP,MF,Manchester City,eng Premier League,29-162,1996,3.3,251,241,10,10,0,2,0,0,0,0,0,0,218,0,2,Matches
1814,Álvaro Rodríguez,uy URU,FW,Elche,es La Liga,21-140,2004,7.2,165,162,2,0,0,2,2,0,0,0,0,0,114,1,2,Matches
1815,Damián Rodríguez,es ESP,MF,Celta Vigo,es La Liga,22-259,2003,1.7,118,111,7,2,0,0,3,1,4,0,3,0,108,0,0,Matches
1816,Dani Rodríguez,es ESP,MF,Mallorca,es La Liga,37-178,1988,0.8,23,20,3,1,0,0,3,2,0,0,0,0,15,0,0,Matches
1817,Guido Rodríguez,ar ARG,MF,West Ham,eng Premier League,31-233,1994,1.0,37,37,0,0,0,1,2,0,0,0,0,0,31,0,1,Matches
1818,Javi Rodríguez,es ESP,DF,Celta Vigo,es La Liga,22-158,2003,9.8,722,674,47,27,2,9,0,20,0,0,0,0,661,1,7,Matches
1819,Jesus Rodríguez,es ESP,FW,Como,it Serie A,20-010,2005,6.8,197,192,5,1,2,1,14,1,3,0,2,0,139,0,13,Matches
1820,Ricardo Rodríguez,ch SUI,DF,Betis,es La Liga,33-098,1992,5.5,278,240,37,8,0,1,10,29,0,0,0,0,233,1,2,Matches
1821,Rodrygo,br BRA,FW,Real Madrid,es La Liga,24-326,2001,3.7,204,187,16,3,2,0,14,6,7,3,2,0,172,1,5,Matches
1822,Robin Roefs,nl NED,GK,Sunderland,eng Premier League,22-318,2003,13.0,536,396,138,61,0,1,0,0,0,0,0,0,348,2,0,Matches
1823,Morgan Rogers,eng ENG,"MF,FW",Aston Villa,eng Premier League,23-128,2002,12.8,329,317,12,2,9,3,12,1,1,0,0,0,230,0,13,Matches
1824,Merlin Röhl,de GER,"MF,FW",Everton,eng Premier League,23-149,2002,1.1,45,45,0,0,0,0,1,0,0,0,0,0,35,0,3,Matches
1825,Merlin Röhl,de GER,"FW,MF",Freiburg,de Bundesliga,23-149,2002,0.7,29,29,0,0,0,0,1,0,0,0,0,0,25,0,2,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
1826,Filippo Romagna,it ITA,DF,Sassuolo,it Serie A,28-189,1997,2.2,120,114,6,2,0,1,0,0,0,0,0,0,104,0,1,Matches
1827,Alessio Romagnoli,it ITA,DF,Lazio,it Serie A,30-323,1995,10.3,631,566,65,35,0,1,0,4,0,0,0,0,588,0,1,Matches
1828,Leo Román,es ESP,GK,Mallorca,es La Liga,25-148,2000,10.0,335,239,96,38,0,0,0,0,0,0,0,0,223,0,0,Matches
1829,Miguel Román,es ESP,MF,Celta Vigo,es La Liga,22-340,2002,3.2,146,143,2,1,1,4,0,1,0,0,0,0,125,1,3,Matches
1830,Carlos Romero,es ESP,DF,Espanyol,es La Liga,24-033,2001,12.7,495,380,113,6,0,2,34,107,0,0,0,0,380,2,12,Matches
1831,Cristian Romero,ar ARG,DF,Tottenham,eng Premier League,27-218,1998,9.3,551,513,37,27,0,2,0,1,0,0,0,0,489,1,1,Matches
1832,Isaac Romero,es ESP,FW,Sevilla,es La Liga,25-197,2000,7.2,144,129,11,0,1,1,2,0,0,0,0,0,104,4,8,Matches
1833,Iván Romero,es ESP,FW,Levante,es La Liga,24-235,2001,9.0,188,155,33,1,2,2,6,16,0,0,0,0,123,0,9,Matches
1834,Rômulo,br BRA,FW,RB Leipzig,de Bundesliga,23-296,2002,8.9,221,212,7,0,1,0,0,1,0,0,0,0,151,2,9,Matches
1835,Salomón Rondón,ve VEN,FW,Oviedo,es La Liga,36-076,1989,9.6,176,151,22,1,0,2,1,0,0,0,0,0,122,3,3,Matches
1836,Valentin Rongier,fr FRA,MF,Rennes,fr Ligue 1,30-359,1994,12.5,802,783,18,18,7,2,4,0,0,0,0,0,705,1,12,Matches
1837,Marten de Roon,nl NED,MF,Atalanta,it Serie A,34-247,1991,8.0,536,516,17,11,2,1,4,3,0,0,0,0,470,3,2,Matches
1838,Pablo Rosario,do DOM,MF,Nice,fr Ligue 1,28-328,1997,0.3,17,16,0,0,0,0,0,0,0,0,0,0,15,1,0,Matches
1839,Max Rosenfelder,de GER,DF,Freiburg,de Bundesliga,22-294,2003,2.3,115,101,13,7,0,0,0,2,0,0,0,0,103,1,2,Matches
1840,Lucas Rosier,fr FRA,FW,Rennes,fr Ligue 1,18-264,2007,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1841,Valentin Rosier,fr FRA,"DF,MF",Osasuna,es La Liga,29-104,1996,6.8,322,268,54,2,1,0,13,52,0,0,0,0,242,0,3,Matches
1842,Tom Rothe,de GER,DF,Union Berlin,de Bundesliga,21-033,2004,5.8,245,207,38,3,0,0,13,35,0,0,0,0,165,0,10,Matches
1843,Anthony Rouault,fr FRA,DF,Rennes,fr Ligue 1,24-186,2001,8.3,525,502,21,10,1,0,0,7,0,0,0,0,465,2,4,Matches
1844,Nicolò Rovella,it ITA,MF,Lazio,it Serie A,23-362,2001,2.2,218,200,17,13,2,0,7,0,4,3,1,0,198,1,1,Matches
1845,Jonathan Rowe,eng ENG,FW,Bologna,it Serie A,22-215,2003,3.0,96,93,2,0,1,2,10,2,0,0,0,0,79,1,2,Matches
1846,Jonathan Rowe,eng ENG,FW,Marseille,fr Ligue 1,22-215,2003,0.7,29,27,2,0,0,0,4,1,1,1,0,0,20,0,2,Matches
1847,Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,31-280,1994,5.7,417,406,11,9,0,0,1,1,0,0,0,0,382,0,2,Matches
1848,Rubén,es ESP,DF,Espanyol,es La Liga,24-300,2001,3.3,194,152,42,4,1,0,18,38,0,0,0,0,144,0,4,Matches
1849,Antonio Rüdiger,de GER,DF,Real Madrid,es La Liga,32-273,1993,2.0,153,149,4,2,0,1,1,1,0,0,0,0,144,0,0,Matches
1850,Javier Rueda Garcia,es ESP,"MF,DF",Celta Vigo,es La Liga,23-207,2002,5.7,256,217,39,0,1,1,8,39,0,0,0,0,186,0,17,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
1851,Daniele Rugani,it ITA,DF,Juventus,it Serie A,31-125,1994,2.4,143,137,6,2,0,0,0,0,0,0,0,0,130,0,0,Matches
1852,Matteo Ruggeri,it ITA,DF,Atlético Madrid,es La Liga,23-143,2002,5.8,356,301,55,5,0,1,28,49,1,0,0,0,293,0,11,Matches
1853,Aitor Ruibal,es ESP,"FW,DF",Betis,es La Liga,29-254,1996,5.1,180,159,20,5,1,0,12,15,0,0,0,0,145,1,3,Matches
1854,Abel Ruiz,es ESP,"FW,MF",Girona,es La Liga,25-307,2000,0.4,12,11,0,0,0,0,1,0,0,0,0,0,6,1,0,Matches
1855,Fabián Ruiz Peña,es ESP,MF,Paris S-G,fr Ligue 1,29-242,1996,6.1,577,557,20,9,1,4,9,10,0,0,0,0,523,0,5,Matches
1856,Gerónimo Rulli,ar ARG,GK,Marseille,fr Ligue 1,33-195,1992,11.0,383,309,74,28,0,1,0,1,0,0,0,0,316,0,1,Matches
1857,Georginio Rutter,fr FRA,"MF,FW",Brighton,eng Premier League,23-225,2002,9.1,212,200,12,0,3,0,4,0,0,0,0,0,144,0,14,Matches
1858,Mathew Ryan,au AUS,GK,Levante,es La Liga,33-237,1992,12.0,410,277,133,27,0,0,0,0,0,0,0,0,287,0,0,Matches
1859,Julian Ryerson,no NOR,"DF,MF",Dortmund,de Bundesliga,28-014,1997,7.6,457,377,80,9,0,1,74,45,26,18,8,0,358,0,8,Matches
1860,Frederik Rønnow,dk DEN,GK,Union Berlin,de Bundesliga,33-119,1992,12.0,406,260,145,58,0,1,0,0,0,0,0,0,220,1,1,Matches
1861,Alexander Røssing-Lelesiit,no NOR,"FW,MF",Hamburger SV,de Bundesliga,18-315,2007,3.2,62,55,7,0,2,1,4,0,6,3,0,0,51,0,1,Matches
1862,José Sá,pt POR,GK,Wolves,eng Premier League,32-318,1993,4.0,131,100,31,8,0,0,0,0,0,0,0,0,89,0,0,Matches
1863,Elias Saad,tn TUN,"MF,FW",Augsburg,de Bundesliga,25-339,1999,5.5,166,155,9,1,0,1,9,3,2,2,0,0,124,2,10,Matches
1864,Stefano Sabelli,it ITA,DF,Genoa,it Serie A,32-322,1993,2.9,143,113,29,4,0,0,3,25,0,0,0,0,94,1,4,Matches
1865,Abdelhamid Sabiri,ma MAR,MF,Fiorentina,it Serie A,29-003,1996,0.3,23,19,4,3,0,1,4,0,1,1,0,0,15,0,0,Matches
