rank,player_name,nation,position,squad,competition,age,birth_year,nineties_played,passes_attempted,passes_live,passes_dead,passes_free_kick,passes_through_ball,passes_switched,passes_crosses,passes_throw_in,passes_corner_kick,passes_in,passes_out,passes_straight,passes_completed,passes_offsides,passes_blocks,season,table_type,processed_at
772,Domingos Duarte,POR,DF,Getafe,La Liga,28,1995,10.1,380,365,13,11,1,3,1,1,0,0,0,0,294,2,4,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
773,Rubén Duarte,ESP,DF,Alavés,La Liga,27,1995,20.9,827,658,160,55,0,8,70,104,1,0,0,0,566,9,10,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
774,Martin Dúbravka,SVK,GK,Newcastle Utd,Premier League,34,1989,22.1,651,443,206,37,0,1,0,0,0,0,0,0,519,2,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
775,Marvin Ducksch,GER,FW,Werder Bremen,Bundesliga,29,1994,30.0,950,751,192,55,11,10,159,5,97,35,49,0,566,7,16,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
776,Ondrej Duda,SVK,MF,Hellas Verona,Serie A,28,1994,27.3,1209,1049,156,94,5,20,94,5,54,11,32,0,906,4,19,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
777,Denzel Dumfries,NED,DF,Inter,Serie A,27,1996,18.2,801,656,142,4,0,2,47,138,0,0,0,0,614,3,16,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
778,Paul Dummett,WAL,DF,Newcastle Utd,Premier League,31,1991,0.2,23,22,1,0,0,0,0,1,0,0,0,0,21,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
779,Alfred Duncan,GHA,MF,Fiorentina,Serie A,30,1993,21.0,1030,961,63,22,5,18,65,5,35,11,17,0,800,6,22,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
780,Lewis Dunk,ENG,DF,Brighton,Premier League,31,1991,31.9,3233,3005,219,115,2,16,7,5,0,0,0,0,2977,9,5,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
781,Jáder Durán,COL,"FW,MF",Aston Villa,Premier League,19,2003,5.3,121,117,4,1,0,0,6,1,0,0,0,0,83,0,10,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
782,Julien Duranville,BEL,"FW,MF",Dortmund,Bundesliga,17,2006,0.1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
783,Hugo Duro,ESP,FW,Valencia,La Liga,23,1999,33.1,570,522,45,1,0,0,7,4,0,0,0,0,406,3,16,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
784,Jean-Kevin Duverne,HAI,DF,Nantes,Ligue 1,26,1997,15.0,743,653,86,15,0,2,13,71,0,0,0,0,597,4,11,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
785,Paulo Dybala,ARG,"FW,MF",Roma,Serie A,29,1993,21.8,1000,877,117,27,7,11,88,10,54,22,27,0,790,6,20,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
786,Aron Dønnum,NOR,"FW,MF",Toulouse,Ligue 1,25,1998,17.7,571,545,24,5,4,13,28,10,9,2,5,0,428,2,17,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
787,George Earthy,ENG,FW,West Ham,Premier League,18,2004,0.4,17,17,0,0,0,0,0,0,0,0,0,0,16,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
788,Simon Ebonog,CMR,MF,Le Havre,Ligue 1,18,2004,0.2,21,21,0,0,0,0,0,0,0,0,0,0,17,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
789,Festy Ebosele,IRL,DF,Udinese,Serie A,20,2002,18.9,419,358,60,2,1,5,45,58,0,0,0,0,278,1,21,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
790,Enzo Ebosse,CMR,DF,Udinese,Serie A,24,1999,0.1,15,15,0,0,0,0,0,0,0,0,0,0,12,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
791,Tyronne Ebuehi,NGA,DF,Empoli,Serie A,27,1995,12.2,570,442,127,9,0,3,23,118,0,0,0,0,426,1,19,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
792,Ederson,BRA,GK,Manchester City,Premier League,29,1993,30.9,1234,1077,157,43,0,9,0,0,0,0,0,0,1077,0,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
793,Éderson,BRA,MF,Atalanta,Serie A,24,1999,31.9,1662,1611,44,42,6,17,17,2,0,0,0,0,1390,7,27,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
794,Odsonne Édouard,FRA,"FW,MF",Crystal Palace,Premier League,25,1998,17.3,350,338,9,0,4,0,10,0,1,0,0,0,249,3,20,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
795,John Egan,IRL,DF,Sheffield Utd,Premier League,30,1992,5.4,185,181,2,2,0,0,0,0,0,0,0,0,128,2,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
796,Maximilian Eggestein,GER,MF,Freiburg,Bundesliga,26,1996,32.4,1330,1296,28,21,4,2,9,5,0,0,0,0,1080,6,48,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
797,Lilian Egloff,GER,"MF,DF",Stuttgart,Bundesliga,20,2002,1.2,41,40,1,0,0,0,0,0,0,0,0,0,32,0,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
798,Kingsley Ehizibue,NED,DF,Udinese,Serie A,28,1995,10.6,257,223,33,0,0,0,17,33,0,0,0,0,175,1,15,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
799,Hjalmar Ekdal,SWE,DF,Burnley,Premier League,24,1998,4.9,217,213,4,4,0,2,0,0,0,0,0,0,191,0,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
800,Hugo Ekitike,FRA,FW,Paris S-G,Ligue 1,21,2002,0.1,8,8,0,0,0,0,0,0,0,0,0,0,7,0,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
801,Hugo Ekitike,FRA,FW,Eint Frankfurt,Bundesliga,21,2002,8.0,193,180,12,0,1,2,9,0,0,0,0,0,131,1,11,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
802,Emmanuel Ekong,SWE,FW,Empoli,Serie A,21,2002,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
803,Caleb Ekuban,GHA,FW,Genoa,Serie A,29,1994,12.6,211,205,6,0,1,1,4,0,0,0,0,0,138,0,10,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
804,Anthony Elanga,SWE,"FW,MF",Nott'ham Forest,Premier League,21,2002,27.0,712,695,13,0,4,2,58,6,0,0,0,0,498,4,37,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
805,Simon Elisor,FRA,FW,Metz,Ligue 1,24,1999,8.5,157,139,18,0,0,0,4,0,0,0,0,0,111,0,5,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
806,Harvey Elliott,ENG,"MF,FW",Liverpool,Premier League,20,2003,15.0,986,932,44,4,3,8,62,10,19,9,7,0,825,10,17,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
807,Elif Elmas,MKD,"FW,MF",Napoli,Serie A,23,1999,3.8,191,183,7,1,0,0,6,3,3,0,1,0,167,1,4,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
808,Elif Elmas,MKD,"MF,FW",RB Leipzig,Bundesliga,23,1999,3.0,120,115,3,1,0,1,0,2,0,0,0,0,100,2,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
809,Mohamed Elneny,EGY,MF,Arsenal,Premier League,31,1992,0.3,40,39,1,1,0,0,0,0,0,0,0,0,39,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
810,Aritz Elustondo,ESP,DF,Real Sociedad,La Liga,29,1994,9.0,468,417,51,14,0,1,1,37,0,0,0,0,402,0,3,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
811,Nico Elvedi,SUI,DF,Gladbach,Bundesliga,26,1996,27.6,1690,1605,83,32,2,1,3,26,0,0,0,0,1500,2,11,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
812,Adri Embarba,ESP,"FW,MF",Almería,La Liga,31,1992,27.5,928,770,150,35,0,16,171,16,94,36,31,0,609,8,43,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
813,Breel Embolo,SUI,FW,Monaco,Ligue 1,26,1997,2.0,46,46,0,0,0,0,1,0,0,0,0,0,37,0,2,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
814,Emanuel Emegha,NED,FW,Strasbourg,Ligue 1,20,2003,23.1,295,278,17,1,0,0,1,1,0,0,0,0,216,0,10,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
815,Emerson,BRA,DF,Tottenham,Premier League,24,1999,12.9,1038,915,122,45,1,2,14,75,0,0,0,0,937,1,23,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
816,Youssef En-Nesyri,MAR,FW,Sevilla,La Liga,26,1997,28.6,318,271,47,0,2,2,4,3,0,0,0,0,205,0,13,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
817,Julio Enciso,PAR,"MF,FW",Brighton,Premier League,19,2004,5.3,178,168,8,2,2,0,8,1,2,0,0,0,132,2,5,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
818,Wataru Endo,JPN,MF,Liverpool,Premier League,30,1993,19.1,1315,1295,16,13,5,1,4,2,0,0,0,0,1157,4,19,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
819,Arne Engels,BEL,"MF,DF",Augsburg,Bundesliga,19,2003,15.6,587,498,85,19,3,9,80,30,36,20,13,0,394,4,23,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
820,Christian Eriksen,DEN,MF,Manchester Utd,Premier League,31,1992,12.7,805,745,55,25,5,9,43,3,26,12,8,2,648,5,13,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
821,Martin Erlic,CRO,DF,Sassuolo,Serie A,25,1998,29.1,1214,1144,68,53,0,13,5,7,0,0,0,0,972,2,7,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
822,Gonzalo Escalante,ARG,MF,Cádiz,La Liga,30,1993,18.9,711,689,15,7,2,2,5,1,0,0,0,0,537,7,12,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
823,Aarón Escandell,ESP,GK,Las Palmas,La Liga,27,1995,1.7,86,65,20,8,0,0,0,0,0,0,0,0,64,1,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
824,Alfonso Espino,URU,DF,Rayo Vallecano,La Liga,31,1992,27.9,1423,1132,288,28,2,5,50,260,0,0,0,0,1061,3,41,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
825,Bernardo Espinosa,COL,DF,Girona,La Liga,34,1989,0.0,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
826,Maxime Estève,FRA,DF,Burnley,Premier League,21,2002,14.5,821,754,66,13,1,3,5,5,0,0,0,0,690,1,10,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
827,Maxime Estève,FRA,DF,Montpellier,Ligue 1,21,2002,11.1,369,340,29,11,1,2,2,14,0,0,0,0,289,0,5,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
828,Oscar Estupiñan,COL,FW,Metz,Ligue 1,26,1996,2.9,61,54,5,0,0,0,1,0,0,0,0,0,41,2,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
829,Pervis Estupiñán,ECU,DF,Brighton,Premier League,25,1998,13.8,962,851,107,22,1,3,65,73,12,6,2,0,809,4,20,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
830,Karl Etta Eyong,CMR,FW,Cádiz,La Liga,19,2003,0.2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
831,Jonny Evans,NIR,DF,Manchester Utd,Premier League,35,1988,15.5,832,778,51,18,1,0,0,3,0,0,0,0,729,3,7,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
832,Eberechi Eze,ENG,"MF,FW",Crystal Palace,Premier League,25,1998,22.8,909,759,144,54,7,6,107,5,71,30,23,3,700,6,20,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
833,Abde Ezzalzouli,MAR,"FW,MF",Barcelona,La Liga,21,2001,0.8,37,32,5,0,0,0,7,4,1,1,0,0,23,0,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
834,Abde Ezzalzouli,MAR,FW,Betis,La Liga,21,2001,9.6,353,340,11,3,3,2,33,5,3,1,1,0,232,2,20,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
835,Giovanni Fabbian,ITA,"MF,FW",Bologna,Serie A,20,2003,11.7,287,282,5,3,1,1,4,2,0,0,0,0,225,0,7,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
836,Łukasz Fabiański,POL,GK,West Ham,Premier League,38,1985,8.0,239,161,77,21,0,3,0,0,0,0,0,0,160,1,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
837,Nicolò Fagioli,ITA,MF,Juventus,Serie A,22,2001,4.9,223,202,21,6,1,4,19,3,10,1,7,0,193,0,2,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
838,Romain Faivre,FRA,"MF,FW",Bournemouth,Premier League,25,1998,0.5,26,25,1,1,0,0,3,0,0,0,0,0,19,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
839,Romain Faivre,FRA,"MF,FW",Lorient,Ligue 1,25,1998,16.1,601,546,54,19,2,2,38,4,25,11,3,0,495,1,9,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
840,Ilhan Fakili,FRA,"MF,FW",Clermont Foot,Ligue 1,17,2006,1.0,23,22,1,0,0,0,1,0,1,1,0,0,18,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
841,Radamel Falcao,COL,"FW,DF",Rayo Vallecano,La Liga,37,1986,4.5,110,103,7,1,1,0,1,2,0,0,0,0,92,0,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
842,Wladimiro Falcone,ITA,GK,Lecce,Serie A,28,1995,38.0,1145,836,305,57,0,2,0,0,0,0,0,0,778,4,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
843,Fali,ESP,DF,Cádiz,La Liga,29,1993,28.3,1050,989,54,49,5,21,10,0,0,0,0,0,799,7,7,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
844,Davide Faraoni,ITA,DF,Hellas Verona,Serie A,31,1991,6.7,304,235,65,4,1,4,19,59,2,0,1,0,228,4,6,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
845,Davide Faraoni,ITA,DF,Fiorentina,Serie A,31,1991,4.4,248,200,47,5,1,0,17,41,1,0,1,0,190,1,7,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
846,Ansu Fati,ESP,"MF,FW",Brighton,Premier League,20,2002,5.8,210,203,4,2,1,1,3,0,0,0,0,0,178,3,10,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
847,Ansu Fati,ESP,"MF,FW",Barcelona,La Liga,20,2002,0.6,28,25,3,1,0,0,0,1,1,0,0,0,24,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
848,Khalil Fayad,FRA,"FW,MF",Montpellier,Ligue 1,19,2004,11.4,345,333,10,4,1,4,13,4,0,0,0,0,276,2,6,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
849,Federico Fazio,ARG,DF,Salernitana,Serie A,36,1987,15.1,587,540,44,34,0,2,0,8,0,0,0,0,440,3,5,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
850,Jacopo Fazzini,ITA,MF,Empoli,Serie A,20,2003,13.7,499,445,52,23,4,1,54,4,24,7,13,0,343,2,19,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
851,Nabil Fekir,FRA,"MF,FW",Betis,La Liga,30,1993,11.7,611,534,73,29,3,5,56,3,34,13,17,0,482,4,16,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
852,Felipe,BRA,DF,Nott'ham Forest,Premier League,34,1989,4.2,215,206,8,7,0,1,0,1,0,0,0,0,183,1,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
853,Luiz Felipe,ITA,DF,Betis,La Liga,26,1997,4.0,169,163,4,4,0,0,0,0,0,0,0,0,151,2,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
854,João Félix,POR,FW,Barcelona,La Liga,23,1999,17.1,663,631,25,5,8,7,17,12,8,4,0,0,538,7,13,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
855,Ohis Felix Uduokhai,GER,DF,Augsburg,Bundesliga,25,1997,32.5,1658,1562,91,45,0,11,3,4,0,0,0,0,1349,5,6,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
856,Kiko Femenía,ESP,DF,Villarreal,La Liga,32,1991,17.6,1121,939,179,26,0,4,28,153,0,0,0,0,939,3,19,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
857,Evan Ferguson,IRL,FW,Brighton,Premier League,18,2004,15.2,303,269,32,0,1,0,1,0,0,0,0,0,244,2,13,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
858,Lewis Ferguson,SCO,MF,Bologna,Serie A,23,1999,30.1,1778,1740,34,16,7,9,11,17,1,0,0,0,1571,4,37,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
859,Bruno Fernandes,POR,"MF,FW",Manchester Utd,Premier League,28,1994,34.6,2179,1872,284,64,30,22,223,22,151,46,55,8,1590,23,62,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
860,Edimilson Fernandes,SUI,DF,Mainz 05,Bundesliga,27,1996,14.3,801,705,90,44,2,10,53,18,28,15,9,1,615,6,9,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
861,Aitor Fernández,ESP,GK,Osasuna,La Liga,32,1991,6.1,198,147,49,27,0,0,0,0,0,0,0,0,127,2,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
862,Álex Fernández,ESP,MF,Cádiz,La Liga,30,1992,14.3,649,578,67,29,0,6,35,6,20,6,10,0,539,4,11,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
863,Carlos Fernández,ESP,FW,Real Sociedad,La Liga,27,1996,4.5,83,78,5,1,1,0,1,0,0,0,0,0,44,0,4,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
864,Enzo Fernández,ARG,MF,Chelsea,Premier League,22,2001,24.5,1862,1756,89,52,21,28,45,5,22,4,7,0,1574,17,30,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
865,Raúl Fernández,ESP,GK,Granada,La Liga,35,1988,3.1,107,73,32,15,0,0,0,0,0,0,0,0,69,2,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
866,Valery Fernández,ESP,"MF,FW",Girona,La Liga,23,1999,5.6,221,211,10,0,1,0,13,10,0,0,0,0,188,0,4,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
867,Fernando,ESP,GK,Almería,La Liga,33,1990,4.0,160,123,36,10,0,0,0,0,0,0,0,0,110,1,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
868,Fernando,BRA,MF,Sevilla,La Liga,36,1987,5.1,242,233,8,8,1,3,4,0,0,0,0,0,209,1,2,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
869,Ichem Ferrah,FRA,FW,Lille,Ligue 1,17,2005,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
870,Andrea Ferraris,ITA,MF,Monza,Serie A,20,2003,0.1,4,3,1,0,0,0,0,1,0,0,0,0,4,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
871,André Ferreira,POR,GK,Granada,La Liga,27,1996,14.9,498,331,167,57,0,0,0,0,0,0,0,0,359,0,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
872,João Ferreira,POR,DF,Udinese,Serie A,22,2001,20.2,858,703,153,24,2,10,21,129,0,0,0,0,649,2,22,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
873,Jordan Ferri,FRA,MF,Montpellier,Ligue 1,31,1992,22.6,1331,1299,32,19,5,8,38,11,2,0,0,0,1101,0,20,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
874,Nacho Ferri,ESP,"FW,MF",Eint Frankfurt,Bundesliga,18,2004,0.8,26,25,0,0,0,0,0,0,0,0,0,0,13,1,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
875,Rachad Fettal,MAR,FW,Almería,La Liga,18,2005,0.2,6,5,0,0,0,0,0,0,0,0,0,0,4,1,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
876,Seydou Fini,ITA,"DF,FW",Genoa,Serie A,17,2006,0.4,14,12,2,0,0,0,1,2,0,0,0,0,9,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
877,Max Finkgräfe,GER,"DF,FW",Köln,Bundesliga,19,2004,19.5,859,662,196,17,1,8,61,172,7,3,3,0,598,1,35,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
878,Vincenzo Fiorillo,ITA,GK,Salernitana,Serie A,33,1990,4.0,128,59,67,13,0,0,0,0,0,0,0,0,53,2,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
879,Kilian Fischer,GER,"DF,MF",Wolfsburg,Bundesliga,22,2000,3.2,148,115,33,1,0,0,11,32,0,0,0,0,104,0,6,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
880,John Fleck,SCO,"MF,DF",Sheffield Utd,Premier League,31,1991,1.0,40,36,4,2,1,0,0,0,0,0,0,0,29,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
881,Mark Flekken,NED,GK,Brentford,Premier League,30,1993,36.5,1580,1122,455,166,0,5,0,0,0,0,0,0,1131,3,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
882,Alessandro Florenzi,ITA,DF,Milan,Serie A,32,1991,19.2,1277,1055,218,51,1,20,122,104,63,28,30,0,1055,4,16,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
883,Phil Foden,ENG,"FW,MF",Manchester City,Premier League,23,2000,31.7,1767,1684,79,19,15,6,89,4,50,26,14,0,1511,4,49,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
884,Wes Foderingham,ENG,GK,Sheffield Utd,Premier League,32,1991,29.4,1055,659,386,124,0,4,0,0,0,0,0,0,596,10,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
885,Malick Fofana,BEL,FW,Lyon,Ligue 1,18,2005,6.2,180,175,5,0,0,0,20,5,0,0,0,0,143,0,8,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
886,Youssouf Fofana,FRA,MF,Monaco,Ligue 1,24,1999,30.0,1789,1693,83,77,13,4,14,6,0,0,0,0,1453,13,30,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
887,Jonas Föhrenbach,GER,DF,Heidenheim,Bundesliga,27,1996,31.0,1462,1151,307,17,0,17,73,289,1,1,0,0,1046,4,38,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
888,Thomas Foket,BEL,DF,Reims,Ligue 1,28,1994,20.4,1069,865,192,8,0,0,37,184,0,0,0,0,862,12,27,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
889,Michael Folorunsho,ITA,"MF,FW",Hellas Verona,Serie A,25,1998,30.9,796,768,25,14,1,12,64,11,0,0,0,0,486,3,32,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
890,Tiago Fonseca Morais,POR,FW,Lille,Ligue 1,19,2003,0.5,15,13,2,0,0,0,1,0,2,1,0,0,11,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
891,Pablo Fornals,ESP,"MF,FW",West Ham,Premier League,27,1996,4.7,210,204,6,2,0,2,8,2,0,0,0,0,162,0,6,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
892,Pablo Fornals,ESP,"FW,MF",Betis,La Liga,27,1996,12.8,672,625,43,5,3,5,51,12,26,12,11,0,500,4,28,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
893,Emil Forsberg,SWE,"MF,FW",RB Leipzig,Bundesliga,31,1991,5.2,199,190,7,1,0,3,8,0,5,3,2,0,163,2,6,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
894,Omari Forson,ENG,FW,Manchester Utd,Premier League,19,2004,0.8,33,32,1,0,0,0,0,0,0,0,0,0,30,0,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
895,Philipp Förster,GER,"MF,FW",Bochum,Bundesliga,28,1995,4.3,208,183,24,12,0,0,28,0,11,5,5,0,156,1,4,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
896,Héctor Fort,ESP,DF,Barcelona,La Liga,16,2006,3.5,230,203,27,6,0,2,6,21,0,0,0,0,200,0,2,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
897,Lyle Foster,RSA,"FW,MF",Burnley,Premier League,22,2000,21.1,461,430,29,2,3,5,3,4,0,0,0,0,312,2,16,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
898,Dimitri Foulquier,FRA,"DF,MF",Valencia,La Liga,30,1993,20.5,1042,791,245,22,1,4,42,223,0,0,0,0,766,6,43,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
899,Juan Foyth,ARG,DF,Villarreal,La Liga,25,1998,11.8,690,579,109,15,1,5,18,94,0,0,0,0,565,2,16,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
900,Matheus França,BRA,"MF,FW",Crystal Palace,Premier League,19,2004,2.6,79,69,10,1,0,1,14,0,9,5,2,0,51,0,5,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
901,Bartol Franjić,CRO,MF,Darmstadt 98,Bundesliga,23,2000,13.7,556,534,21,13,0,1,4,8,0,0,0,0,462,1,9,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
902,Przemysław Frankowski,POL,DF,Lens,Ligue 1,28,1995,24.4,1320,1108,206,8,3,5,118,188,10,3,4,0,1008,6,38,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
903,Nathan Fraser,IRL,FW,Wolves,Premier League,18,2005,2.1,42,39,3,0,0,0,0,0,0,0,0,0,33,0,3,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
904,Davide Frattesi,ITA,MF,Inter,Serie A,23,1999,10.6,301,293,7,6,2,2,11,1,0,0,0,0,235,1,7,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
905,Morten Frendrup,DEN,MF,Genoa,Serie A,22,2001,34.9,1224,1181,41,10,1,4,12,22,0,0,0,0,979,2,38,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
906,Remo Freuler,SUI,MF,Bologna,Serie A,31,1992,29.2,1890,1789,97,87,1,4,9,10,0,0,0,0,1710,4,22,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
907,Marco Friedl,AUT,DF,Werder Bremen,Bundesliga,25,1998,24.4,1081,1033,43,37,0,3,4,5,0,0,0,0,930,5,5,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
908,Marvin Friedrich,GER,DF,Gladbach,Bundesliga,27,1995,17.4,905,859,43,22,0,4,2,20,0,0,0,0,755,3,9,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
909,Jeremie Frimpong,NED,DF,Leverkusen,Bundesliga,22,2000,25.0,1026,919,103,3,4,4,93,100,0,0,0,0,797,4,38,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
